time_ns,rmsd_nm
0.83,0.37056866926118076
0.84,0.32844902666824716
0.85,0.31191485112022793
0.86,0.26717514735075704
0.87,0.30208174732574283
0.88,0.3275143070556508
0.89,0.3807213788125207
0.9,0.43729798317198315
0.91,0.4369439732570781
0.92,0.43908572184083755
0.93,0.520956836402848
0.94,0.6070776516901732
0.95,0.57863510324413
0.96,0.6082565537576003
0.97,0.6430928735430227
0.98,0.6046905484179583
0.99,0.606173824649418
1.0,0.6274076628622741
1.01,0.6764672880703266
1.02,0.7210176596441449
1.03,0.6880789639063265
1.04,0.6385511026807092
1.05,0.6366660743017802
1.06,0.705750416880696
1.07,0.6805768290890906
1.08,0.672087750803816
1.09,0.6640809172236806
1.1,0.6916892134588121
1.11,0.5909362327292553
1.12,0.47096311653615813
1.13,0.4852048278008722
1.14,0.4711361928071189
1.15,0.4469133039921828
1.16,0.4829461427178637
1.17,0.5009585756584088
1.18,0.48542143898284984
1.19,0.5393323150586462
1.2,0.6293489329381291
1.21,0.6163959846429699
1.22,0.5518846202305183
1.23,0.5842639358834067
1.24,0.5669147521339978
1.25,0.6511736814665281
1.26,0.636472396229291
1.27,0.7179834138319964
1.28,0.7423999348055967
1.29,0.7347660888689419
1.3,0.7476600499110992
1.31,0.754573591516906
1.32,0.7470704657330941
1.33,0.7246622265049255
1.34,0.7183405515988996
1.35,0.7322714506750488
1.36,0.7251701825005467
1.37,0.74921994053807
1.38,0.78823122077767
1.39,0.8025642465708674
1.4,0.7787017558622931
1.41,0.788471971743594
1.42,0.7415508416597594
1.43,0.7629651795917197
1.44,0.7714616832978841
1.45,0.8010781344363602
1.46,0.7777847925237411
1.47,0.7811592159387024
1.48,0.7054984463822215
1.49,0.7292805495567589
1.5,0.7462696546823696
1.51,0.728213638156917
1.52,0.7218779667974838
1.53,0.7466234308705374
1.54,0.757869880144702
1.55,0.7234366789885649
1.56,0.7642532048872354
1.57,0.7460448298022676
1.58,0.7713477453427766
1.59,0.7890080761787934
1.6,0.7476415042776924
1.61,0.7459175307005682
1.62,0.7998929715042108
1.63,0.7855256269396894
1.64,0.8042272974547034
1.65,0.8221601032717661
1.66,0.8163789245851417
1.67,0.8133896494115395
1.68,0.8292221021783
1.69,0.8234986053544423
1.7,0.8242443682732666
1.71,0.8287567444937946
1.72,0.8296373060958321
1.73,0.834601183834962
1.74,0.8152074970706776
1.75,0.8231091119788406
1.76,0.811795492014667
1.77,0.8023267719031696
1.78,0.8465080395096843
1.79,0.8685000246532089
1.8,0.8334048180930402
1.81,0.8533546930240677
1.82,0.8140641388766866
1.83,0.8373983299794765
1.84,0.7905198500761423
1.85,0.8174731790322604
1.86,0.8326207441551909
1.87,0.8239681942452755
1.88,0.8167961011847461
1.89,0.7771053651971492
1.9,0.8388934502607567
1.91,0.8494059888986757
1.92,0.8140670975919378
1.93,0.837202210890917
1.94,0.8524952623414092
1.95,0.838102016050287
1.96,0.8069966385745577
1.97,0.8334750832012593
1.98,0.8436117221337329
1.99,0.8358477942503608
2.0,0.795783599521115
2.01,0.7761977524586694
2.02,0.8138034719473624
2.03,0.7525792831895367
2.04,0.7114495783342613
2.05,0.6874423846230876
2.06,0.6903778630407343
2.07,0.6622750269956789
2.08,0.6755047490248184
2.09,0.7280944229213457
2.1,0.7216080956424605
2.11,0.7149670883085526
2.12,0.7376393607388843
2.13,0.7298948854252113
2.14,0.637610756328926
2.15,0.6842817602242313
2.16,0.7574191623396619
2.17,0.7529067990995348
2.18,0.7089897755313298
2.19,0.6462334445182912
2.2,0.6089798734208542
2.21,0.6444084181299659
2.22,0.6198887328027959
2.23,0.6132616021253581
2.24,0.6426465968782302
2.25,0.6871030774171679
2.26,0.6788293762724803
2.27,0.7157198755218765
2.28,0.6733898480656155
2.29,0.685236843213185
2.3,0.7291087063496035
2.31,0.8060413457423145
2.32,0.7917024024622262
2.33,0.8205946902181315
2.34,0.8681679280974902
2.35,0.8599421969798222
2.36,0.8659585747524013
2.37,0.8634827830618439
2.38,0.853458849444221
2.39,0.8853377718924376
2.4,0.8954930121388421
2.41,0.8774863427648454
2.42,0.8978584225449154
2.43,0.9239765874210598
2.44,0.9009839520322391
2.45,0.8919042834517162
2.46,0.8769237584581251
2.47,0.8372250402274861
2.48,0.8571431602492074
2.49,0.8570926580141321
2.5,0.8810884646277828
2.51,0.8674794480726689
2.52,0.8689649327342325
2.53,0.8839271267936545
2.54,0.8845791981666672
2.55,0.8892340281130255
2.56,0.887975067245336
2.57,0.8549875187257987
2.58,0.8419639769722366
2.59,0.836054355978461
2.6,0.8432548926190444
2.61,0.7802207202296595
2.62,0.8417901681806194
2.63,0.8390395474212744
2.64,0.8440770651885052
2.65,0.842820026723255
2.66,0.854150535614214
2.67,0.8430318723315016
2.68,0.8378606805424068
2.69,0.8488297442107623
2.7,0.8531631105870213
2.71,0.876758240412245
2.72,0.8381442400094793
2.73,0.8793791071152323
2.74,0.8675671555344839
2.75,0.8661899085521071
2.76,0.8793107561353224
2.77,0.8746263923200425
2.78,0.8700263979086763
2.79,0.8588470177994056
2.8,0.819696309128029
2.81,0.8050319700897812
2.82,0.7873721771644991
2.83,0.8404383014178823
2.84,0.8354390094202907
2.85,0.8526675557291783
2.86,0.8540228512695751
2.87,0.8635139500203359
2.88,0.8593080636020937
2.89,0.8541839648662887
2.9,0.8397957525388097
2.91,0.8614647072467654
2.92,0.8522885048847608
2.93,0.8217230656707186
2.94,0.8156564207947933
2.95,0.8566994943641133
2.96,0.8527650052332387
2.97,0.866069073149227
2.98,0.8741284364605593
2.99,0.8412856021679687
3.0,0.8488006946861347
3.01,0.8338577105948333
3.02,0.8456653207155892
3.03,0.7992234805136318
3.04,0.7111768885248169
3.05,0.7280020943726716
3.06,0.763108341906421
3.07,0.7913816315161825
3.08,0.7877107082749676
3.09,0.8040486086125771
3.1,0.8095381146707575
3.11,0.7931223418248167
3.12,0.7446009179932832
3.13,0.7939613257642074
3.14,0.7674153959732519
3.15,0.6843612515088769
3.16,0.7247134043351523
3.17,0.6780500405576403
3.18,0.6399773231695152
3.19,0.664123170155819
3.2,0.6522891768080422
3.21,0.7028947627177038
3.22,0.6031206919273531
3.23,0.6582722269853105
3.24,0.7145582693019941
3.25,0.734143157818133
3.26,0.746417965059674
3.27,0.772490781500428
3.28,0.7460362557706987
3.29,0.7633894481282347
3.3,0.7551655808523651
3.31,0.6995709742982422
3.32,0.6519647381780256
3.33,0.7077034348579418
3.34,0.7336755684531973
3.35,0.7726112678141475
3.36,0.786405394359426
3.37,0.7685692755834267
3.38,0.7879778636242782
3.39,0.7880859258151381
3.4,0.7714155771947815
3.41,0.7516082585911105
3.42,0.7859915136619279
3.43,0.8068055009803388
3.44,0.8103359064316626
3.45,0.8241504990051317
3.46,0.8191651263209805
3.47,0.8237957356773382
3.48,0.8300503067967389
3.49,0.823337548702589
3.5,0.8698772607736007
3.51,0.8313570811036205
3.52,0.8221936880053757
3.53,0.8279955600326125
3.54,0.7991949939740931
3.55,0.8010869061476071
3.56,0.8152464492462386
3.57,0.8112110557432441
3.58,0.8163807110369129
3.59,0.8036895828071315
3.6,0.8219738953656194
3.61,0.8384684706347733
3.62,0.8414929857191491
3.63,0.8572808178458406
3.64,0.8406797060549769
3.65,0.8291020407554063
3.66,0.8388940916985117
3.67,0.8247892093852354
3.68,0.8186075498619141
3.69,0.8313362951142621
3.7,0.8186224419758401
3.71,0.8085297213016325
3.72,0.8100521370670186
3.73,0.7945314920895504
3.74,0.769024460843268
3.75,0.7737088001703349
3.76,0.7973466228441218
3.77,0.8096084556675214
3.78,0.810091244574979
3.79,0.8029883241662936
3.8,0.7644761662964494
3.81,0.7701196244803441
3.82,0.8046921580544265
3.83,0.7978907006047933
3.84,0.7714187843791062
3.85,0.7882409413190365
3.86,0.7726030465595065
3.87,0.7747725606032246
3.88,0.7339815824506425
3.89,0.7247617856628403
3.9,0.7095879627120282
3.91,0.7453359256607545
3.92,0.6985237439039782
3.93,0.7223568526215247
3.94,0.7057308633590555
3.95,0.6545009473215152
3.96,0.6360438787819943
3.97,0.6630541503731899
3.98,0.6636456419456774
3.99,0.6385168183965851
4.0,0.6523290123890537
4.01,0.6865075924992856
4.02,0.6812482213757086
4.03,0.6621691577668344
4.04,0.6392801613631558
4.05,0.6521661533267288
4.06,0.6617770182203648
4.07,0.6058673503187909
4.08,0.6180824524699395
4.09,0.5352997410646758
4.1,0.5347750468995366
4.11,0.5079539377576339
4.12,0.5527067256925439
4.13,0.5875296425519227
4.14,0.6133061771561821
4.15,0.6501715944855854
4.16,0.6718344611369432
4.17,0.6489496288008818
4.18,0.6892844439365176
4.19,0.633327191249353
4.2,0.5730066596406643
4.21,0.5740478953603076
4.22,0.5210626613909409
4.23,0.5157353612152754
4.24,0.5087058956296733
4.25,0.44800567269565456
4.26,0.391004707752492
4.27,0.3908591997820276
4.28,0.4808734168894155
4.29,0.42135139209307665
4.3,0.4672823422496395
4.31,0.4318266006842652
4.32,0.4793962938419147
4.33,0.4205743829268138
4.34,0.41923755526746087
4.35,0.43442466856335893
4.36,0.46859604759673007
4.37,0.5035513274785931
4.38,0.47412948163902874
4.39,0.5579255845282011
4.4,0.5161999855792326
4.41,0.4830859217774295
4.42,0.43661976982175776
4.43,0.4526864020991801
4.44,0.47271309718680926
4.45,0.3981536890596089
4.46,0.35433105747657284
4.47,0.40846385468777224
4.48,0.34896111020273074
4.49,0.4164501275736368
4.5,0.43081186556841367
4.51,0.4401728396548008
4.52,0.4371502699507805
4.53,0.5616049301715043
4.54,0.5331001164039458
4.55,0.5806109416205162
4.56,0.5563706033177058
4.57,0.5778466079684099
4.58,0.5908921674647949
4.59,0.665119391175428
4.6,0.5882903519413805
4.61,0.529711189463832
4.62,0.5548159562788993
4.63,0.5887159933655955
4.64,0.5566039200733878
4.65,0.5125682837535056
4.66,0.4318733490679115
4.67,0.3900939541542914
4.68,0.2938357262785796
4.69,0.2948203196946567
4.7,0.307968355238298
4.71,0.37332139130831304
4.72,0.44885777500554397
4.73,0.43204519193146207
4.74,0.4502041757050299
4.75,0.4489236618969737
4.76,0.42810638107711635
4.77,0.39082797715736506
4.78,0.3909820908369742
4.79,0.3736855928307545
4.8,0.4677225316729333
4.81,0.4870326086386708
4.82,0.4521801369864437
4.83,0.4350816841991402
4.84,0.4063755749108852
4.85,0.4870391307709547
4.86,0.5503913518995087
4.87,0.5837831768948171
4.88,0.5047939950895245
4.89,0.4525058331770021
4.9,0.45997908290497125
4.91,0.4791232618430264
4.92,0.522115477703516
4.93,0.4826652353392677
4.94,0.4918322134576722
4.95,0.4820712438275519
4.96,0.45448329445585134
4.97,0.3731533582193066
4.98,0.42862155236546956
4.99,0.4278176283879115
5.0,0.49296579068445334
5.01,0.5044493061446073
5.02,0.5144853139702619
5.03,0.5326056711229975
5.04,0.5071182724895738
5.05,0.4708835845607448
5.06,0.4921557833429074
5.07,0.4854332844737
5.08,0.4086778040382304
5.09,0.42635864635084664
5.1,0.46940219676173445
5.11,0.4035602959395415
5.12,0.3705190373370171
5.13,0.339043900817682
5.14,0.37802564431935026
5.15,0.31734247557537365
5.16,0.32236098386917333
5.17,0.3353377504116354
5.18,0.31257115218062204
5.19,0.35167505930538995
5.2,0.33080627474830404
5.21,0.38651610794991725
5.22,0.4294138470105522
5.23,0.41662811687591267
5.24,0.4786127217706387
5.25,0.5888454616139451
5.26,0.5374876657424067
5.27,0.5116198624059386
5.28,0.5183339140489324
5.29,0.5586669176406351
5.3,0.6190363593843963
5.31,0.6114317671804529
5.32,0.5617890297366237
5.33,0.5467324152644703
5.34,0.6188951492844637
5.35,0.6212041406827612
5.36,0.5804810084722517
5.37,0.5675768395592297
5.38,0.5883924405291032
5.39,0.5548780254075086
5.4,0.47089418271946715
5.41,0.4430742519593403
5.42,0.37494039671191415
5.43,0.4867601709166776
5.44,0.44980597422566443
5.45,0.5128994032713162
5.46,0.45970316511071313
5.47,0.3804529277427066
5.48,0.4868115352704001
5.49,0.4820293184434126
5.5,0.5092307537378324
5.51,0.5941816108867721
5.52,0.6466813958195123
5.53,0.6087334903177639
5.54,0.6377984050455555
5.55,0.6261619624579112
5.56,0.5829591655928622
5.57,0.6238185266008455
5.58,0.5821314050101971
5.59,0.6527628219686761
5.6,0.6205004769952583
5.61,0.6891151723543113
5.62,0.7125655061975987
5.63,0.6560997873442949
5.64,0.639054193707443
5.65,0.6380799798179183
5.66,0.6195388905515725
5.67,0.6715177232522378
5.68,0.6414817751861227
5.69,0.71767335957682
5.7,0.7814093259573236
5.71,0.7934689714651947
5.72,0.771349539782948
5.73,0.7970086907232362
5.74,0.8275556424155432
5.75,0.8160166893237827
5.76,0.7895367730999905
5.77,0.7618359799724489
5.78,0.7805063226093947
5.79,0.7906929422459719
5.8,0.7661420868819281
5.81,0.7682590278814114
5.82,0.8206352898966668
5.83,0.8130491908347983
5.84,0.8085111887471895
5.85,0.7721480272099218
5.86,0.7869133882866102
5.87,0.800788519433552
5.88,0.7778571401495855
5.89,0.8012736593866991
5.9,0.8061562379241592
5.91,0.80605678356476
5.92,0.8075022777790003
5.93,0.8286264058517891
5.94,0.8414788202867659
5.95,0.8038576700386381
5.96,0.8300904727301084
5.97,0.8274798385059772
5.98,0.8309119903602985
5.99,0.8515035002128547
6.0,0.8135587394586131
6.01,0.7909224704573835
6.02,0.7844420606726639
6.03,0.8061138734561957
6.04,0.7853832247803698
6.05,0.7809596342383279
6.06,0.7736733311485019
6.07,0.7756694269242044
6.08,0.7714835584450986
6.09,0.8221417730559719
6.1,0.7821452652464848
6.11,0.805291207684735
6.12,0.7633039438197096
6.13,0.7919955284420898
6.14,0.8278514894392812
6.15,0.8436312379575217
6.16,0.8470888841373866
6.17,0.820613991653925
6.18,0.807273401627562
6.19,0.822146605156468
6.2,0.8336331978040331
6.21,0.8774837588212954
6.22,0.855798344923529
6.23,0.7937702518082642
6.24,0.7853736173010903
6.25,0.8069967738522267
6.26,0.870540181440021
6.27,0.8822123048245895
6.28,0.849677758750534
6.29,0.8379944083237307
6.3,0.88838926997996
6.31,0.8812246986187906
6.32,0.8666915133285182
6.33,0.8413102479856831
6.34,0.8311000260425231
6.35,0.8310271488331995
6.36,0.7995192267584107
6.37,0.7664332364513126
6.38,0.7749491144735003
6.39,0.7648173251372788
6.4,0.7680571599032182
6.41,0.7576260800976118
6.42,0.7869253246380143
6.43,0.8425407433202342
6.44,0.839842360853504
6.45,0.8209932439052122
6.46,0.8180858241154385
6.47,0.8117487628863771
6.48,0.8311384743139222
6.49,0.8256184531682778
6.5,0.7680349361506322
6.51,0.7980815860004795
6.52,0.82785629193201
6.53,0.8319095835085749
6.54,0.8070958977685581
6.55,0.7817481561698717
6.56,0.809097467898689
6.57,0.8145876062666061
6.58,0.788066745660833
6.59,0.833278677388439
6.6,0.800726907180232
6.61,0.7840862809741774
6.62,0.7823934027657553
6.63,0.7385729959259766
6.64,0.7357852111741137
6.65,0.7512999785305544
6.66,0.7587996479228383
6.67,0.7739633763687578
6.68,0.7999992223293274
6.69,0.8012219250412893
6.7,0.7932772735440463
6.71,0.8121903253548313
6.72,0.8063875965550593
6.73,0.7947333643458451
6.74,0.7706951315770737
6.75,0.789580910648869
6.76,0.7798936273822027
6.77,0.7874973959055807
6.78,0.8293335057043099
6.79,0.8384602894158489
6.8,0.8676392651141721
6.81,0.8313587036268668
6.82,0.8427061543952807
6.83,0.8561056791241386
6.84,0.8744414512111455
6.85,0.8854370344880115
6.86,0.9208770698376021
6.87,0.953786815338235
6.88,0.9524813762028924
6.89,0.9583642024862515
6.9,0.9931191507386058
6.91,1.0060760003945919
6.92,0.9988702962448341
6.93,1.0107671637987152
6.94,1.0070174695572354
6.95,0.9965815685272611
6.96,1.0081512788552212
6.97,1.0025768708031095
6.98,0.9860802767045207
6.99,0.9431351416687674
7.0,0.9774237545222649
7.01,0.9669878622112876
7.02,0.9807417153635531
7.03,0.9442142452204986
7.04,0.9541407253007099
7.05,0.9344592273847258
7.06,0.9406193701724355
7.07,0.9526183730064617
7.08,0.9636490605585564
7.09,0.9517892460374994
7.1,0.9167143494005715
7.11,0.9326857028294524
7.12,0.8860993751566851
7.13,0.9350049635177626
7.14,0.9642058617629843
7.15,0.9133312104907634
7.16,0.9314062362353214
7.17,0.8867589757456099
7.18,0.8729740975528895
7.19,0.9033582102650191
7.2,0.8695446191625054
7.21,0.9113576207358913
7.22,0.9396904958664052
7.23,0.9027186156007823
7.24,0.9043955936535457
7.25,0.9269049462052334
7.26,0.9019783586395959
7.27,0.8867113849205056
7.28,0.8857471332823017
7.29,0.8902712440413567
7.3,0.849329232299548
7.31,0.8189474050506242
7.32,0.8107765485343269
7.33,0.8174783690948157
7.34,0.8007370925146616
7.35,0.791528642321707
7.36,0.7860431171264644
7.37,0.7669457720167397
7.38,0.7632215899274004
7.39,0.75904731635726
7.4,0.7855309939036113
7.41,0.8026127611947061
7.42,0.7953889525863757
7.43,0.7986304086536602
7.44,0.7683420762136445
7.45,0.7850103076344911
7.46,0.8132151057237468
7.47,0.8225702670210241
7.48,0.8285547831448087
7.49,0.8101382753929655
7.5,0.8222941994404431
7.51,0.7796250972163078
7.52,0.7763331470731778
7.53,0.7862744863245568
7.54,0.7766582601466326
7.55,0.7840161766324364
7.56,0.8135979194534992
7.57,0.8063531544870417
7.58,0.7991213219280449
7.59,0.7809021932483372
7.6,0.8032696057430602
7.61,0.8089575244575787
7.62,0.7993096836709803
7.63,0.7975722800754091
7.64,0.8129707483902643
7.65,0.7880519705011557
7.66,0.7736560084727587
7.67,0.7865045243619616
7.68,0.7878533537170243
7.69,0.7424981373399989
7.7,0.7808467020441489
7.71,0.8049603242320166
7.72,0.7725048047282739
7.73,0.7656396077773745
7.74,0.7432753050933989
7.75,0.7928804907321277
7.76,0.8034822791797328
7.77,0.7950457886865139
7.78,0.7943354213255868
7.79,0.7747439257696322
7.8,0.768307411346692
7.81,0.7682502233074375
7.82,0.7935408476783415
7.83,0.7716826152765011
7.84,0.7595471877496659
7.85,0.7292479133986366
7.86,0.7391791997587196
7.87,0.7313095703095868
7.88,0.7512948294025867
7.89,0.7333938979753875
7.9,0.7190284422519766
7.91,0.7094142997173022
7.92,0.7035170053264871
7.93,0.7044955465378241
7.94,0.7281030752042049
7.95,0.7491286782745029
7.96,0.7154093522735888
7.97,0.7273178794849469
7.98,0.6812697101262252
7.99,0.6680358950421735
8.0,0.7122452341425094
8.01,0.6914977840893551
8.02,0.7039783193365124
8.03,0.7027664222058206
8.04,0.7586550052281102
8.05,0.7671037596629274
8.06,0.7731431866054406
8.07,0.7939581930315629
8.08,0.7965504262420702
8.09,0.7794958076110243
8.1,0.7621190531306813
8.11,0.7665621706016039
8.12,0.7673394334296159
8.13,0.7825022436536193
8.14,0.7681983679694026
8.15,0.7796198585917326
8.16,0.7634389400835945
8.17,0.7822055117572116
8.18,0.7709168076193506
8.19,0.7929290353129469
8.2,0.7806661646088022
8.21,0.7588591568306642
8.22,0.7402182667183969
8.23,0.7415636270978616
8.24,0.7644858396364143
8.25,0.7651788586002342
8.26,0.7532380988803042
8.27,0.7819009759996102
8.28,0.7749582544536997
8.29,0.8053505572092868
8.3,0.779197717857535
8.31,0.7548995413974018
8.32,0.7184028399677307
8.33,0.7360063655006731
8.34,0.6857276927988527
8.35,0.7017325576407374
8.36,0.7033259162815676
8.37,0.7243648602756196
8.38,0.7397018066733841
8.39,0.7121436603267791
8.4,0.7197943185191709
8.41,0.6946249124841026
8.42,0.7066599912371077
8.43,0.73367260501631
8.44,0.7267667351745057
8.45,0.7659206136032713
8.46,0.7585885444379424
8.47,0.7552232761743247
8.48,0.7367621638445051
8.49,0.7327679720792388
8.5,0.692262594062429
8.51,0.7197983802400214
8.52,0.7041679325879306
8.53,0.7337040990484633
8.54,0.7487212677930194
8.55,0.7714790037714018
8.56,0.7301496028980703
8.57,0.8041704371168403
8.58,0.7942088848522919
8.59,0.8203187871533424
8.6,0.7860800716315017
8.61,0.7653116049604662
8.62,0.7888959841924283
8.63,0.7823091982837347
8.64,0.7668026861993548
8.65,0.7163471844328735
8.66,0.7162262768684451
8.67,0.7801164938047929
8.68,0.7213828694482284
8.69,0.7362142773498803
8.7,0.7648514640738239
8.71,0.8046921739768218
8.72,0.8121691643319232
8.73,0.7628816437585965
8.74,0.7525936998175242
8.75,0.7906590236615525
8.76,0.8148622089362313
8.77,0.8397690426182425
8.78,0.8227615547403925
8.79,0.8338996145248927
8.8,0.8341926435649161
8.81,0.8370538016268185
8.82,0.8260053681548737
8.83,0.8588694479783301
8.84,0.828954151992218
8.85,0.8924978155208817
8.86,0.9045890591613106
8.87,0.9135876557589845
8.88,0.8895391675095604
8.89,0.9092425423645352
8.9,0.8780925071586704
8.91,0.9062624283375976
8.92,0.8919100125381213
8.93,0.9228342792436237
8.94,0.9066733118499819
8.95,0.8800482390845343
8.96,0.8868666333013502
8.97,0.9125900398610378
8.98,0.9181164700728895
8.99,0.9411477157523077
9.0,0.9264437453139962
9.01,0.9232872202585855
9.02,0.9058121051948352
9.03,0.9119978199972333
9.04,0.8850440314786691
9.05,0.8960614134430437
9.06,0.8435940352534774
9.07,0.8283179854086228
9.08,0.8695744516114982
9.09,0.8734929982562497
9.1,0.8591392631122182
9.11,0.8798627128791545
9.12,0.8678612110588736
9.13,0.8591085932546776
9.14,0.8560400591386886
9.15,0.8628357709285597
9.16,0.8615386822474697
9.17,0.8382338611063384
9.18,0.8777208002089166
9.19,0.8850186091213361
9.2,0.8705882941226771
9.21,0.8725633765927459
9.22,0.8727081840830699
9.23,0.881796010494993
9.24,0.8520642573570453
9.25,0.8448580471103846
9.26,0.85670411606955
9.27,0.8381146922826811
9.28,0.8258900137081069
9.29,0.8346514263080738
9.3,0.830348961416197
9.31,0.8342823136385936
9.32,0.8096845846132377
9.33,0.7772621063854664
9.34,0.7614323733212371
9.35,0.7696337757071743
9.36,0.765502627911453
9.37,0.7527194555342548
9.38,0.7641920510069888
9.39,0.7412086886932643
9.4,0.7746888385732666
9.41,0.6913546205563198
9.42,0.7062002575298222
9.43,0.7016177665826332
9.44,0.7345594392398236
9.45,0.7683444297846393
9.46,0.6714296812032429
9.47,0.6703880614085966
9.48,0.7079740374713732
9.49,0.7186299467815831
9.5,0.7801007005720743
9.51,0.7804756725791275
9.52,0.7949718903575324
9.53,0.8116791895673412
9.54,0.8173546672082391
9.55,0.830088637080195
9.56,0.8259928932779347
9.57,0.837523060666782
9.58,0.8418206213741747
9.59,0.8218435235023395
9.6,0.8083667192519871
9.61,0.8273094018567125
9.62,0.8273840333146603
9.63,0.8258234960544558
9.64,0.8227910194909483
9.65,0.8305110923749013
9.66,0.8426798346684665
9.67,0.8319488365133039
9.68,0.8231218545961005
9.69,0.8242035922641717
9.7,0.7945262788509979
9.71,0.7860304170366352
9.72,0.7745820477293331
9.73,0.7390960827797369
9.74,0.7317111737320358
9.75,0.7134276000785119
9.76,0.7431411224520658
9.77,0.795265171675879
9.78,0.7818058567274556
9.79,0.7821969426560039
9.8,0.765839116736242
9.81,0.8081182104482652
9.82,0.8038080871767339
9.83,0.7794917148074033
9.84,0.7531017053730346
9.85,0.7600035490360877
9.86,0.7448262943340255
9.87,0.7520958747348435
9.88,0.6858683226063355
9.89,0.658442231429577
9.9,0.7303592328826629
9.91,0.7399256914278364
9.92,0.7487023486240997
9.93,0.7561281804780101
9.94,0.7868217153356527
9.95,0.7246515239308974
9.96,0.7215713775061076
9.97,0.7259163423575196
9.98,0.6681429468346757
9.99,0.7251192803536065
10.0,0.7815395602018188
