#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
2545000,5090.00000011947,-50691.47872148029,306.90684545218164,0.9797239991348851
2545500,5091.000000119674,-50596.24185530387,313.2236218732026,0.9884957088637739
2546000,5092.000000119878,-50320.9393451793,314.6321240313528,0.9774564622358525
2546500,5093.0000001200815,-50466.123249245225,308.6129820044767,0.9824806493730712
2547000,5094.000000120285,-50469.28379193973,320.14243150056205,0.9764219514369333
2547500,5095.000000120489,-50467.48597129423,314.43940075046396,0.9710514040370107
2548000,5096.000000120693,-50449.66685500549,310.5159130151899,0.9770480272856272
2548500,5097.000000120896,-50053.04731574358,303.42454809408696,0.9662367646072093
2549000,5098.0000001211,-50274.72028838581,311.289687279766,0.9763962938840364
2549500,5099.000000121304,-50400.53782509471,308.50061750466693,0.9883297704681
2550000,5100.000000121508,-50361.078044685244,322.46109237052116,0.9828026979400872
2550500,5101.000000121711,-50433.587177415204,310.2243540705888,0.9887253301069121
2551000,5102.000000121915,-50539.008649211726,305.9537827925635,0.9785208730889177
2551500,5103.000000122119,-50620.44090991246,308.3565604536288,0.9914847564606357
2552000,5104.0000001223225,-50428.25594758266,300.8472421840139,0.9859361620360415
2552500,5105.000000122526,-50608.69434833067,311.62280355191655,0.9813486541941455
2553000,5106.00000012273,-50127.27781906229,303.85346230517786,0.9744850886045866
2553500,5107.000000122934,-50199.883332402795,304.6517889019309,0.9669071007873996
2554000,5108.000000123137,-49898.46207073389,309.17405290151993,0.9652898262540098
2554500,5109.000000123341,-50377.768607808044,313.56340861315124,0.9686807225975111
2555000,5110.000000123545,-50510.603652563645,310.6108340851239,0.9858211941186467
2555500,5111.000000123749,-50722.26459158462,313.67364357394564,0.9987565664338358
2556000,5112.000000123952,-50670.058642547636,320.0690876715335,0.9730462822528863
2556500,5113.000000124156,-50397.95008769457,302.87531492862894,0.9906948853284168
2557000,5114.00000012436,-50755.09006375051,309.10108487349413,0.989183549713132
2557500,5115.0000001245635,-50544.54124697996,306.8675429306484,0.9978010820555404
2558000,5116.000000124767,-50593.35339714814,312.6795559715319,0.9979031629513383
2558500,5117.000000124971,-50535.40418265853,308.1468008606172,1.0095915883866613
2559000,5118.000000125175,-50943.06250475143,305.4636756515317,0.9889446560642103
2559500,5119.000000125378,-50580.162268373824,302.82248357099826,0.9844282016216486
2560000,5120.000000125582,-50539.346178706095,301.04275265567287,0.9880293957719195
2560500,5121.000000125786,-50899.349416005425,310.73857510929446,0.9827843415048688
2561000,5122.00000012599,-50798.27743377368,314.12303893968414,0.9979570952680457
2561500,5123.000000126193,-50691.20991053572,308.0717346103263,0.9907517066201089
2562000,5124.000000126397,-50635.917222224,305.40664784937064,0.9923892023373747
2562500,5125.000000126601,-50388.484736982384,313.02112776624335,0.9801001923868957
2563000,5126.0000001268045,-50034.50157110137,319.6951343570887,0.9688262155221765
2563500,5127.000000127008,-50133.20830334921,312.5099757690598,0.9703427596417868
2564000,5128.000000127212,-50288.44777359086,315.49464996606844,0.9814818592630928
2564500,5129.000000127416,-50371.2227890325,311.11706935252204,0.9854123228339671
2565000,5130.000000127619,-50533.60066665086,308.63953860866803,0.9841035681013195
2565500,5131.000000127823,-50678.98736541247,303.40697939721036,0.9922920623672064
2566000,5132.000000128027,-50222.57977656438,299.4892539439778,0.9735223414546877
2566500,5133.000000128231,-50385.51854545198,310.9710706629699,0.9851022300243576
2567000,5134.000000128434,-50380.98418625421,307.1492370989284,0.9690386504565457
2567500,5135.000000128638,-50470.2311395703,315.96997560099385,0.9837915518818621
2568000,5136.000000128842,-50648.06070815725,312.19802962006185,0.9863953172904548
2568500,5137.0000001290455,-50699.19722175138,312.58986479888557,0.9832888720068637
2569000,5138.000000129249,-50472.633318011125,307.5378153357287,0.9746297918807658
2569500,5139.000000129453,-50573.328917804116,310.6273066957426,0.9771845595825368
2570000,5140.000000129657,-50475.422002244566,307.30115465427315,0.9840868906411407
2570500,5141.00000012986,-50391.78127878922,309.73145973878684,0.9772474340206682
2571000,5142.000000130064,-50735.46511294943,319.99903210127866,0.9728350219053684
2571500,5143.000000130268,-50412.16287281335,307.14253531438015,0.9799769263398949
2572000,5144.000000130472,-50747.08402375656,307.88267538921383,0.997512319195511
2572500,5145.000000130675,-50189.9430057602,316.08515860832387,0.9799362053364657
2573000,5146.000000130879,-50274.37314565631,309.77076226032005,0.989419556764934
2573500,5147.000000131083,-51014.27614236076,305.258206453301,0.9807023193175881
2574000,5148.0000001312865,-50832.79522727593,313.37162483476914,0.9881587820382626
2574500,5149.00000013149,-50566.472195631824,306.93005116409887,0.9987016183785845
2575000,5150.000000131694,-50584.833178033296,313.5624691106445,0.9880947454561033
2575500,5151.000000131898,-50492.381731549394,301.28743042518613,0.9751326908355186
2576000,5152.000000132101,-50431.712309369526,301.53652385648115,0.9716778142595226
2576500,5153.000000132305,-50472.04204398289,307.10241855734097,0.9798902519092978
2577000,5154.000000132509,-50439.896616449405,310.1463753625269,0.9912110794631294
2577500,5155.000000132713,-49982.25151287363,313.37845188631843,0.983480669106905
2578000,5156.000000132916,-50096.012838539784,315.4527168375163,0.9765001247916445
2578500,5157.00000013312,-50180.150924354326,322.1544700690616,0.9888693291002878
2579000,5158.000000133324,-50510.3108399465,312.15215058098124,0.9933955543376309
2579500,5159.0000001335275,-50359.34954082628,309.6457457934191,0.9826912705835351
2580000,5160.000000133731,-50075.200534691394,319.70321407864685,0.9776009826920243
2580500,5161.000000133935,-50402.754893787205,310.6070447583466,0.9891676446394707
2581000,5162.000000134139,-50322.144287315896,309.02348196643493,0.9839634436868051
2581500,5163.000000134342,-50838.629514514294,310.9661852499347,0.9920279064957328
2582000,5164.000000134546,-50712.05354004208,309.11120018381706,0.9906006936172289
2582500,5165.00000013475,-50586.43379870872,306.19072532477105,0.9928366581667024
2583000,5166.000000134954,-50579.86273641884,313.2637073134915,0.9801926284288872
2583500,5167.000000135157,-50455.676969698165,316.11158994551437,0.9829774110056272
2584000,5168.000000135361,-50578.938217490795,316.0089336382746,0.9873349678758286
2584500,5169.000000135565,-50276.6471898249,306.8916568283222,0.9806993652692247
2585000,5170.0000001357685,-50451.45854598639,319.56338478888927,0.9687891679629174
2585500,5171.000000135972,-50710.07309920923,312.2977108360302,0.9843421345569664
2586000,5172.000000136176,-50592.851478582306,312.01125652171584,0.9845481994595154
2586500,5173.00000013638,-50460.712565431604,307.3335048572563,0.9778348199153646
2587000,5174.000000136583,-50295.97148144711,301.7324101291428,0.980471515467069
2587500,5175.000000136787,-50542.07541197084,309.84598509436216,0.9841401499249315
2588000,5176.000000136991,-50387.55640293885,304.4863111937384,0.9759703899848122
2588500,5177.000000137195,-50436.93775019521,309.88588263414965,0.9908865057797033
2589000,5178.000000137398,-50910.16975917533,322.24412992495763,0.9913622836449458
2589500,5179.000000137602,-50591.288858720975,316.8263634526653,1.0038503624529473
2590000,5180.000000137806,-50282.275059353386,309.8998185880001,0.9858406424435772
2590500,5181.000000138009,-50555.64143145009,318.60409009597623,0.9946886738483072
2591000,5182.000000138213,-50753.68199742737,307.94239643189417,0.9838381910420188
2591500,5183.000000138417,-50581.4302637286,312.2530218334581,0.9907657835360381
2592000,5184.000000138621,-50194.02853340836,306.26353676904574,0.9879120667331496
2592500,5185.000000138824,-50554.83572274528,316.0081194027687,0.9929142614673976
2593000,5186.000000139028,-50920.388679802825,308.92076302569467,0.9979697685838589
2593500,5187.000000139232,-50810.576479564246,307.6408161272209,0.9968306408289684
2594000,5188.0000001394355,-50526.39268900815,306.3711724395714,0.9877045720810677
2594500,5189.000000139639,-50615.913405510306,313.797470004338,0.9887730857119278
2595000,5190.000000139843,-50702.541812881595,304.62946005901995,0.9902283225983023
2595500,5191.000000140047,-50318.29404180165,316.27606551769964,0.9901546024476958
2596000,5192.00000014025,-50453.85021531617,309.7729857495861,0.980374910852811
2596500,5193.000000140454,-50748.70295433415,301.3229123031918,0.9900608664520791
2597000,5194.000000140658,-50875.758455380215,318.7655905768901,0.997935419216913
2597500,5195.000000140862,-50569.200480905594,316.6851875426479,0.9925314111629099
2598000,5196.000000141065,-50651.19576667866,316.1766661524833,0.9849114209597695
2598500,5197.000000141269,-50552.43138214853,312.32999840551287,0.9751858157009331
2599000,5198.000000141473,-50581.275959336606,317.66596552621576,0.9729467512973203
2599500,5199.0000001416765,-50847.495001050935,318.0807871997051,0.9774133160141477
2600000,5200.00000014188,-50834.103671551566,306.609931343292,0.9849998675093371
2600500,5201.000000142084,-50681.17315896356,308.1965318599756,0.9955502637002552
2601000,5202.000000142288,-50730.339519654284,310.6639786102569,0.9921306617259774
2601500,5203.000000142491,-51039.928068861656,311.58359498063396,0.9834663066310855
2602000,5204.000000142695,-50397.481461271585,302.74992266072536,0.979817051880616
2602500,5205.000000142899,-50329.171648391755,306.7021904894568,0.9830289818191015
2603000,5206.000000143103,-50199.230395458464,312.80497955618574,0.9752217952968866
2603500,5207.000000143306,-50541.460568200215,309.4192004222866,0.9848948109810909
2604000,5208.00000014351,-50368.16711399745,316.3902150722722,0.9944648299004919
2604500,5209.000000143714,-50551.69267420849,314.5112413754817,0.9806063413219811
2605000,5210.0000001439175,-50245.33742278081,307.610720730254,0.9739802826053071
2605500,5211.000000144121,-50411.448891313514,308.372406729243,0.97616521401709
2606000,5212.000000144325,-50709.5951001292,307.3761582710637,0.9873833945695744
2606500,5213.000000144529,-50894.065528825275,319.90454946584777,0.9876507011708388
2607000,5214.000000144732,-50244.92238460493,314.8031761210854,0.9820428376481166
2607500,5215.000000144936,-50543.33897830552,312.1888538122457,0.9844013517644941
2608000,5216.00000014514,-50625.77521111595,305.70537832977345,0.9868825401023799
2608500,5217.000000145344,-50239.529654581915,309.50945529643695,0.9811327387364763
2609000,5218.000000145547,-50700.50611415639,310.89816526844453,0.9767628524489567
2609500,5219.000000145751,-50533.00813516241,310.74465055883826,0.9864712787656948
2610000,5220.000000145955,-50808.21520510496,317.18353098898916,0.98982478542075
2610500,5221.0000001461585,-50724.94368717173,306.11860284900126,0.9755001037600859
2611000,5222.000000146362,-50728.26513880794,298.8835253611127,0.9938305560669763
2611500,5223.000000146566,-50920.29823738232,305.17781635547163,0.9925170346304216
2612000,5224.00000014677,-51106.57461204374,309.3499277707874,0.9884938928954881
2612500,5225.000000146973,-50962.68512225128,302.03746659309115,0.9927786348514891
2613000,5226.000000147177,-50609.384857825644,310.23691208742935,0.9844342164990973
2613500,5227.000000147381,-50379.36966237944,298.95001082184183,0.9771280119257161
2614000,5228.000000147585,-50866.41817477957,309.2446721732789,0.9807870441038709
2614500,5229.000000147788,-50549.51164740056,307.56377692166575,0.9902621699797589
2615000,5230.000000147992,-50366.07266595977,304.4911026565229,0.9795709708426362
2615500,5231.000000148196,-50410.654288509744,309.12908204819587,0.9715671264781143
2616000,5232.0000001483995,-50522.563734976924,312.15669150976396,0.9704776869781938
2616500,5233.000000148603,-50402.28572425537,315.68148569791487,0.9726394908702428
2617000,5234.000000148807,-50396.213137062616,304.3104989579714,0.9869006566680961
2617500,5235.000000149011,-50371.42559555627,305.9835650220282,0.9882355150484418
2618000,5236.000000149214,-50451.66176556301,304.9435357470333,0.9891822488798674
2618500,5237.000000149418,-50874.3608463126,309.12400873465936,0.9891582885807662
2619000,5238.000000149622,-50636.98892906442,304.52210623924634,0.9858881564810321
2619500,5239.000000149826,-50902.89305091201,304.3758256989422,1.0041742552136885
2620000,5240.000000150029,-50449.241776870505,309.0538592141538,0.9875350054916385
2620500,5241.000000150233,-50613.86709895986,319.4842786778192,0.9910522023271748
2621000,5242.000000150437,-50462.0084227997,302.9022160170728,0.9957402641947829
2621500,5243.0000001506405,-50282.17391613725,307.15584493322604,0.9898387950204651
2622000,5244.000000150844,-50507.99791860586,305.3458620371826,0.99381871175556
2622500,5245.000000151048,-50945.485400612815,303.97966880858735,0.9980618012604368
2623000,5246.000000151252,-50773.61914108443,309.7649373447781,0.9968050954629721
2623500,5247.000000151455,-50485.983943100786,310.1500707390535,0.991537491513288
2624000,5248.000000151659,-50184.4573682624,308.8877551709568,0.984711821913105
2624500,5249.000000151863,-50527.19059478288,310.15141735931326,0.9887711551373228
2625000,5250.000000152067,-50232.945903058804,316.6833085376344,0.984501671711908
2625500,5251.00000015227,-50643.2465180459,310.53896214335595,0.9871612113733116
2626000,5252.000000152474,-50253.40575617098,302.2528632011434,0.98477151260437
2626500,5253.000000152678,-50357.72300371376,312.3567429102056,0.9779058050760424
2627000,5254.0000001528815,-50159.51587860467,316.7433740645672,0.9714200307395944
2627500,5255.000000153085,-50706.90266890527,316.4882678172288,0.9907245650488045
2628000,5256.000000153289,-50499.643555332616,312.1316381095834,0.9840911262863746
2628500,5257.000000153493,-50381.98247840052,310.69930390451145,0.9744277390245437
2629000,5258.000000153696,-50312.660309386614,307.6655876766494,0.9839999646311328
2629500,5259.0000001539,-50733.345356364036,311.9214713988189,0.988821572165611
2630000,5260.000000154104,-50512.91200299433,308.60333644540714,0.9764325530252806
2630500,5261.000000154308,-50843.15581640747,315.9401307380288,0.9913388238236521
2631000,5262.000000154511,-50278.41583916359,305.3071858506539,0.9917088814999406
2631500,5263.000000154715,-50455.52673872345,318.4424956648117,0.9915095290391793
2632000,5264.000000154919,-50313.926787500735,308.78253089019853,0.9848227433730785
2632500,5265.0000001551225,-50445.544014604064,323.01117108823524,0.9749278102645459
2633000,5266.000000155326,-50344.228322367766,309.61499274469753,0.9762196357270023
2633500,5267.00000015553,-50553.355698433705,318.3808016668671,0.9847112017768814
2634000,5268.000000155734,-50126.48703946581,306.5996281324677,0.9722812570361303
2634500,5269.000000155937,-50329.61255398259,307.05165410522517,0.9802384866321473
2635000,5270.000000156141,-50608.68866982416,317.7342986752082,0.9895591948786712
2635500,5271.000000156345,-50514.16257369338,314.76716185832595,0.9934454749114103
2636000,5272.000000156549,-50455.1220022089,311.0379945582022,0.99377779512654
2636500,5273.000000156752,-50275.81387784792,312.1941150262836,0.9804578749561744
2637000,5274.000000156956,-50406.31201610324,309.300478622181,0.9855225390374458
2637500,5275.00000015716,-50244.59339396568,309.9559068876543,0.9849757350562287
2638000,5276.0000001573635,-50197.714776448905,302.45347830308907,0.9804350359614116
2638500,5277.000000157567,-50176.677165636036,311.93268279539967,0.9699797182339247
2639000,5278.000000157771,-50227.29261279857,308.3726259464946,0.980086391174417
2639500,5279.000000157975,-50549.528235921694,303.811435226375,0.9814715061017784
2640000,5280.000000158178,-50534.45080152684,301.20688374360566,0.9848829992390951
2640500,5281.000000158382,-50611.06962823239,301.1199484449792,0.9736128793008033
2641000,5282.000000158586,-50385.19424950908,313.56607053692045,0.9834454668812588
2641500,5283.00000015879,-50683.20587983425,309.0976087142191,0.9909919551515953
2642000,5284.000000158993,-50273.953083289205,306.2121146651752,0.9765761757592385
2642500,5285.000000159197,-50366.369584678265,318.91938713724835,0.986624217879053
2643000,5286.000000159401,-50569.38762188575,308.58705173528983,0.9903270992758055
2643500,5287.0000001596045,-50365.27824332123,306.3508478686749,0.9783399317626981
2644000,5288.000000159808,-50565.3670516017,317.4745262320862,0.9819649728053814
2644500,5289.000000160012,-50307.248946043896,309.9943638569314,0.9788838768806007
2645000,5290.000000160216,-50604.51378005452,314.8929925607327,0.9789311160847616
2645500,5291.000000160419,-50257.29214886838,321.88577235212523,0.9758685094418326
2646000,5292.000000160623,-50259.680685920815,310.1327838929289,0.9752890840678272
2646500,5293.000000160827,-50522.75921204791,302.69173613880605,0.9845776635076263
2647000,5294.000000161031,-50420.548010941595,301.5058021245098,0.9891919263251188
2647500,5295.000000161234,-51037.55154970172,313.9906943532304,0.9977668416241835
2648000,5296.000000161438,-50859.89058065158,301.5308868414405,0.9792665182584978
2648500,5297.000000161642,-50716.67164754617,305.1464682884957,0.9730843046913212
2649000,5298.0000001618455,-50611.98541974067,310.0994628706888,0.9843281197787267
2649500,5299.000000162049,-50904.08344240062,317.4221333089586,0.9841101025718054
2650000,5300.000000162253,-50491.202049719286,310.7605594679529,0.987329648462418
2650500,5301.000000162457,-49865.932954022486,300.4147265466471,0.9732861898132286
2651000,5302.00000016266,-50465.236595609924,317.9242034485767,0.9844050756221617
2651500,5303.000000162864,-50757.77871555585,312.5476185028311,0.9980850506740886
2652000,5304.000000163068,-50352.086289644416,300.681701842321,0.9841783771761614
2652500,5305.000000163272,-50570.750273542944,305.117782145289,0.978459304403919
2653000,5306.000000163475,-50719.48807858251,307.8688960191146,0.9847347928616534
2653500,5307.000000163679,-50167.9648723501,303.65447567424394,0.9693919169384414
2654000,5308.000000163883,-50245.02135459648,301.97314198812757,0.9744263517250099
2654500,5309.0000001640865,-50523.79745660146,315.8462431208522,0.9852876223694074
2655000,5310.00000016429,-50436.10346777085,308.16574749450376,0.9739783278880526
2655500,5311.000000164494,-50449.9953196962,304.2816249142634,0.9717727760233652
2656000,5312.000000164698,-50298.72337818908,303.1937749616739,0.9818592737874638
2656500,5313.000000164901,-50368.379329039715,316.11869884781555,0.9904732125945168
2657000,5314.000000165105,-50479.98592445039,303.2010717644765,1.003698580367365
2657500,5315.000000165309,-50445.09176842979,318.30266637505406,1.0067536201907892
2658000,5316.000000165513,-50659.39230390801,318.66540829291813,0.9948589955071735
2658500,5317.000000165716,-50496.17971553403,306.67018477072617,0.9986948927886659
2659000,5318.00000016592,-50461.0478565988,314.8137611826617,0.9873325864661309
2659500,5319.000000166124,-50591.77386783599,309.0103289313401,0.9845525723237244
2660000,5320.0000001663275,-51187.06754101149,310.16002946562526,1.0053090602465455
2660500,5321.000000166531,-51063.739666948095,307.4675718649724,0.9967706891725048
2661000,5322.000000166735,-50911.13154057413,314.47757586898905,0.9877229262555695
2661500,5323.000000166939,-50325.28821014648,310.17424727022774,0.9923771938019637
2662000,5324.000000167142,-50461.843777900445,316.3939417655491,1.0027683160507002
2662500,5325.000000167346,-50619.13224423153,316.5205240699613,0.9857107972992
2663000,5326.00000016755,-50479.04678656923,307.2589709917192,0.9888437398512788
2663500,5327.000000167754,-50568.52404951508,310.9101909005312,0.982822836643251
2664000,5328.000000167957,-50545.324993007,297.06283213649215,0.9864129023390737
2664500,5329.000000168161,-50609.46091842919,308.1276350094791,0.9816252912943799
2665000,5330.000000168365,-50803.60012281762,312.91245864296025,0.9983870734513152
2665500,5331.0000001685685,-50684.76639958483,307.79880913210945,0.9877138732957222
2666000,5332.000000168772,-50664.841880743916,303.7075575658764,0.9974334397190731
2666500,5333.000000168976,-50739.43625170429,308.6245065685597,0.9900087903605388
2667000,5334.00000016918,-50400.32243257854,312.9109241221992,0.9924084138643401
2667500,5335.000000169383,-50403.234369455546,314.60356315514696,0.9924469030636255
2668000,5336.000000169587,-50239.789573005226,313.1866054744359,0.9800007754178505
2668500,5337.000000169791,-50598.87561034097,309.80536726931945,0.9914153234122253
2669000,5338.000000169995,-50492.31085519033,302.5287637706316,0.9870051389066733
2669500,5339.000000170198,-50436.6182374995,309.0448086733386,0.9826029447762527
2670000,5340.000000170402,-50574.44785203872,308.2906073776535,0.9845805953871442
2670500,5341.000000170606,-50606.83795224328,308.98950329244,0.986587900067878
2671000,5342.0000001708095,-50671.476934225764,318.6086623415092,0.9866922634118528
2671500,5343.000000171013,-50699.06862036092,313.8937376945317,0.9769916071615625
2672000,5344.000000171217,-50400.860104600375,319.41563236132447,0.9859717227595197
2672500,5345.000000171421,-50490.02674556902,311.10397895092774,0.9910043289690431
2673000,5346.000000171624,-50144.40086078853,308.65472723252753,0.9891252281328672
2673500,5347.000000171828,-50373.17434498679,309.86508831199984,0.9824639417807247
2674000,5348.000000172032,-50169.01525230525,300.4788945678595,0.9950103963222316
2674500,5349.000000172236,-50513.09210649732,317.35079375194454,0.986888722021765
2675000,5350.000000172439,-50735.02583667368,307.96992385534253,0.9875006925768093
2675500,5351.000000172643,-50691.13985134772,303.55576527753254,0.9988568591429975
2676000,5352.000000172847,-50856.25891326385,307.3727447452891,0.9862045905697917
2676500,5353.0000001730505,-50464.49352699728,312.12913276956533,0.9858855019685434
2677000,5354.000000173254,-50216.24032943684,305.84624107228854,0.986072660121896
2677500,5355.000000173458,-50354.61328116956,311.3253883750233,0.9785066744530299
2678000,5356.000000173662,-50415.57656272809,306.9104468784576,0.983297143120003
2678500,5357.000000173865,-50267.279885835014,311.9702628956705,0.9848093336421554
2679000,5358.000000174069,-50513.32334369753,313.89862310756695,0.9988121952678225
2679500,5359.000000174273,-50381.08061857533,314.3493337768149,0.9922129442625337
2680000,5360.000000174477,-50195.027308636636,316.04682690604767,0.9781901983931186
2680500,5361.00000017468,-50524.92406024318,310.35964243156377,0.9799630036187295
2681000,5362.000000174884,-50707.19075367018,310.4066175569023,0.9834994837972673
2681500,5363.000000175088,-50729.49898250698,309.0492243351204,0.9840181750198828
2682000,5364.0000001752915,-50425.07874254818,303.4708342509205,0.982560773023314
2682500,5365.000000175495,-50654.227502104186,307.87465830115605,0.9872818744562164
2683000,5366.000000175699,-51024.53520689969,316.49277742926137,0.9946020753463981
2683500,5367.000000175903,-50449.4206098236,310.65088820866254,0.9882399945121357
2684000,5368.000000176106,-50883.15028771112,316.1209849705821,1.0045088519657748
2684500,5369.00000017631,-50695.77644017612,309.22710347640225,0.9926330110825818
2685000,5370.000000176514,-50871.46414885885,313.6873603105445,0.9844814732374614
2685500,5371.000000176718,-50874.458695373556,315.33336870240623,0.9864751170099912
2686000,5372.000000176921,-50630.69963163277,307.31233473410373,0.9908209261194695
2686500,5373.000000177125,-50516.700825209206,312.41148458960004,0.9745552532856336
2687000,5374.000000177329,-50649.23057618004,309.36699539966037,0.9812938907608975
2687500,5375.0000001775325,-50101.24751507456,313.1746424758496,0.9871772292012653
2688000,5376.000000177736,-50384.434068158385,316.1364554451935,0.9939055824327784
2688500,5377.00000017794,-50796.421508926665,315.8066274318167,0.978203262331964
2689000,5378.000000178144,-50294.52182381053,314.67759595268046,0.986750054946406
2689500,5379.000000178347,-50328.84099884186,297.6141008907148,0.98143891532911
2690000,5380.000000178551,-50569.555347793386,308.6495599687403,0.9746918572831882
2690500,5381.000000178755,-50750.509899748664,309.70743979136375,0.9955634878499677
2691000,5382.0000001789585,-50725.82362199144,312.6683132582009,0.9907451299670067
2691500,5383.000000179162,-50059.550678137515,305.7227904428989,0.9907694546084179
2692000,5384.000000179366,-50365.541733231104,316.2914733588107,0.988207040803595
2692500,5385.00000017957,-49971.00214680942,319.86790886808376,0.9804856348292378
2693000,5386.000000179773,-50040.55752803577,310.0370172707388,0.992006921164935
2693500,5387.000000179977,-49893.023981145874,306.37339592883745,0.967018138726733
2694000,5388.000000180181,-50023.258282163704,310.0351695824755,0.9661317298084231
2694500,5389.000000180385,-50352.3139069748,320.3005810892017,0.9746210792792239
2695000,5390.000000180588,-50259.41336419695,316.22492526458115,0.9793530900088254
2695500,5391.000000180792,-50470.52174183121,320.60554360289944,0.9851086468621675
2696000,5392.000000180996,-50547.25983130635,307.952637009218,0.9731852966970509
2696500,5393.0000001811995,-50708.07136392861,317.0896120550624,0.9803884474336128
2697000,5394.000000181403,-50974.047628550325,308.3636380391798,0.9809785569657
2697500,5395.000000181607,-50414.894844702794,308.9489481008978,0.9731678770746182
2698000,5396.000000181811,-50729.093777205795,308.299282117466,0.9777245131097918
2698500,5397.000000182014,-50617.468981603044,305.5670522440266,0.9873336057336581
2699000,5398.000000182218,-50297.082771352725,303.4063843789561,0.9730356631630781
2699500,5399.000000182422,-50412.638329649926,316.11791592905996,0.9729933135974573
2700000,5400.000000182626,-50318.13187886827,316.1360170106904,0.982968825332696
2700500,5401.000000182829,-50475.93885921681,323.2157947342098,0.9774504318633304
2701000,5402.000000183033,-50217.33442947961,318.8442269367067,0.9835016761868678
2701500,5403.000000183237,-50451.51047499804,307.16207696652094,0.9935926549715647
2702000,5404.0000001834405,-50300.14675252902,313.8996878770746,0.9913259177603405
2702500,5405.000000183644,-50659.792230539955,309.71508107841885,0.9927969940078863
2703000,5406.000000183848,-50859.15873556677,311.0919846355913,0.9670315428398643
2703500,5407.000000184052,-50730.16032730718,305.7002110659862,0.9789541892610738
2704000,5408.000000184255,-50497.1369411957,312.0427924891931,0.9756097371910969
2704500,5409.000000184459,-50550.047305504384,312.6343032674558,0.9774951294119882
2705000,5410.000000184663,-50571.33755315561,305.43458239057196,0.9867632100572696
2705500,5411.000000184867,-50647.61227562284,316.51789346294237,0.9821966514613326
2706000,5412.00000018507,-50215.525524624565,313.7681262093765,0.972292388821054
2706500,5413.000000185274,-50637.40230061306,322.2139718944904,0.9837979503356734
2707000,5414.000000185478,-50167.02504789771,306.9704184551398,0.9882146268170278
2707500,5415.0000001856815,-50270.362142383994,321.3458402614843,0.986252451832405
2708000,5416.000000185885,-50174.392586220114,303.28747467834916,0.9858322842183422
2708500,5417.000000186089,-50312.91400073044,310.16500882891114,0.9887079417070658
2709000,5418.000000186293,-50515.04873775807,314.97861255584974,0.9919423889296893
2709500,5419.000000186496,-50469.82265415386,303.64432904717074,0.9830206285972323
2710000,5420.0000001867,-50235.63020158681,308.1214656096846,0.9712362166955633
2710500,5421.000000186904,-50512.784481201554,317.1369629814036,0.9731893780514552
2711000,5422.000000187108,-50692.6218086055,313.41130315730516,0.9858895564101865
2711500,5423.000000187311,-50452.13926605682,310.5945493750066,0.9744090149931023
2712000,5424.000000187515,-50701.43646888732,314.7946579650241,0.9774659009456663
2712500,5425.000000187719,-50605.01583726972,304.2259437323621,0.9832230263258969
2713000,5426.0000001879225,-50578.09130200703,303.53384355237455,0.9789693158409747
2713500,5427.000000188126,-50300.58720582671,308.99398158772226,0.9928260654033102
2714000,5428.00000018833,-50997.498177919595,305.2850449082444,1.002325330152107
2714500,5429.000000188534,-51161.280819768144,313.3782326690668,0.9957348966470093
2715000,5430.000000188737,-50554.382658342016,300.4425671375977,0.9908330652806489
2715500,5431.000000188941,-50343.97483350366,312.341397702595,0.9869561591590199
2716000,5432.000000189145,-50363.68207493913,304.6987640272694,0.9820910999462941
2716500,5433.000000189349,-50403.64839074825,310.09407638964996,0.9749500785200808
2717000,5434.000000189552,-50016.665395845775,311.7800449547997,0.9734061345954406
2717500,5435.000000189756,-50514.08089313534,315.6474757071698,0.9692777964186433
2718000,5436.00000018996,-50307.69186952774,314.411372259012,0.9780529528783535
2718500,5437.0000001901635,-50676.978080542816,315.39828832562404,0.993245926353107
2719000,5438.000000190367,-50640.49972717115,312.2958318310166,0.9971704329674059
2719500,5439.000000190571,-50366.222414850665,308.59870156637373,0.9892406464093713
2720000,5440.000000190775,-50393.04112628108,303.140223318788,0.9805493762006475
2720500,5441.000000190978,-50452.13850461476,308.424580435119,0.9810993492746626
2721000,5442.000000191182,-50613.17886102089,313.26211015923,0.9842073975911506
2721500,5443.000000191386,-50420.75781485962,313.55573600934594,0.9905666011354336
2722000,5444.00000019159,-50861.886135915,313.6502186447768,1.001707329503665
2722500,5445.000000191793,-50618.384228806535,310.2315569231407,0.9899532305732466
2723000,5446.000000191997,-50594.744117932976,308.1365289665432,0.9908803356520597
2723500,5447.000000192201,-50801.56780031521,305.7144288705886,0.9817601530145428
2724000,5448.0000001924045,-50400.52692309348,304.81169222858324,0.9893012090512651
2724500,5449.000000192608,-50375.27945569815,319.67102045941493,0.9891875305122
2725000,5450.000000192812,-50181.52916952968,316.7082053540638,0.9861696853387287
2725500,5451.000000193016,-50370.3487381757,315.29178005810655,0.9799168527688019
2726000,5452.000000193219,-50190.90933805081,309.0856770323831,0.9736840799669765
2726500,5453.000000193423,-50419.65320803539,321.1534614648479,0.973783634014472
2727000,5454.000000193627,-50355.692230052315,305.7834509880861,0.9767050042941949
2727500,5455.000000193831,-50662.607001034485,317.1525900397662,0.9716759273975564
2728000,5456.000000194034,-50780.661765668076,305.8468987240433,0.9864529043442845
2728500,5457.000000194238,-50823.13923761668,309.0256741389507,0.9888845751255884
