#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
1573500,3146.999999939407,-80810.62768828118,304.78406336790835,0.9921256808496614
1574000,3147.9999999393835,-80776.45420623303,308.5770288261881,0.9931794500821771
1574500,3148.99999993936,-80558.99275057047,309.69023961827844,0.9910092035763968
1575000,3149.9999999393362,-80483.47828153224,306.21676374095597,0.9916216136256882
1575500,3150.9999999393126,-80930.33796463063,311.78493579750585,1.0046637426212253
1576000,3151.999999939289,-81053.11405766691,307.70929528568684,0.9964659450574729
1576500,3152.9999999392653,-81284.04681888304,307.8008373818091,0.9949926342584545
1577000,3153.9999999392417,-81321.80414775235,309.57100089413154,0.997155346061396
1577500,3154.999999939218,-80972.56726959592,313.1362811080455,0.9881444370949231
1578000,3155.9999999391944,-80891.21286864555,308.30597304267235,0.9980748520594946
1578500,3156.9999999391707,-80675.69575345935,308.05351616013155,0.994181746413104
1579000,3157.999999939147,-80560.81871937955,309.4699172793963,0.9845144666568995
1579500,3158.9999999391234,-80640.95711365488,308.4206528171225,0.9965915069836783
1580000,3159.9999999391,-80870.63758696639,305.88575575169426,0.9924219147976787
1580500,3160.999999939076,-80820.14857354457,308.93381707081437,0.9883482116401129
1581000,3161.9999999390525,-80492.2217905164,304.91199637222905,0.9866854906157706
1581500,3162.999999939029,-80660.28687521425,313.3441571108088,0.9890364711319296
1582000,3163.999999939005,-80875.79258740309,307.57101386900155,0.9992464248404154
1582500,3164.9999999389815,-80744.76724501135,306.15844549505704,0.9992618389945556
1583000,3165.999999938958,-80567.83092497947,312.7797147592009,1.0043645839453075
1583500,3166.9999999389343,-80876.36546534131,308.6946739351755,0.9848726284500577
1584000,3167.9999999389106,-80472.80888546054,306.0268612965102,0.9914226146023112
1584500,3168.999999938887,-80657.09703751333,315.8125257864153,0.989693172793755
1585000,3169.9999999388633,-80605.88209448452,309.6029135420085,0.9966444241210599
1585500,3170.9999999388397,-80819.89397950942,314.6976205174465,0.9898640286317155
1586000,3171.999999938816,-80479.57479855494,309.2451368525364,0.9849404398871707
1586500,3172.9999999387924,-80739.40885535575,303.5718265401494,0.9981632643755831
1587000,3173.9999999387687,-81206.5856372873,306.12310354873574,0.9921248971540216
1587500,3174.999999938745,-81221.20080932515,310.39879319392713,0.9948253913280785
1588000,3175.9999999387214,-81051.23817434476,312.59636832648715,0.9994359621067026
1588500,3176.999999938698,-81347.99896686681,308.2598792371105,1.0031587399057806
1589000,3177.999999938674,-80638.46620618016,307.9072263229613,1.0037758571723174
1589500,3178.9999999386505,-80716.17002605292,313.2062993133431,0.9962397964259462
1590000,3179.999999938627,-80967.20990739198,321.3427738366386,0.9996370661518996
1590500,3180.999999938603,-80913.22754431638,317.964350043258,0.9965032320089111
1591000,3181.9999999385795,-80548.93607496482,314.42224785235953,0.9858116035549513
1591500,3182.999999938556,-80782.02975226473,314.13600229396934,0.9946109038128186
1592000,3183.9999999385323,-80619.1270567085,317.204740265475,0.982179752949136
1592500,3184.9999999385086,-80624.59714060521,311.71043933188673,0.99567378920281
1593000,3185.999999938485,-80702.92471171764,316.41598145091444,0.9817166237748586
1593500,3186.9999999384613,-80716.5369223773,307.84578136377485,0.9989386666158206
1594000,3187.9999999384377,-80424.82944165549,313.3411110868964,0.9976836494020974
1594500,3188.999999938414,-80635.86981800984,311.2475647312651,0.9975451219073785
1595000,3189.9999999383904,-80386.30730015447,313.49327107610975,0.9902155113188387
1595500,3190.9999999383667,-80774.84044240415,310.352638871334,0.9908986909603618
1596000,3191.999999938343,-80703.24762368086,302.74516389160607,0.9812280022262082
1596500,3192.9999999383194,-80618.4340059217,304.26793377967925,0.9905479615297501
1597000,3193.999999938296,-81179.55269838311,311.26067675472905,0.9947652291271445
1597500,3194.999999938272,-80779.93077459541,305.40795361666744,0.9971473842755811
1598000,3195.9999999382485,-80827.87518027262,302.8457431977465,0.9920740445110023
1598500,3196.999999938225,-80838.31691019441,308.88840912494146,0.9900101626677932
1599000,3197.999999938201,-80818.93186974397,307.47529609771465,0.9929799988017701
1599500,3198.9999999381776,-80890.98477069859,308.38845775643256,0.991662228373603
1600000,3199.999999938154,-80593.48034691776,306.6747768067241,0.9969577924711086
1600500,3200.9999999381303,-80878.8466757029,313.5534451776374,0.9981705067715783
1601000,3201.9999999381066,-80756.21434753452,311.9458707562681,0.9944818370085352
1601500,3202.999999938083,-80437.4062216198,313.3416960848663,0.9949634800896785
1602000,3203.9999999380593,-81058.07009102334,310.97771928837676,0.9862824580042105
1602500,3204.9999999380357,-81180.85793085134,308.50674838042124,0.980660489911922
1603000,3205.999999938012,-80602.00851774443,306.56758097182023,0.9854007307986483
1603500,3206.9999999379884,-80780.15867931233,313.6670759902105,0.9882405943089005
1604000,3207.9999999379647,-80641.54739729385,311.8870078570868,0.9842055627297511
1604500,3208.999999937941,-80511.1963119629,308.5172985162238,0.9905352095854146
1605000,3209.9999999379174,-80910.43060022534,307.4726333483342,0.9985741670584167
1605500,3210.999999937894,-80926.05722341465,306.4216945815258,1.001243516209473
1606000,3211.99999993787,-80533.5103673219,309.08502895986953,0.999359165416568
1606500,3212.9999999378465,-80237.52699894342,304.3278456407377,0.9883746577036121
1607000,3213.999999937823,-80276.22601062927,312.2803282163181,0.9856625904162206
1607500,3214.999999937799,-80796.85469073465,316.43439880079535,0.9891199748161674
1608000,3215.9999999377756,-80095.34186687338,314.1619035833966,0.9787251329733029
1608500,3216.999999937752,-80802.5125762106,313.1934495303484,0.9885356548116928
1609000,3217.9999999377283,-80302.31685558753,306.1147118537188,0.9880457995909537
1609500,3218.9999999377046,-80357.9769078684,306.38707883958097,0.9950188970526258
1610000,3219.999999937681,-80725.06396572822,310.55583489033785,0.9893295746623121
1610500,3220.9999999376573,-80392.43378164462,308.97640088855655,0.9799713830660611
1611000,3221.9999999376337,-80753.90359066968,302.0358639392371,0.9936197529388447
1611500,3222.99999993761,-81063.24856186181,308.64944754039675,0.9893738949333933
1612000,3223.9999999375864,-80543.51379583922,305.77642164834856,0.9911728093960429
1612500,3224.9999999375627,-80866.53840027703,315.0853531374478,0.9935996878391794
1613000,3225.999999937539,-80454.94114196039,315.3986699812051,0.9892970319790495
1613500,3226.9999999375154,-80762.1264189643,314.87479421296035,1.0012806863339105
1614000,3227.999999937492,-80200.45123878022,304.60166503535277,0.9818010983968091
1614500,3228.999999937468,-80585.01244508836,314.6116258158667,0.981839252514812
1615000,3229.9999999374445,-80255.14995813154,320.9217770217265,0.9814523658615202
1615500,3230.999999937421,-80367.41664429614,309.6574797319623,0.9764091807069147
1616000,3231.999999937397,-80826.47534609435,315.1714083560589,0.9838102481715786
1616500,3232.9999999373736,-80849.47917351592,319.52619376125375,0.9907805208963695
1617000,3233.99999993735,-80982.70533905434,315.1419163894369,0.9976396146293509
1617500,3234.9999999373263,-80284.37895239366,311.96993636241046,0.9838540878038815
1618000,3235.9999999373026,-80117.29898984975,309.06029766638216,0.9844626271019662
1618500,3236.999999937279,-80348.79412939766,309.0247741689667,0.9954258649308088
1619000,3237.9999999372553,-80346.16839140543,311.11624277318754,0.9945483034041717
1619500,3238.9999999372317,-80156.88269151276,312.45520226463975,0.9916391457697975
1620000,3239.999999937208,-80374.4841625035,312.17984977189656,0.9973064077912421
1620500,3240.9999999371844,-80324.68866602331,306.5977587981311,0.9944837216981427
1621000,3241.9999999371607,-80290.99456624372,310.66321227633574,0.9872257758776269
1621500,3242.999999937137,-80559.39905790007,312.0829216599822,0.989407207089263
1622000,3243.9999999371134,-80819.28118738055,308.45696303594576,0.9961916468126348
1622500,3244.99999993709,-81104.78020660923,308.655781656347,0.9980049302586762
1623000,3245.999999937066,-81274.23008526908,308.1297272749728,0.9856453413093211
1623500,3246.9999999370425,-80911.90813092294,303.7060129710452,0.9872582306118318
1624000,3247.999999937019,-80757.52754682984,315.8163585317355,0.9890688942697278
1624500,3248.999999936995,-80562.35748749395,307.6442999939932,0.9915583893475386
1625000,3249.9999999369716,-81183.23846591118,311.49875075614705,0.9934414689748621
1625500,3250.999999936948,-80629.75219484488,309.0552344080907,1.000632309087686
1626000,3251.9999999369243,-80531.49634040653,312.59051834678786,0.98822983820807
1626500,3252.9999999369006,-80233.21979697945,309.508789385881,0.9930026309472042
1627000,3253.999999936877,-80908.06272495701,308.93837602051104,0.9869014303471191
1627500,3254.9999999368533,-81187.90183527523,309.0354049941444,0.9905051932360937
1628000,3255.9999999368297,-80909.1206632909,302.056601108654,0.9861584245556272
1628500,3256.999999936806,-80684.61719924485,309.65520025711396,0.9981812623596767
1629000,3257.9999999367824,-80664.7648922358,307.90843666358876,0.9861015451101534
1629500,3258.9999999367587,-80831.56827142101,305.6593615373311,0.9858528483231591
1630000,3259.999999936735,-80956.31476011837,301.2589462904817,0.9901396125958544
1630500,3260.9999999367114,-80851.3610942667,300.9384077476473,0.9979832924554005
1631000,3261.999999936688,-81007.61246606341,304.85414209023725,1.0031219684732746
1631500,3262.999999936664,-80847.8473590007,304.1092984681091,0.9894667223784442
1632000,3263.9999999366405,-81000.41700126237,311.264731395831,0.9859474135467832
1632500,3264.999999936617,-80565.9503861604,306.7608320253352,0.9838450227894672
1633000,3265.999999936593,-80431.93944495014,309.7059135294038,0.9903170067659999
1633500,3266.9999999365696,-80759.52785390237,310.09820509910173,0.9922346828760298
1634000,3267.999999936546,-80897.1161401759,307.34110966681885,0.987787079704399
1634500,3268.9999999365223,-81128.4586169676,309.8335842932552,0.9955858992321119
1635000,3269.9999999364986,-81028.38749181165,307.72087421102276,0.9987506614662334
1635500,3270.999999936475,-80791.0039331037,310.28502117494753,0.9959287985699636
1636000,3271.9999999364513,-80730.17035186954,309.47364916299756,0.9958786013271627
1636500,3272.9999999364277,-80819.01408393029,311.3766879038694,0.9977870970628864
1637000,3273.999999936404,-80652.77847599465,313.9041212020951,1.005891979429037
1637500,3274.9999999363804,-80522.82390577387,313.79289089843314,0.9947507371409268
1638000,3275.9999999363567,-81001.48160663113,312.91948892932675,0.9946304250635378
1638500,3276.999999936333,-80760.41814622545,303.49563559765187,0.9869425549003331
1639000,3277.9999999363095,-80955.41357137659,308.65832337166466,0.9919283136383311
1639500,3278.999999936286,-80912.72201307927,307.7905091417883,0.9917442202635964
1640000,3279.999999936262,-80478.97026384075,310.37987153545146,0.9847890559563142
1640500,3280.9999999362385,-80634.6289771407,308.68870292141344,0.9887928544506515
1641000,3281.999999936215,-80543.70781941194,305.5333045609829,0.9973410662362894
1641500,3282.999999936191,-80328.55236048467,313.81877201551663,0.9822846049000967
1642000,3283.9999999361676,-80155.43503133656,308.51203353449444,0.9888397151601555
1642500,3284.999999936144,-80462.18778682966,312.63856886969734,0.9986180171757637
1643000,3285.9999999361203,-80353.29278329591,308.20238805730696,0.9844965686626423
1643500,3286.9999999360966,-80544.41869370878,313.1547186302702,0.9859007496593556
1644000,3287.999999936073,-80765.32188182988,311.25902262253817,0.985767894779325
1644500,3288.9999999360493,-80338.62423762184,307.7598068345388,0.9903744463387406
1645000,3289.9999999360257,-80485.79758230818,311.57621255630335,0.9815149027441396
1645500,3290.999999936002,-80831.32706004474,310.25829281942487,0.9852143528193285
1646000,3291.9999999359784,-80373.40872949676,307.8199204190351,0.9797853647716891
1646500,3292.9999999359547,-80396.175317736,311.0197786251804,0.9802355118525511
1647000,3293.999999935931,-80529.67614425725,314.50793996878247,0.9956632361537834
1647500,3294.9999999359075,-80728.14837742836,309.7115416133214,0.988886763813799
1648000,3295.999999935884,-80638.1335470078,314.5256512866307,0.9886840607035488
1648500,3296.99999993586,-80510.17853199033,316.74700961251995,0.9892035181195273
1649000,3297.9999999358365,-80686.0069965393,314.44262191958813,0.9891537524703319
1649500,3298.999999935813,-81110.9357568163,316.941894625882,1.0003312746949014
1650000,3299.999999935789,-80804.85567839188,308.13797776358325,0.9958420614670478
1650500,3300.9999999357656,-81000.4276400726,314.29326588616175,0.9952651113239571
1651000,3301.999999935742,-81027.63561070128,312.9912621285341,0.9935146539944907
1651500,3302.9999999357183,-81527.71650115121,311.97994184493064,0.9949505082609843
1652000,3303.9999999356946,-80959.54125056992,306.87585472962985,1.000271913018757
1652500,3304.999999935671,-81211.50868701591,308.84239600875486,1.0018670475177314
1653000,3305.9999999356473,-81223.53393589199,308.2596976860164,0.9970320628367005
1653500,3306.9999999356237,-80934.19452766539,308.95590578726524,0.9965875197786814
1654000,3307.9999999356,-81128.94889820018,309.0308863891353,0.9964027412907247
1654500,3308.9999999355764,-80968.57187529688,310.26722916772417,0.9912073236985158
1655000,3309.9999999355528,-80928.07555790682,307.559213047884,0.984631058783404
1655500,3310.999999935529,-80769.45912575192,310.6844335820036,0.9931916706489574
1656000,3311.9999999355055,-80675.62642041402,311.31477898077577,0.9826503187194694
1656500,3312.999999935482,-80807.74277146196,309.5500821736206,0.9844876327478845
1657000,3313.999999935458,-80859.47252350574,311.66063381506746,0.9865169360892155
1657500,3314.9999999354345,-80726.40286378737,311.97443479507575,0.9804518456947462
1658000,3315.999999935411,-80960.20686770917,308.12472453371277,1.0006135853442475
1658500,3316.999999935387,-81385.20174111001,309.6087635217077,0.9951634283105933
1659000,3317.9999999353636,-80588.48249603645,308.1978291076103,0.9872811258090795
1659500,3318.99999993534,-80614.20827089006,306.8931222559147,0.9901059506112371
1660000,3319.9999999353163,-80450.08459865116,309.5441515045461,0.9916628571539956
1660500,3320.9999999352926,-80310.06550365454,310.75241438057833,0.985465283795867
1661000,3321.999999935269,-80501.94136897707,312.639174040011,0.991648516715365
1661500,3322.9999999352453,-80840.17078890686,313.1930864281602,0.9887629258959795
1662000,3323.9999999352217,-80513.20535002887,305.4086798210439,0.9914150077132344
1662500,3324.999999935198,-80640.11415736546,306.4814854085215,0.9851511095832042
1663000,3325.9999999351744,-80573.08023627533,307.9386548345873,0.9923150512950665
1663500,3326.9999999351508,-80821.64554490848,309.73782617728074,0.9964978806495361
1664000,3327.999999935127,-80555.13504190603,303.8950278323642,0.9819239917113053
1664500,3328.9999999351035,-80634.57763207442,306.72530852791976,0.9860988990445615
1665000,3329.99999993508,-80791.16240206314,313.17184495014857,0.9948590561049969
1665500,3330.999999935056,-80443.09212632233,311.3698494793244,0.9899698041851206
1666000,3331.9999999350325,-80445.78773581597,317.6858708372272,0.9788384021425046
1666500,3332.999999935009,-80335.19833996636,313.07755941527074,0.9883469602957251
1667000,3333.999999934985,-80251.57012356265,309.80968006586323,0.9871980222481538
1667500,3334.9999999349616,-80502.09207099862,313.7827038648188,0.995029314652952
1668000,3335.999999934938,-80670.89692549023,311.0665784627748,0.997476844189647
1668500,3336.9999999349143,-80132.36706695042,315.78904517824293,0.9867405714491511
1669000,3337.9999999348906,-80706.06307101919,311.69692386154696,0.9862739396416821
1669500,3338.999999934867,-80625.5842503318,309.89952768510705,0.9932094113807439
1670000,3339.9999999348433,-81007.2312482787,313.38724523714575,1.0026887489126552
1670500,3340.9999999348197,-80861.19783593842,308.76872660923124,0.9965733334507022
1671000,3341.999999934796,-81445.90006330778,307.5899153551335,0.9984320677450443
1671500,3342.9999999347724,-81247.38477548928,306.78598693804224,0.9879319890098284
1672000,3343.9999999347488,-80486.94626753719,295.50228385355143,0.9907446796141333
1672500,3344.999999934725,-80909.36878915515,311.4797080636086,0.9935703821350241
1673000,3345.9999999347015,-80535.12277854397,309.6488257964761,0.995784940048277
1673500,3346.999999934678,-80812.9615440552,315.0538035917591,0.9895441191410702
1674000,3347.999999934654,-80702.3960873512,312.0121772503082,0.993078980118688
1674500,3348.9999999346305,-80846.41095831018,300.2984603132308,0.9917851616176113
1675000,3349.999999934607,-80657.82027499942,308.24269240020084,0.9893896879512744
1675500,3350.9999999345832,-80868.63988703908,307.449233429537,0.9966381336778614
1676000,3351.9999999345596,-81436.00160769687,309.8977525188535,0.993454165997208
1676500,3352.999999934536,-81082.22461470775,312.6055265705681,0.9940558319237786
1677000,3353.9999999345123,-80921.875048913,316.1091802742015,0.9954370643181345
1677500,3354.9999999344886,-80692.46071518824,311.0360375342757,0.9986425382739462
1678000,3355.999999934465,-80516.07046064845,311.4432566383787,0.996082340464916
1678500,3356.9999999344413,-80631.00482207467,315.37284938115295,0.989995545380474
1679000,3357.9999999344177,-80373.65500202944,309.9240774275003,0.9909859090983308
1679500,3358.999999934394,-80487.83191173646,308.3072439003311,0.9867655944843883
1680000,3359.9999999343704,-80508.08104764891,312.91204533446796,0.9805939533533505
1680500,3360.9999999343468,-80268.3259101832,312.52076238195957,0.9862368672705868
1681000,3361.999999934323,-80668.25029986049,315.9654119800051,0.9854719033188951
