uri,energy_bounds_lower,energy_bounds_upper
cadc:WALLABY/WALLABY_J095211-464251_Vela_TR1_mom1.fits,0.22047240630410647,0.22079716218339976
cadc:WALLABY/WALLABY_J095237-454134_Vela_TR1_mom1.fits,0.22541178636492434,0.22567888521087895
cadc:WALLABY/WALLABY_J095238-461131_Vela_TR1_mom1.fits,0.22230100388947546,0.2225668968162059
cadc:WALLABY/WALLABY_J095239-470647_Vela_TR1_mom1.fits,0.2122292316374542,0.2124297428017108
cadc:WALLABY/WALLABY_J095244-474722_Vela_TR1_mom1.fits,0.214748907862623,0.21495706489355046
cadc:WALLABY/WALLABY_J095249-440054_Vela_TR1_mom1.fits,0.2239586182700506,0.22428751858401552
cadc:WALLABY/WALLABY_J095311-451624_Vela_TR1_mom1.fits,0.21885989329272834,0.2191116819597879
cadc:WALLABY/WALLABY_J095313-460846_Vela_TR1_mom1.fits,0.2232482733788106,0.22341772821457553
cadc:WALLABY/WALLABY_J095347-455759_Vela_TR1_mom1.fits,0.21586568035758197,0.21624341195834745
cadc:WALLABY/WALLABY_J095354-433845_Vela_TR1_mom1.fits,0.2163676885355563,0.2167529846861994
cadc:WALLABY/WALLABY_J095423-443318_Vela_TR1_mom1.fits,0.2180022519870667,0.218240301056523
cadc:WALLABY/WALLABY_J095441-440640_Vela_TR1_mom1.fits,0.22348866745120513,0.22379452957820856
cadc:WALLABY/WALLABY_J095448-462159_Vela_TR1_mom1.fits,0.21592902397199998,0.2161567918817891
cadc:WALLABY/WALLABY_J095449-461903_Vela_TR1_mom1.fits,0.22228879420270692,0.2225944392889394
cadc:WALLABY/WALLABY_J095454-472801_Vela_TR1_mom1.fits,0.2244056615989715,0.2246610263430323
cadc:WALLABY/WALLABY_J095457-480416_Vela_TR1_mom1.fits,0.21898127201215362,0.21938783291938965
cadc:WALLABY/WALLABY_J095513-455152_Vela_TR1_mom1.fits,0.2195484982996462,0.21999303867826367
cadc:WALLABY/WALLABY_J095532-443931_Vela_TR1_mom1.fits,0.22402990146233703,0.22438699916484112
cadc:WALLABY/WALLABY_J095558-472929_Vela_TR1_mom1.fits,0.22443677255533873,0.22463608712750305
cadc:WALLABY/WALLABY_J095552-455731_Vela_TR1_mom1.fits,0.2196617002594539,0.21989442829632144
cadc:WALLABY/WALLABY_J095635-453219_Vela_TR1_mom1.fits,0.2206617310356314,0.22092371466094843
cadc:WALLABY/WALLABY_J095710-485624_Vela_TR1_mom1.fits,0.21360134757004703,0.2137621139070872
cadc:WALLABY/WALLABY_J095802-444730_Vela_TR1_mom1.fits,0.22763364605876465,0.227938128726298
cadc:WALLABY/WALLABY_J095809-472057_Vela_TR1_mom1.fits,0.2135252794665688,0.21372824825478942
cadc:WALLABY/WALLABY_J095813-430817_Vela_TR1_mom1.fits,0.21608177726162658,0.21632721071423006
cadc:WALLABY/WALLABY_J095824-433328_Vela_TR1_mom1.fits,0.22375431812380742,0.2240764149528668
cadc:WALLABY/WALLABY_J095848-455156_Vela_TR1_mom1.fits,0.21350556694962963,0.2137762277632302
cadc:WALLABY/WALLABY_J095836-470454_Vela_TR1_mom1.fits,0.21346615283281722,0.2137508241639225
cadc:WALLABY/WALLABY_J095917-440347_Vela_TR1_mom1.fits,0.22296232471046315,0.22316825690382455
cadc:WALLABY/WALLABY_J095936-452856_Vela_TR1_mom1.fits,0.21260550112774762,0.21282910588672208
cadc:WALLABY/WALLABY_J095955-464721_Vela_TR1_mom1.fits,0.22001695754601497,0.2202084958936878
cadc:WALLABY/WALLABY_J100001-443326_Vela_TR1_mom1.fits,0.21992728859962712,0.22033137549969706
cadc:WALLABY/WALLABY_J100029-454401_Vela_TR1_mom1.fits,0.21351683079932313,0.2137592913594924
cadc:WALLABY/WALLABY_J100033-444604_Vela_TR1_mom1.fits,0.22003190947976572,0.22028640364127478
cadc:WALLABY/WALLABY_J100036-465940_Vela_TR1_mom1.fits,0.213556263634315,0.21377058199712737
cadc:WALLABY/WALLABY_J100050-445210_Vela_TR1_mom1.fits,0.2196944910381498,0.2199302763869296
cadc:WALLABY/WALLABY_J100102-481259_Vela_TR1_mom1.fits,0.21987352230641857,0.22008874536656056
cadc:WALLABY/WALLABY_J100143-441338_Vela_TR1_mom1.fits,0.21383835087819553,0.2140447455896676
cadc:WALLABY/WALLABY_J100212-445101_Vela_TR1_mom1.fits,0.21339299378157542,0.213556263634315
cadc:WALLABY/WALLABY_J100221-454646_Vela_TR1_mom1.fits,0.21343519480541193,0.213691572571743
cadc:WALLABY/WALLABY_J100229-433859_Vela_TR1_mom1.fits,0.21961700133281012,0.2199033892233382
cadc:WALLABY/WALLABY_J100239-452950_Vela_TR1_mom1.fits,0.21337611804437198,0.21369439333124723
cadc:WALLABY/WALLABY_J100259-472937_Vela_TR1_mom1.fits,0.22045439231955818,0.2206647388116929
cadc:WALLABY/WALLABY_J100311-424909_Vela_TR1_mom1.fits,0.21421751821278343,0.2144473691412113
cadc:WALLABY/WALLABY_J100352-443211_Vela_TR1_mom1.fits,0.21333394037665007,0.21364081163164955
cadc:WALLABY/WALLABY_J100415-445304_Vela_TR1_mom1.fits,0.22751527806640764,0.22774572919584146
cadc:WALLABY/WALLABY_J100437-490338_Vela_TR1_mom1.fits,0.2133423745761925,0.2135731678798014
cadc:WALLABY/WALLABY_J100452-452932_Vela_TR1_mom1.fits,0.22457999413185153,0.22493259830413953
cadc:WALLABY/WALLABY_J100451-435701_Vela_TR1_mom1.fits,0.2236399491902438,0.2239214450441554
cadc:WALLABY/WALLABY_J100456-445724_Vela_TR1_mom1.fits,0.2238223767450157,0.22417260406484762
cadc:WALLABY/WALLABY_J100508-445144_Vela_High-Res_TR1_mom1.fits,0.21360416594749276,0.21413605375625824
cadc:WALLABY/WALLABY_J100508-445144_Vela_TR1_mom1.fits,0.21365772926526702,0.21382705308096978
cadc:WALLABY/WALLABY_J100509-444852_Vela_High-Res_TR1_mom1.fits,0.21364927011297638,0.21386660059452436
cadc:WALLABY/WALLABY_J100509-444852_Vela_TR1_mom1.fits,0.21364927011355622,0.21386095005461786
cadc:WALLABY/WALLABY_J100535-465131_Vela_TR1_mom1.fits,0.21880369023245747,0.21899015866805757
cadc:WALLABY/WALLABY_J100542-442711_Vela_TR1_mom1.fits,0.21331145243777563,0.21351964694745004
cadc:WALLABY/WALLABY_J100550-433754_Vela_TR1_mom1.fits,0.21346896764427517,0.2136972141652213
cadc:WALLABY/WALLABY_J100550-441338_Vela_High-Res_TR1_mom1.fits,0.21320469943927695,0.2136041659474362
cadc:WALLABY/WALLABY_J100550-441338_Vela_TR1_mom1.fits,0.21318504606729866,0.21360698440047332
cadc:WALLABY/WALLABY_J100552-450111_Vela_TR1_mom1.fits,0.21374235763911237,0.21398815947863017
cadc:WALLABY/WALLABY_J100610-464716_Vela_TR1_mom1.fits,0.21882143544855998,0.21912651110091164
cadc:WALLABY/WALLABY_J100629-462816_Vela_TR1_mom1.fits,0.21921849659598927,0.21950086921499795
cadc:WALLABY/WALLABY_J100633-442552_Vela_TR1_mom1.fits,0.22280889143960755,0.22299610839322873
cadc:WALLABY/WALLABY_J100645-474147_Vela_TR1_mom1.fits,0.2137338917849822,0.2140617272591633
cadc:WALLABY/WALLABY_J100650-464555_Vela_TR1_mom1.fits,0.224533271363576,0.22467973438898553
cadc:WALLABY/WALLABY_J100700-430434_Vela_TR1_mom1.fits,0.21509415531377107,0.21564139760428105
cadc:WALLABY/WALLABY_J100656-450242_Vela_High-Res_TR1_mom1.fits,0.21339580666406532,0.21410136163549512
cadc:WALLABY/WALLABY_J100656-450242_Vela_TR1_mom1.fits,0.21361262152841362,0.21401927813670274
cadc:WALLABY/WALLABY_J100732-471911_Vela_TR1_mom1.fits,0.21333112912499377,0.21353091228286022
cadc:WALLABY/WALLABY_J100743-445722_Vela_TR1_mom1.fits,0.21834037786891916,0.2185968751683183
cadc:WALLABY/WALLABY_J100745-462101_Vela_TR1_mom1.fits,0.22411674227069792,0.2242999488324658
cadc:WALLABY/WALLABY_J100846-472728_Vela_TR1_mom1.fits,0.22233153397533,0.22268936000572453
cadc:WALLABY/WALLABY_J100824-473333_Vela_TR1_mom1.fits,0.22063767177864177,0.2208001736526649
cadc:WALLABY/WALLABY_J100847-430256_Vela_TR1_mom1.fits,0.2140702191044074,0.21434231434137657
cadc:WALLABY/WALLABY_J100853-431058_Vela_TR1_mom1.fits,0.22844956316869539,0.2286076379849625
cadc:WALLABY/WALLABY_J100855-444107_Vela_TR1_mom1.fits,0.21546345375471143,0.21565863357607445
cadc:WALLABY/WALLABY_J100859-445345_Vela_TR1_mom1.fits,0.21837572101394515,0.21853490686595722
cadc:WALLABY/WALLABY_J100916-430948_Vela_TR1_mom1.fits,0.21410419322389612,0.21427422570618035
cadc:WALLABY/WALLABY_J100936-450306_Vela_TR1_mom1.fits,0.2135985292663943,0.21378187382755479
cadc:WALLABY/WALLABY_J101031-470644_Vela_TR1_mom1.fits,0.21284869368337928,0.21306159350103177
cadc:WALLABY/WALLABY_J101053-473338_Vela_TR1_mom1.fits,0.21546918929490538,0.21562416438735046
cadc:WALLABY/WALLABY_J101057-473250_Vela_TR1_mom1.fits,0.21399381674334936,0.2141948436187857
cadc:WALLABY/WALLABY_J101102-453912_Vela_TR1_mom1.fits,0.22380999937090812,0.22402370112256886
cadc:WALLABY/WALLABY_J101143-455557_Vela_TR1_mom1.fits,0.21231830095966225,0.21249666407858728
cadc:WALLABY/WALLABY_J101144-455153_Vela_TR1_mom1.fits,0.2236399491902438,0.22407951653898023
cadc:WALLABY/WALLABY_J101232-451408_Vela_High-Res_TR1_mom1.fits,0.2138185805166616,0.21410419322410695
cadc:WALLABY/WALLABY_J101232-451408_Vela_TR1_mom1.fits,0.21381575647748202,0.21410985662559295
cadc:WALLABY/WALLABY_J101312-484049_Vela_TR1_mom1.fits,0.22071889280559995,0.22096894713884352
cadc:WALLABY/WALLABY_J101330-434301_Vela_TR1_mom1.fits,0.214058896793795,0.21450988299126314
cadc:WALLABY/WALLABY_J101331-434904_Vela_TR1_mom1.fits,0.21385812489634176,0.2141948436187857
cadc:WALLABY/WALLABY_J101333-432720_Vela_TR1_mom1.fits,0.21410419322389612,0.21442748601113146
cadc:WALLABY/WALLABY_J101442-445108_Vela_TR1_mom1.fits,0.21173237506494863,0.2119513710374428
cadc:WALLABY/WALLABY_J101448-433152_Vela_TR1_mom1.fits,0.2131036635369687,0.21331145243777563
cadc:WALLABY/WALLABY_J101457-433710_Vela_TR1_mom1.fits,0.21297189958391777,0.213438008800485
cadc:WALLABY/WALLABY_J101500-464718_Vela_TR1_mom1.fits,0.2155409093202339,0.21581675846779702
cadc:WALLABY/WALLABY_J124822+082925_NGC_4808_TR1_mom1.fits,0.21154492537880853,0.21198814574455238
cadc:WALLABY/WALLABY_J124805+065910_NGC_4636_TR1_mom1.fits,0.22043713167982854,0.2205903204453117
cadc:WALLABY/WALLABY_J124805+065910_NGC_4808_TR1_mom1.fits,0.22041312137241933,0.22062338907704343
cadc:WALLABY/WALLABY_J124923+050820_NGC_4808_TR1_mom1.fits,0.21965052382213388,0.21993102334649944
cadc:WALLABY/WALLABY_J124937+074725_NGC_4808_TR1_mom1.fits,0.22246978750421714,0.2227728652598491
cadc:WALLABY/WALLABY_J125012+073442_NGC_4808_TR1_mom1.fits,0.21896720294864735,0.21927862560700076
cadc:WALLABY/WALLABY_J125103+072753_NGC_4808_TR1_mom1.fits,0.221553353067979,0.2218934685536191
cadc:WALLABY/WALLABY_J125114+052031_NGC_4808_TR1_mom1.fits,0.21626724465137578,0.21644651917614563
cadc:WALLABY/WALLABY_J125119+053108_NGC_4808_TR1_mom1.fits,0.22101193515226558,0.22128080060690286
cadc:WALLABY/WALLABY_J125215+042728_NGC_4808_TR1_mom1.fits,0.2114758395590079,0.21163065450910684
cadc:WALLABY/WALLABY_J125224+071046_NGC_4808_TR1_mom1.fits,0.22142304984784678,0.2217111340706088
cadc:WALLABY/WALLABY_J125311+032639_NGC_4808_TR1_mom1.fits,0.2129529894173452,0.21310436484504722
cadc:WALLABY/WALLABY_J125334+060947_NGC_4808_TR1_mom1.fits,0.22043112861257963,0.22066549076858044
cadc:WALLABY/WALLABY_J125339+040434_NGC_4808_TR1_mom1.fits,0.21161958878164414,0.21174691455592454
cadc:WALLABY/WALLABY_J125341+034603_NGC_4808_TR1_mom1.fits,0.22476785999209248,0.22501779471676708
cadc:WALLABY/WALLABY_J125343+040920_NGC_4808_TR1_mom1.fits,0.2115311046040048,0.21166662611710366
cadc:WALLABY/WALLABY_J125413+052149_NGC_4808_TR1_mom1.fits,0.2210813546100842,0.22143516461151164
cadc:WALLABY/WALLABY_J125445+045357_NGC_4808_TR1_mom1.fits,0.21618926627718177,0.21644073148787088
cadc:WALLABY/WALLABY_J125556+075542_NGC_4808_TR1_mom1.fits,0.21968331126386112,0.2200117248493276
cadc:WALLABY/WALLABY_J125618+052020_NGC_4808_TR1_mom1.fits,0.22441577171374788,0.22482716920235898
cadc:WALLABY/WALLABY_J125646+074748_NGC_4808_TR1_mom1.fits,0.2215260676122347,0.2217961861911737
cadc:WALLABY/WALLABY_J125652+071852_NGC_4808_TR1_mom1.fits,0.21998182849922612,0.22027216637980773
cadc:WALLABY/WALLABY_J125757-130339_NGC_5044_TR3_mom1.fits,0.21445944284078855,0.2147296808261033
cadc:WALLABY/WALLABY_J125811+045429_NGC_4808_TR1_mom1.fits,0.2184737107807867,0.2187334769866965
cadc:WALLABY/WALLABY_J125834+054735_NGC_4808_TR1_mom1.fits,0.21912132067326098,0.21932021557033396
cadc:WALLABY/WALLABY_J125836-161333_NGC_5044_TR3_mom1.fits,0.21468411937806145,0.21487503709161948
cadc:WALLABY/WALLABY_J125848-114647_NGC_5044_TR3_mom1.fits,0.2143203226562503,0.21457883254579427
cadc:WALLABY/WALLABY_J125910-161749_NGC_5044_TR3_mom1.fits,0.22005359339383282,0.22029015059500165
cadc:WALLABY/WALLABY_J125912-182326_NGC_5044_TR3_mom1.fits,0.221729354033278,0.22192388679530708
cadc:WALLABY/WALLABY_J125930-180055_NGC_5044_TR3_mom1.fits,0.21445944284078855,0.2146385772604185
cadc:WALLABY/WALLABY_J125941+031433_NGC_4808_TR1_mom1.fits,0.2209606531314293,0.22119312094114124
cadc:WALLABY/WALLABY_J125942-164952_NGC_5044_TR3_mom1.fits,0.21195761489969375,0.21207701277929839
cadc:WALLABY/WALLABY_J125948+045800_NGC_4808_TR1_mom1.fits,0.21604212711272094,0.21623258065250023
cadc:WALLABY/WALLABY_J125959-143124_NGC_5044_TR3_mom1.fits,0.21278784340067042,0.21295579071161072
cadc:WALLABY/WALLABY_J130016-170140_NGC_5044_TR3_mom1.fits,0.2143770845985419,0.21468981350168317
cadc:WALLABY/WALLABY_J130047-141534_NGC_5044_TR3_mom1.fits,0.21420405459370576,0.21439695838218464
cadc:WALLABY/WALLABY_J130215-170254_NGC_5044_TR3_mom1.fits,0.21514632412571036,0.21533233660325649
cadc:WALLABY/WALLABY_J130221-154600_NGC_5044_TR3_mom1.fits,0.21424657705314482,0.21468981350168317
cadc:WALLABY/WALLABY_J130237+044721_NGC_4808_TR1_mom1.fits,0.2205452428290308,0.22084309601730778
cadc:WALLABY/WALLABY_J130252-113001_NGC_5044_TR3_mom1.fits,0.2188310486425229,0.21912428660184297
cadc:WALLABY/WALLABY_J130328-114125_NGC_5044_TR3_mom1.fits,0.21285499052667195,0.21309033956156298
cadc:WALLABY/WALLABY_J130330+081941_NGC_4808_TR1_mom1.fits,0.21547851019907113,0.21568521109817274
cadc:WALLABY/WALLABY_J130408-192102_NGC_5044_TR2_mom1.fits,0.2202122401975227,0.22055726172522644
cadc:WALLABY/WALLABY_J130408-192102_NGC_5044_TR3_mom1.fits,0.2202122401975227,0.22055726172522644
cadc:WALLABY/WALLABY_J130444-160813_NGC_5044_TR2_mom1.fits,0.22361600834306752,0.22383552920518673
cadc:WALLABY/WALLABY_J130444-160813_NGC_5044_TR3_mom1.fits,0.22361600834306752,0.22383552920518673
cadc:WALLABY/WALLABY_J130445-190601_NGC_5044_TR3_mom1.fits,0.22038911629491012,0.2206023442552686
cadc:WALLABY/WALLABY_J130456-181831_NGC_5044_TR2_mom1.fits,0.22076780466252663,0.22096668507511558
