Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
51,CHEMBL395110,MEPAZINE,310.5,0.8606,0.8974,0.9203,0.6676,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
52,CHEMBL1670,MITOTANE,320.1,0.8605,0.8637,0.9749,0.6254,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
53,CHEMBL70,MORPHINE,285.3,0.8601,0.8554,0.9839,0.622,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
54,CHEMBL1029,MIGLUSTAT,219.3,0.8596,0.8522,0.9894,0.6148,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
55,CHEMBL967,TEMAZEPAM,300.8,0.8591,0.8694,0.9496,0.6573,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
56,CHEMBL700,SULFAPYRIDINE,249.3,0.8588,0.8454,0.9929,0.6174,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
57,CHEMBL1505,ALMOTRIPTAN,335.5,0.8578,0.8574,0.9768,0.6204,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
58,CHEMBL870,ALENDRONIC ACID,249.1,0.8577,0.879,0.9503,0.6297,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
59,CHEMBL13280,FLUNITRAZEPAM,313.3,0.8566,0.8591,0.9482,0.6683,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
60,CHEMBL2105233,PROXIBARBAL,226.2,0.8561,0.8813,0.9439,0.6301,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
61,CHEMBL7413,METHOHEXITAL,262.3,0.8557,0.9096,0.8957,0.6679,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
62,CHEMBL6437,MIANSERIN,264.4,0.8545,0.8467,0.9653,0.6482,CN1CCN2c3ccccc3Cc3ccccc3C2C1
63,CHEMBL1199080,BRETYLIUM,243.2,0.8542,0.8462,0.9819,0.6148,CC[N+](C)(C)Cc1ccccc1Br
64,CHEMBL7728,HEXOBARBITAL,236.3,0.854,0.8596,0.9666,0.6176,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
65,CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,269.8,0.8538,0.8384,0.9898,0.6126,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
66,CHEMBL607,MEPERIDINE,247.3,0.8538,0.8709,0.94,0.6471,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
67,CHEMBL971,PENTOBARBITAL SODIUM,248.3,0.8537,0.8277,0.9988,0.6156,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
68,CHEMBL2062276,LEVALLORPHAN TARTRATE,433.5,0.8532,0.8915,0.9162,0.6506,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
69,CHEMBL193,NIFEDIPINE,346.3,0.8525,0.9121,0.8752,0.6876,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
70,CHEMBL139,DICLOFENAC,296.1,0.8524,0.8533,0.9697,0.6158,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
71,CHEMBL671,THIOTEPA,189.2,0.851,0.9802,0.7382,0.8179,S=P(N1CC1)(N1CC1)N1CC1
72,CHEMBL856,PRIMIDONE,218.3,0.8508,0.8258,0.9972,0.6081,CCC1(c2ccccc2)C(=O)NCNC1=O
73,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,337.8,0.8505,0.8374,0.9838,0.6102,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
74,CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,257.8,0.8501,0.8221,0.9976,0.6112,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl
75,CHEMBL1254682,LEVALLORPHAN,283.4,0.8497,0.8826,0.9162,0.651,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
76,CHEMBL108,CARBAMAZEPINE,236.3,0.8485,0.8175,0.9995,0.6084,NC(=O)N1c2ccccc2C=Cc2ccccc21
77,CHEMBL63857,PHENOLPHTHALEIN,318.3,0.8475,0.8963,0.8895,0.6659,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
78,CHEMBL659,GALANTAMINE,287.4,0.8475,0.8326,0.9735,0.6251,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
79,CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,274.2,0.8474,0.8431,0.9749,0.6008,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl
80,CHEMBL7863,APROBARBITAL,210.2,0.8469,0.8677,0.9429,0.6134,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
81,CHEMBL738,THIOPENTAL SODIUM,264.3,0.8465,0.8699,0.9401,0.6126,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+]
82,CHEMBL87992,ESLICARBAZEPINE ACETATE,296.3,0.8462,0.8927,0.9027,0.6401,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
83,CHEMBL267894,AMOBARBITAL,226.3,0.8459,0.8191,0.9969,0.5972,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
84,CHEMBL1200804,DICLOFENAC POTASSIUM,334.2,0.8456,0.8418,0.9691,0.6063,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
85,CHEMBL1034,DICLOFENAC SODIUM,318.1,0.8454,0.8414,0.9691,0.6061,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
86,CHEMBL2105613,DIVALPROEX SODIUM,310.4,0.8448,0.8725,0.916,0.6471,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+]
87,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,381.5,0.8445,0.8575,0.9378,0.632,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
88,CHEMBL2105527,TETRAZEPAM,288.8,0.8433,0.8444,0.9469,0.6339,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21
89,CHEMBL742,KETAMINE,237.7,0.8431,0.8195,0.9884,0.6,CNC1(c2ccccc2Cl)CCCCC1=O
90,CHEMBL1095292,BRETYLIUM TOSYLATE,414.4,0.8431,0.8263,0.9819,0.599,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1
91,CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,321.8,0.8429,0.8589,0.9417,0.6132,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl
92,CHEMBL807,MEMANTINE,179.3,0.8427,0.9697,0.7334,0.8071,CC12CC3CC(C)(C1)CC(N)(C3)C2
93,CHEMBL440,THIAMYLAL,254.3,0.8426,0.8962,0.8889,0.6426,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
94,CHEMBL57,NEVIRAPINE,266.3,0.8424,0.8202,0.9823,0.607,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
95,CHEMBL12,DIAZEPAM,284.8,0.8421,0.8394,0.9472,0.6371,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
96,CHEMBL268164,CYCLOBARBITAL,236.3,0.8416,0.8262,0.9805,0.5944,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
97,CHEMBL1705,CLONIDINE HYDROCHLORIDE,266.6,0.8414,0.8016,0.9988,0.6064,Cl.Clc1cccc(Cl)c1NC1=NCCN1
98,CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,269.8,0.8414,0.813,0.9899,0.6012,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
99,CHEMBL448,PENTOBARBITAL,226.3,0.8407,0.8031,0.9996,0.5978,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
100,CHEMBL285674,ESTAZOLAM,294.8,0.8404,0.8185,0.9741,0.6164,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
