Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
68,CHEMBL25,ASPIRIN,180.2,0.8248,0.8027,0.9984,0.5217,CC(=O)Oc1ccccc1C(=O)O
69,CHEMBL267894,AMOBARBITAL,226.3,0.8238,0.8191,0.9718,0.5372,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
70,CHEMBL3989678,PIPERAZINE CITRATE,660.7,0.8228,0.8311,0.9697,0.5122,C1CNCCN1.C1CNCCN1.C1CNCCN1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O
71,CHEMBL146095,GLAFENINE,372.8,0.8192,0.9235,0.8102,0.6287,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
72,CHEMBL1514,LEVOMETHADYL ACETATE,353.5,0.8174,0.9915,0.6079,0.8882,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
73,CHEMBL1200944,SULBACTAM SODIUM,255.2,0.8168,0.9003,0.8552,0.5728,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]
74,CHEMBL139367,PERAMIVIR ANHYDROUS,328.4,0.8162,0.8897,0.8502,0.6011,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
75,CHEMBL3989402,PERAMIVIR,382.5,0.8155,0.889,0.8484,0.6025,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O
76,CHEMBL1059,PREGABALIN,159.2,0.8132,0.8367,0.9404,0.5117,CC(C)C[C@H](CN)CC(=O)O
77,CHEMBL861,MEPHENYTOIN,218.3,0.8131,0.8017,0.9617,0.5386,CCC1(c2ccccc2)NC(=O)N(C)C1=O
78,CHEMBL1561,MIGLITOL,207.2,0.8124,0.7751,1.0,0.5121,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
79,CHEMBL1024,IFOSFAMIDE,261.1,0.8121,0.7849,0.9967,0.4972,O=P1(NCCCl)OCCCN1CCCl
80,CHEMBL108,CARBAMAZEPINE,236.3,0.8118,0.8175,0.9377,0.5484,NC(=O)N1c2ccccc2C=Cc2ccccc21
81,CHEMBL2103744,MORPHINE SULFATE,758.8,0.8108,0.8644,0.8775,0.5699,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O
82,CHEMBL109,VALPROIC ACID,144.2,0.8106,0.8486,0.9074,0.5408,CCCC(CCC)C(=O)O
83,CHEMBL404,TAZOBACTAM,300.3,0.8102,0.8755,0.8589,0.5823,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
84,CHEMBL1200569,CAFFEINE CITRATE,386.3,0.8093,0.7899,0.9858,0.4951,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
85,CHEMBL1200922,MEBUTAMATE,232.3,0.8089,0.8499,0.8836,0.5774,CCC(C)C(C)(COC(N)=O)COC(N)=O
86,CHEMBL398707,HYDROMORPHONE,285.3,0.8088,0.8752,0.8568,0.58,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
87,CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,257.8,0.808,0.8221,0.9224,0.5512,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl
88,CHEMBL1701,MEPERIDINE HYDROCHLORIDE,283.8,0.8079,0.8486,0.8774,0.5875,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl
89,CHEMBL1200770,IOCETAMIC ACID,614.0,0.8079,0.8638,0.869,0.5737,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
90,CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE,326.3,0.8071,0.9125,0.7971,0.6161,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl
91,CHEMBL940,GABAPENTIN,171.2,0.807,0.7725,0.9978,0.4943,NCC1(CC(=O)O)CCCCC1
92,CHEMBL1455,ALTRETAMINE,210.3,0.8065,0.7658,0.9661,0.5686,CN(C)c1nc(N(C)C)nc(N(C)C)n1
93,CHEMBL1200330,PILOCARPINE HYDROCHLORIDE,244.7,0.8058,0.7871,0.9814,0.492,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl
94,CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,277.2,0.8046,0.7996,0.9557,0.5123,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+]
95,CHEMBL448,PENTOBARBITAL,226.3,0.8044,0.8031,0.939,0.5378,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
96,CHEMBL1266,TETRAHYDROZOLINE,200.3,0.8035,0.7752,0.977,0.5131,c1ccc2c(c1)CCCC2C1=NCCN1
97,CHEMBL959,RIMANTADINE,179.3,0.8035,0.8056,0.9537,0.4989,CC(N)C12CC3CC(CC(C3)C1)C2
98,CHEMBL70,MORPHINE,285.3,0.8035,0.8554,0.8723,0.562,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
99,CHEMBL1434513,NOREPINEPHRINE BITARTRATE,337.3,0.803,0.767,0.9863,0.5084,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O
100,CHEMBL1200434,OXTRIPHYLLINE,283.3,0.8025,0.7798,0.978,0.4969,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O
