Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
39,CHEMBL1199080,BRETYLIUM,243.2,0.8374,0.8462,0.9799,0.5348,CC[N+](C)(C)Cc1ccccc1Br
40,CHEMBL1542,AZATHIOPRINE,277.3,0.8369,0.838,0.9973,0.5138,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12
41,CHEMBL1611,PHENYTOIN SODIUM,274.2,0.8365,0.8942,0.8983,0.5973,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+]
42,CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,274.2,0.8361,0.8431,0.9868,0.5208,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl
43,CHEMBL1029,MIGLUSTAT,219.3,0.8353,0.8522,0.9686,0.5348,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
44,CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,203.8,0.8349,0.9396,0.8478,0.5996,CNC1(C)C2CCC(C2)C1(C)C.Cl
45,CHEMBL1068,OXCARBAZEPINE,252.3,0.8349,0.8703,0.9335,0.5668,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
46,CHEMBL4303669,ZOLEDRONIC ACID,290.1,0.834,0.854,0.9779,0.5064,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
47,CHEMBL1286,LEVETIRACETAM,170.2,0.8335,0.8901,0.9288,0.5295,CC[C@@H](C(N)=O)N1CCCC1=O
48,CHEMBL1003,CLAVULANATE POTASSIUM,237.2,0.8333,0.8757,0.9437,0.5278,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+]
49,CHEMBL433,VALPROATE SODIUM,166.2,0.8307,0.8431,0.9767,0.5138,CCCC(CCC)C(=O)[O-].[Na+]
50,CHEMBL700,SULFAPYRIDINE,249.3,0.83,0.8454,0.961,0.5374,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
51,CHEMBL963,OXYMORPHONE,301.3,0.8289,0.864,0.9311,0.5544,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
52,CHEMBL395091,ESKETAMINE,237.7,0.8285,0.8492,0.9545,0.5353,CN[C@]1(c2ccccc2Cl)CCCCC1=O
53,CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,390.0,0.8282,0.9883,0.6661,0.8323,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl
54,CHEMBL468837,HEPTABARBITAL,250.3,0.8275,0.8472,0.9522,0.5388,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
55,CHEMBL592,LEVORPHANOL,257.4,0.8275,0.8736,0.9128,0.5647,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
56,CHEMBL777,CLAVULANIC ACID,199.2,0.8275,0.8196,1.0,0.4982,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
57,CHEMBL1200472,QUAZEPAM,386.8,0.8275,0.9245,0.8331,0.6221,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
58,CHEMBL3990694,PIPERAZINE CITRATE ANHYDROUS,642.7,0.827,0.8331,0.9873,0.4942,C1CNCCN1.C1CNCCN1.C1CNCCN1.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O
59,CHEMBL1095292,BRETYLIUM TOSYLATE,414.4,0.8263,0.8263,0.9799,0.519,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1
