Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
70,CHEMBL615,PENICILLIN V,350.4,0.8367,0.8708,0.9104,0.621,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
71,CHEMBL108,CARBAMAZEPINE,236.3,0.8364,0.8175,0.9743,0.5984,NC(=O)N1c2ccccc2C=Cc2ccccc21
72,CHEMBL450,METHARBITAL,198.2,0.836,0.9024,0.8796,0.6161,CCC1(CC)C(=O)NC(=O)N(C)C1=O
73,CHEMBL70,MORPHINE,285.3,0.8357,0.8554,0.928,0.612,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
74,CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,257.8,0.8348,0.8221,0.9642,0.6012,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl
75,CHEMBL1220,TINIDAZOLE,247.3,0.8346,0.8922,0.8915,0.6057,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
76,CHEMBL1201313,CHLOPHEDIANOL,289.8,0.8341,0.9146,0.8377,0.6661,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
77,CHEMBL777,CLAVULANIC ACID,199.2,0.8341,0.8196,0.9814,0.5682,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
78,CHEMBL861,MEPHENYTOIN,218.3,0.8338,0.8017,0.9885,0.5886,CCC1(c2ccccc2)NC(=O)N(C)C1=O
79,CHEMBL1201338,CYCLOPENTOLATE,291.4,0.8337,0.9007,0.8558,0.6556,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
80,CHEMBL1628233,FLUORESCEIN SODIUM,376.3,0.8336,0.8708,0.8854,0.6558,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]
81,CHEMBL223228,EFAVIRENZ,315.7,0.833,0.8945,0.8459,0.6842,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
82,CHEMBL3989401,PAMIDRONATE DISODIUM,369.1,0.833,0.8584,0.933,0.5822,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+]
83,CHEMBL1670,MITOTANE,320.1,0.8325,0.8637,0.9098,0.6154,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
84,CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,269.8,0.8324,0.8384,0.9412,0.6026,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
85,CHEMBL1505,ALMOTRIPTAN,335.5,0.8304,0.8574,0.9134,0.6104,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
86,CHEMBL25,ASPIRIN,180.2,0.8295,0.8027,0.9852,0.5717,CC(=O)Oc1ccccc1C(=O)O
87,CHEMBL267936,MECAMYLAMINE,167.3,0.8292,0.9474,0.7829,0.685,CNC1(C)C2CCC(C2)C1(C)C
88,CHEMBL448,PENTOBARBITAL,226.3,0.8289,0.8031,0.9751,0.5878,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
89,CHEMBL1705,CLONIDINE HYDROCHLORIDE,266.6,0.8278,0.8016,0.9697,0.5964,Cl.Clc1cccc(Cl)c1NC1=NCCN1
90,CHEMBL1213252,CLORAZEPIC ACID,314.7,0.8271,0.8826,0.8622,0.6457,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
91,CHEMBL4303669,ZOLEDRONIC ACID,290.1,0.8268,0.854,0.9249,0.5764,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
92,CHEMBL1455,ALTRETAMINE,210.3,0.8264,0.7658,0.9909,0.6186,CN(C)c1nc(N(C)C)nc(N(C)C)n1
93,CHEMBL1200521,ALMOTRIPTAN MALATE,469.6,0.8261,0.8819,0.8693,0.6284,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O
94,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,337.8,0.8261,0.8374,0.9277,0.6002,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
95,CHEMBL967,TEMAZEPAM,300.8,0.8236,0.8694,0.8659,0.6473,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
96,CHEMBL6437,MIANSERIN,264.4,0.8233,0.8467,0.8923,0.6382,CN1CCN2c3ccccc3Cc3ccccc3C2C1
97,CHEMBL433,VALPROATE SODIUM,166.2,0.8231,0.8431,0.9229,0.5838,CCCC(CCC)C(=O)[O-].[Na+]
98,CHEMBL3990694,PIPERAZINE CITRATE ANHYDROUS,642.7,0.8228,0.8331,0.9418,0.5642,C1CNCCN1.C1CNCCN1.C1CNCCN1.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O
99,CHEMBL139,DICLOFENAC,296.1,0.8226,0.8533,0.9002,0.6058,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
100,CHEMBL1266,TETRAHYDROZOLINE,200.3,0.8211,0.7752,0.9959,0.5631,c1ccc2c(c1)CCCC2C1=NCCN1
