1658.962956 4277.424353 1096.124515 1.0
1574.125822 3209.069032 477.318658 1.0
1997.695608 5509.705604 1202.759129 1.0
1382.127235 2369.679487 1997.110369 1.0
2699.959838 766.399640 872.176938 1.0
2039.723872 2566.122132 1940.012534 1.0
958.292811 1513.853658 838.298159 1.0
1502.790735 4835.250955 1421.465121 1.0
1684.598839 1753.714577 579.228085 1.0
1631.060772 1752.618754 2158.541424 1.0
241.298816 3336.892308 674.260958 1.0
1175.976664 3345.043449 2101.259348 1.0
2847.757379 116.965130 1151.295946 1.0
1182.955360 2050.862182 2420.742376 1.0
3503.920235 1918.665601 1463.375558 1.0
2075.084842 5899.855700 1534.641596 1.0
2780.995607 4347.675686 3121.718595 1.0
2651.512255 5009.466455 2192.719714 1.0
2919.319221 4809.271672 1366.270963 1.0
1139.540062 2687.032405 2313.034993 1.0
2177.162688 1028.695629 745.724438 1.0
1791.736073 5640.674467 947.556550 1.0
2312.213598 540.287447 789.489119 1.0
3515.364144 1855.360954 1579.962306 1.0
2029.264326 5844.193075 1101.945468 1.0
2960.206605 1888.059506 2177.102639 1.0
3159.894927 5051.738920 3067.097475 1.0
1866.448179 6020.134567 1204.963388 1.0
1544.219275 2271.715722 442.614195 1.0
2405.298023 4813.442592 570.933153 1.0
1996.965463 1971.069963 1945.532020 1.0
1740.822617 4228.198371 2799.130384 1.0
2383.517901 5054.392405 2429.046027 1.0
1676.099224 1731.442432 483.219427 1.0
2600.060649 4821.173645 802.722376 1.0
1603.496226 4159.126975 1440.991597 1.0
2827.062387 5194.435521 1894.133912 1.0
1233.226100 2561.820321 817.264040 1.0
3492.996727 4401.222813 2888.735674 1.0
2613.525978 1062.412733 2238.782186 1.0
949.570089 2837.202208 640.011407 1.0
1152.930448 2226.914499 499.101917 1.0
629.098606 3936.592343 832.029159 1.0
1444.191962 1671.766329 1918.240083 1.0
2565.543940 1988.285447 2047.411166 1.0
1973.695652 5357.202652 2889.393016 1.0
2940.483251 2046.209987 1779.707045 1.0
573.793829 4797.166220 232.730814 1.0
737.493796 2071.722801 341.589053 1.0
2510.719373 1894.261078 644.049506 1.0
3439.818685 1104.870641 2255.487646 1.0
679.707137 2735.453115 406.081088 1.0
970.349753 2356.380019 320.703432 1.0
2499.848695 886.039820 1884.182853 1.0
2055.559966 5517.777251 883.595290 1.0
3186.167135 2019.188783 1465.418976 1.0
1686.126607 3531.062406 695.176847 1.0
552.586886 2783.956607 496.689015 1.0
1606.781102 1524.847200 889.567727 1.0
2503.139280 5387.086604 2219.641612 1.0
169.690781 3589.469238 366.180152 1.0
1650.044641 5819.382402 870.302770 1.0
2079.664480 1717.795325 2246.272268 1.0
471.523468 2847.595148 805.272926 1.0
2589.913025 4809.704754 2092.898724 1.0
2283.009535 2496.644646 1592.895021 1.0
2993.153617 1786.905674 1866.778286 1.0
2881.406169 826.021268 1883.836078 1.0
2149.335241 1148.827391 769.260469 1.0
731.936308 2779.335027 188.245653 1.0
1030.685007 2864.681972 652.187403 1.0
1080.057105 4667.771427 637.665467 1.0
1312.885946 3325.172657 596.947512 1.0
2319.347701 1691.238217 1995.865066 1.0
1613.885911 1325.570910 940.659799 1.0
1131.752160 1703.858796 701.495917 1.0
1851.010243 848.366154 1727.851322 1.0
1604.917598 4732.000646 1365.404822 1.0
2473.411502 1905.733709 1844.722186 1.0
1343.830830 1402.127975 590.426962 1.0
1846.002885 1167.453007 822.084788 1.0
3341.895907 1734.382635 2050.780578 1.0
2531.876101 5157.625435 1556.588086 1.0
2035.601706 4447.527023 476.594804 1.0
1396.347975 958.860744 1050.115363 1.0
2644.711166 1070.913000 1564.263383 1.0
2256.965230 4718.743833 482.299995 1.0
3245.143636 1746.456614 1810.851531 1.0
1411.960516 2383.450598 479.759334 1.0
2871.436703 1609.449117 676.158747 1.0
1196.475315 2181.699619 814.658781 1.0
1441.433230 4631.676658 716.298802 1.0
2894.488280 1672.075865 1681.552373 1.0
2419.122324 1159.227524 2107.883478 1.0
1898.267258 5539.519607 2019.611258 1.0
1103.050647 2663.780273 512.264994 1.0
1354.826373 4410.844663 442.248257 1.0
2293.123403 503.363031 1553.969637 1.0
2290.072771 2275.808773 1600.739581 1.0
2017.758994 5116.541092 521.309278 1.0
2060.803696 3844.402901 2128.566649 1.0
1429.728478 1315.716035 774.509388 1.0
1267.760609 5997.941498 583.292897 1.0
1970.066296 2281.864408 825.531235 1.0
679.438243 4334.916721 781.939330 1.0
982.022072 2577.218698 561.821805 1.0
1927.164482 670.162066 1100.224181 1.0
984.418395 4383.058575 393.538879 1.0
490.932410 3367.973102 522.984988 1.0
1038.729306 5480.179557 233.806114 1.0
825.130006 2736.294975 572.109235 1.0
2798.123671 1178.396705 2169.681865 1.0
1822.584333 3062.866044 1740.627620 1.0
2054.987968 3548.874233 1508.865650 1.0
2611.587784 464.145584 996.770217 1.0
3082.169091 1839.450425 794.503743 1.0
875.932877 3749.997552 584.948026 1.0
2097.635744 2263.026742 801.533479 1.0
1523.206264 2657.303960 2316.919995 1.0
1767.451301 5599.163249 762.110987 1.0
2814.574478 5044.319666 1593.059459 1.0
1831.720434 1952.301796 1948.240721 1.0
1604.727444 3570.828650 2416.677301 1.0
2535.998608 1568.458895 988.098238 1.0
1995.866174 3058.599277 663.986990 1.0
1990.139488 1166.310072 803.097087 1.0
1852.751957 1211.726365 832.781366 1.0
2298.905785 4894.687686 836.928024 1.0
2790.140464 1052.249520 872.849807 1.0
3191.965661 4177.922435 1957.766558 1.0
1258.322866 2764.633114 2113.734647 1.0
2251.574168 2184.593234 1860.184596 1.0
3039.624684 1492.691132 1490.090156 1.0
2295.932436 4941.299761 921.951888 1.0
2384.586125 5309.235516 1794.615524 1.0
2649.475419 5554.437203 1779.503414 1.0
1706.559553 1380.633207 1554.901965 1.0
3016.947031 1012.863978 1548.797464 1.0
2235.961439 1702.987868 2077.838918 1.0
1225.651500 893.961708 1228.761531 1.0
2246.730820 2317.042726 2158.626855 1.0
1720.457068 3659.455443 1844.477584 1.0
1690.629880 3236.985353 463.942328 1.0
2907.551415 4784.718641 1451.581631 1.0
2271.257710 4591.238294 642.465265 1.0
2804.570862 1191.559130 732.019469 1.0
2193.082209 5541.422786 2183.540585 1.0
596.760800 2545.993870 510.920280 1.0
1755.267306 5203.371348 645.148046 1.0
1379.983652 3552.351872 2159.609565 1.0
1156.655511 3788.521908 553.241310 1.0
1217.285395 1586.560726 550.429157 1.0
1651.938716 993.680521 1523.261959 1.0
1413.370588 2181.117253 2292.105710 1.0
1604.051458 2984.895583 717.251077 1.0
1492.917620 2009.885128 497.854144 1.0
780.857191 3367.852175 1601.759089 1.0
628.167124 3163.256350 241.488062 1.0
3176.750402 1302.099843 1897.939949 1.0
1986.291769 5093.235747 1968.230364 1.0
2889.898890 5189.730594 1985.716957 1.0
3447.580356 1823.756791 2375.666782 1.0
897.571498 2740.232325 662.271645 1.0
2848.149372 4604.981098 3144.670288 1.0
1613.907555 5662.091176 514.975045 1.0
1506.167945 1971.182984 814.468279 1.0
