1750.733206 1675.754833 817.877414 1.0
2115.110298 4032.820283 1492.635496 1.0
1913.870329 4416.364151 1131.812466 1.0
1978.918416 4418.612912 2258.194544 1.0
2001.189143 2494.122949 2305.374743 1.0
1512.426506 3719.942351 1464.260151 1.0
2330.408548 2768.417236 1359.765594 1.0
492.043222 5217.397384 790.771291 1.0
2328.637635 4150.291304 1894.440485 1.0
1154.951877 4451.902973 1062.327610 1.0
1077.475733 3787.050397 1377.951953 1.0
1654.476640 3372.236784 1791.624959 1.0
1481.140920 2887.563550 1594.263870 1.0
1818.656791 4412.376384 626.467564 1.0
1216.109404 5228.031973 719.720442 1.0
1458.938123 3209.941270 960.572552 1.0
1030.845778 3369.702236 642.962969 1.0
1462.737781 2225.504087 1121.638253 1.0
828.175049 5444.040776 365.502026 1.0
2283.474768 2856.111485 2313.823394 1.0
1428.192267 1713.834371 1141.385090 1.0
1601.736652 3224.315761 1175.402346 1.0
2199.528667 3580.667924 888.907331 1.0
912.926361 5530.191868 1078.619264 1.0
1533.925234 1508.946779 1110.699192 1.0
2583.495149 2994.780358 1192.109432 1.0
1211.024865 4373.430189 974.367558 1.0
578.698483 4729.772770 950.381494 1.0
1311.069069 5350.306365 630.601132 1.0
2045.899176 3437.349684 920.306215 1.0
1419.962759 3317.320952 1125.340224 1.0
1417.748915 2308.431713 1413.187559 1.0
1476.204773 3451.172765 1519.085096 1.0
2286.501244 2622.352198 1570.115594 1.0
1789.523982 3599.579107 947.873110 1.0
1631.939139 3086.361905 1533.335010 1.0
1505.069800 2273.397821 2264.229236 1.0
1894.454055 3623.937662 930.043335 1.0
1405.976675 3896.591780 1288.115464 1.0
1501.570062 2762.710735 1735.450012 1.0
2226.474309 3349.411105 1576.237199 1.0
1696.350498 5182.267988 1186.884657 1.0
1982.268569 4513.227930 728.715631 1.0
1424.820779 1520.648769 1143.800648 1.0
988.700168 3709.435182 1892.517393 1.0
1712.182793 1188.196234 1473.159415 1.0
2009.171180 3392.071465 1347.676716 1.0
1319.364182 4062.162342 1053.503469 1.0
1384.732689 4077.237908 1426.895912 1.0
1117.466005 4224.857773 970.397892 1.0
1182.866304 2211.008288 1175.556078 1.0
1900.648422 1129.600407 1217.114397 1.0
1801.427846 342.711371 1273.735475 1.0
588.990081 5148.856186 603.657571 1.0
1338.792246 5027.676053 747.607847 1.0
2859.055333 3546.253318 772.317643 1.0
2928.559753 1963.232009 1152.832802 1.0
1885.638593 3718.953116 371.468678 1.0
1046.340756 1640.008628 1198.584733 1.0
2953.909477 3274.537627 1210.381342 1.0
1891.508573 2157.890869 1928.360167 1.0
1348.904150 3038.872046 940.914672 1.0
1109.559206 3499.113044 1495.503515 1.0
357.258136 5234.383784 911.180482 1.0
2156.139522 3956.986747 662.768944 1.0
2193.773990 4001.076206 1801.096690 1.0
657.827806 4171.047500 840.479026 1.0
2499.610398 3831.614424 2398.388381 1.0
1623.939435 1186.203953 1135.818298 1.0
969.481864 1801.360212 1625.434972 1.0
2518.553826 1860.153181 1541.515718 1.0
2530.320061 2294.189559 1509.074255 1.0
1792.773083 3664.193063 774.338910 1.0
1558.389922 2701.073408 1644.794562 1.0
2328.423158 3584.730876 1027.717291 1.0
1160.798337 3345.118018 1818.004156 1.0
1856.013179 3999.303850 688.535127 1.0
1961.076553 4494.331007 740.141356 1.0
2572.388065 2652.333032 1650.130336 1.0
1303.092938 2964.254906 1452.417136 1.0
2445.013627 1733.814552 2240.160392 1.0
1775.762088 3629.566166 1179.439038 1.0
2378.237512 4727.795374 751.421456 1.0
1089.131655 4651.277473 671.421442 1.0
1875.781972 1465.753979 929.736826 1.0
1743.973217 4210.678995 1518.843894 1.0
2047.752798 2279.724885 1301.113708 1.0
2230.986089 3996.219540 2675.173932 1.0
1512.949185 3192.055283 694.170192 1.0
1143.553561 4063.353995 1688.271092 1.0
1654.849511 4063.704617 1519.621247 1.0
1896.631920 1885.305003 1185.281551 1.0
2109.621134 4038.428057 1949.978332 1.0
638.731018 5364.380973 687.263357 1.0
570.171275 4894.443330 949.474815 1.0
1622.173178 2444.422950 1641.500341 1.0
1574.752830 3777.245411 586.558044 1.0
1073.024176 2071.025133 1749.330168 1.0
1240.328329 5722.044449 928.359679 1.0
1330.322518 2859.153352 1340.386012 1.0
2220.017907 1969.069704 1144.101898 1.0
2434.676419 1823.152085 937.780657 1.0
1627.724635 1625.705721 1878.405138 1.0
2003.603189 4150.274573 1898.405641 1.0
1066.221071 1985.475547 1296.420702 1.0
1507.202887 2500.773480 1593.478313 1.0
1517.272981 2662.529214 1681.562754 1.0
1828.094756 2455.057071 1162.104989 1.0
1496.010346 2500.309380 1196.460655 1.0
2086.079847 3423.409579 1428.695732 1.0
2141.632770 4209.924092 2222.184431 1.0
1506.945530 1649.621023 1136.150077 1.0
1273.828290 3430.127176 2214.436701 1.0
1886.909448 4407.226593 1202.496207 1.0
1873.527472 1683.865181 1615.107726 1.0
306.060291 4808.361542 792.890091 1.0
1303.506956 4082.057048 1075.024384 1.0
1924.296832 4052.519493 356.547829 1.0
1498.428888 2182.044505 1126.848296 1.0
2250.927591 2273.062059 2165.960408 1.0
1871.031073 2710.702650 1335.045124 1.0
1189.930725 4393.733932 1103.782863 1.0
2126.191183 1079.570775 967.664136 1.0
2151.290068 4483.523196 1757.140129 1.0
1637.897631 3158.794738 2071.929040 1.0
2072.715943 4099.717926 1531.093947 1.0
1103.998258 5250.279205 489.838209 1.0
1343.965867 3985.069107 2065.008510 1.0
2196.494971 3117.022824 2170.733120 1.0
2338.390536 3695.189402 525.809713 1.0
1998.836877 2692.299433 1996.526738 1.0
1961.058959 4294.328039 2478.732520 1.0
2323.603198 3910.682609 2567.421355 1.0
1324.289258 842.964688 1006.600391 1.0
2442.736464 1930.773855 2334.167224 1.0
1182.541566 4244.757141 702.742449 1.0
1833.164182 4412.630069 2729.978824 1.0
1513.129130 4469.820335 1960.584691 1.0
2334.338652 911.504734 876.793840 1.0
1822.870497 4075.759501 620.100744 1.0
2119.524128 2852.548900 2062.431653 1.0
1765.723958 3573.441949 355.395993 1.0
2028.934034 4217.725741 2506.908501 1.0
2004.500386 4724.999357 1546.773867 1.0
2306.815258 3764.847185 1403.921005 1.0
2765.343923 2944.288074 2043.595325 1.0
1506.808486 3327.853252 1129.066568 1.0
1260.772217 2920.494579 1400.085108 1.0
1622.011959 3574.283595 1337.887443 1.0
2035.673130 2065.023793 2132.802871 1.0
1169.560493 4313.124422 1167.282693 1.0
2151.704140 1626.850597 858.493216 1.0
1472.486538 3975.808263 1873.393277 1.0
887.409319 4913.271976 751.719050 1.0
528.084926 5155.364279 979.452377 1.0
2648.296662 1736.973603 1179.262932 1.0
1929.742015 1974.442420 2571.146983 1.0
2284.509231 3292.571340 1832.899459 1.0
2760.140244 2654.731748 1236.847187 1.0
2825.436414 1834.957377 1718.331358 1.0
2903.707842 3552.438394 1259.568051 1.0
391.714694 4660.596786 916.014601 1.0
1463.378436 1783.684722 1220.420744 1.0
1680.489074 1077.845682 1429.868309 1.0
1695.930082 1699.025635 1189.973258 1.0
2014.619850 4011.166227 1989.563146 1.0
1559.699617 3369.997831 1354.157623 1.0
1143.297731 1072.982246 1010.050514 1.0
1197.614903 4610.307592 912.631837 1.0
1743.900952 5161.594282 765.624975 1.0
817.850361 4355.553736 882.795155 1.0
1479.886019 3417.867764 1536.915618 1.0
2584.977440 3211.841453 1761.879244 1.0
1932.927418 2671.059355 1498.875555 1.0
1641.462118 3600.057510 1460.392012 1.0
1282.521771 1393.079057 1398.059532 1.0
2713.252181 2093.729248 1760.854783 1.0
2240.944833 3917.042826 1599.461617 1.0
1898.163460 742.327016 1247.676682 1.0
2253.352535 1343.814478 1432.593099 1.0
2731.342233 3343.715307 823.990885 1.0
455.575692 5626.139873 706.175570 1.0
2087.831200 4572.994680 2437.538050 1.0
2188.621209 3842.849215 2342.408346 1.0
860.411385 5440.259508 970.301912 1.0
1612.891329 4741.038611 918.840293 1.0
2031.736943 1386.934314 1590.220432 1.0
710.809654 4758.684033 963.870467 1.0
2442.212252 1654.607204 1621.141308 1.0
986.576148 4955.028972 631.897232 1.0
2525.251774 4020.159951 2298.580264 1.0
780.955730 5078.050691 476.539398 1.0
