Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
80,CHEMBL1699,MEMANTINE HYDROCHLORIDE,215.8,0.843,0.9676,0.7463,0.7876,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl
81,CHEMBL1542,AZATHIOPRINE,277.3,0.843,0.838,0.9726,0.5938,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12
82,CHEMBL149972,PHENOBARBITAL SODIUM,254.2,0.8426,0.9031,0.8843,0.6382,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+]
83,CHEMBL2105941,AMOBARBITAL SODIUM,248.3,0.8423,0.8612,0.9411,0.6068,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+]
84,CHEMBL607,MEPERIDINE,247.3,0.8416,0.8709,0.9095,0.6471,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
85,CHEMBL675,ALENDRONATE SODIUM,271.1,0.8412,0.881,0.9104,0.6233,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+]
86,CHEMBL403,SULBACTAM,233.2,0.841,0.9505,0.7967,0.7104,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
87,CHEMBL7413,METHOHEXITAL,262.3,0.8402,0.9096,0.8569,0.6679,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
88,CHEMBL861,MEPHENYTOIN,218.3,0.8402,0.8017,0.9995,0.5986,CCC1(c2ccccc2)NC(=O)N(C)C1=O
89,CHEMBL2062276,LEVALLORPHAN TARTRATE,433.5,0.8391,0.8915,0.8808,0.6506,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
90,CHEMBL659,GALANTAMINE,287.4,0.839,0.8326,0.9523,0.6251,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
91,CHEMBL1705,CLONIDINE HYDROCHLORIDE,266.6,0.8388,0.8016,0.9921,0.6064,Cl.Clc1cccc(Cl)c1NC1=NCCN1
92,CHEMBL448,PENTOBARBITAL,226.3,0.8387,0.8031,0.9947,0.5978,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
93,CHEMBL742,KETAMINE,237.7,0.8371,0.8195,0.9734,0.6,CNC1(c2ccccc2Cl)CCCCC1=O
94,CHEMBL1200804,DICLOFENAC POTASSIUM,334.2,0.8365,0.8418,0.9464,0.6063,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
95,CHEMBL1034,DICLOFENAC SODIUM,318.1,0.8363,0.8414,0.9464,0.6061,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
96,CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,269.8,0.8358,0.813,0.9758,0.6012,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
97,CHEMBL1200796,CYCLOPHOSPHAMIDE,279.1,0.8358,0.8516,0.9373,0.6009,O.O=P1(N(CCCl)CCCl)NCCCO1
98,CHEMBL193,NIFEDIPINE,346.3,0.8357,0.9121,0.8334,0.6876,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
99,CHEMBL1254682,LEVALLORPHAN,283.4,0.8356,0.8826,0.8808,0.651,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
100,CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,261.1,0.8354,0.8512,0.9373,0.6003,O=P1(N(CCCl)CCCl)NCCCO1
