Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
80,CHEMBL256087,MENTHOL,156.3,0.8063,0.7704,1.0,0.4907,CC1CCC(C(C)C)C(O)C1
81,CHEMBL395091,ESKETAMINE,237.7,0.8063,0.8492,0.8839,0.5653,CN[C@]1(c2ccccc2Cl)CCCCC1=O
82,CHEMBL15891,LINDANE,290.8,0.8055,0.961,0.7073,0.6906,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
83,CHEMBL580,LORAZEPAM,321.2,0.8048,0.9109,0.7673,0.6678,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
84,CHEMBL104,CLOTRIMAZOLE,344.9,0.8048,0.9766,0.6414,0.788,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
85,CHEMBL468837,HEPTABARBITAL,250.3,0.8048,0.8472,0.8803,0.5688,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
86,CHEMBL1611,PHENYTOIN SODIUM,274.2,0.8042,0.8942,0.8027,0.6273,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+]
87,CHEMBL3989520,HISTAMINE PHOSPHATE,307.1,0.8041,0.8673,0.8791,0.5278,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O
88,CHEMBL727,THIOGUANINE,167.2,0.8038,0.7499,0.996,0.5274,Nc1nc2[nH]cnc2c(=S)[nH]1
89,CHEMBL940,GABAPENTIN,171.2,0.8026,0.7725,0.9818,0.5043,NCC1(CC(=O)O)CCCCC1
90,CHEMBL1261,CITRIC ACID,192.1,0.8023,0.7633,0.9993,0.486,O=C(O)CC(O)(CC(=O)O)C(=O)O
91,CHEMBL963,OXYMORPHONE,301.3,0.8019,0.864,0.8485,0.5844,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
92,CHEMBL1561,MIGLITOL,207.2,0.8016,0.7751,0.9677,0.5221,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
93,CHEMBL1682,SORBITOL,182.2,0.7981,0.8013,0.9493,0.4891,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
94,CHEMBL1200381,ARGININE HYDROCHLORIDE,210.7,0.7975,0.7519,0.9992,0.4854,Cl.N=C(N)NCCC[C@H](N)C(=O)O
95,CHEMBL592,LEVORPHANOL,257.4,0.7974,0.8736,0.8225,0.5947,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
96,CHEMBL1222250,DEXTROSE,180.2,0.7964,0.748,0.9998,0.4862,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
97,CHEMBL17,DICHLORPHENAMIDE,305.2,0.7958,0.7527,0.9859,0.5021,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
98,CHEMBL137,METRONIDAZOLE,171.2,0.7947,0.8389,0.8885,0.5187,Cc1ncc([N+](=O)[O-])n1CCO
99,CHEMBL871,ETIDRONIC ACID,206.0,0.7946,0.8536,0.8744,0.5169,CC(O)(P(=O)(O)O)P(=O)(O)O
100,CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,236.7,0.7944,0.7551,0.9908,0.48,Cl.NCCCC(N)(C(=O)O)C(F)F.O
