Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
52,CHEMBL2103744,MORPHINE SULFATE,758.8,0.869,0.8644,0.9932,0.6299,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O
53,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,381.5,0.8688,0.8575,0.9984,0.632,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
54,CHEMBL946,AZATADINE,290.4,0.8685,0.8755,0.9804,0.6307,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
55,CHEMBL6437,MIANSERIN,264.4,0.8682,0.8467,0.9996,0.6482,CN1CCN2c3ccccc3Cc3ccccc3C2C1
56,CHEMBL568,OXAZEPAM,286.7,0.8681,0.8506,0.9832,0.6729,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
57,CHEMBL1701,MEPERIDINE HYDROCHLORIDE,283.8,0.8662,0.8486,0.9933,0.6475,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl
58,CHEMBL447,SECOBARBITAL,238.3,0.866,0.8869,0.9512,0.654,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
59,CHEMBL454,BUTALBITAL,224.3,0.866,0.9216,0.901,0.685,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
60,CHEMBL1505,ALMOTRIPTAN,335.5,0.866,0.8574,0.9973,0.6204,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
61,CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,321.8,0.8658,0.8589,0.9989,0.6132,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl
62,CHEMBL259209,MILNACIPRAN,246.3,0.8652,0.857,0.9971,0.6179,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
63,CHEMBL592,LEVORPHANOL,257.4,0.8647,0.8736,0.9659,0.6447,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
64,CHEMBL655,MIDAZOLAM,325.8,0.8646,0.8614,0.99,0.6202,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
65,CHEMBL2105527,TETRAZEPAM,288.8,0.8643,0.8444,0.9995,0.6339,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21
66,CHEMBL70,MORPHINE,285.3,0.8643,0.8554,0.9943,0.622,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
67,CHEMBL1200922,MEBUTAMATE,232.3,0.8642,0.8499,0.9919,0.6374,CCC(C)C(C)(COC(N)=O)COC(N)=O
68,CHEMBL139,DICLOFENAC,296.1,0.8641,0.8533,0.999,0.6158,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
69,CHEMBL1201232,ISOPROPAMIDE,353.5,0.8639,0.8913,0.9572,0.6226,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
70,CHEMBL376359,ALOGLIPTIN,339.4,0.8636,0.8671,0.9779,0.628,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
71,CHEMBL12,DIAZEPAM,284.8,0.863,0.8394,0.9995,0.6371,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
72,CHEMBL4297526,REMIMAZOLAM,439.3,0.8628,0.9712,0.8009,0.7698,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
73,CHEMBL566534,ARTEMETHER,298.4,0.8627,0.8963,0.928,0.6652,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
74,CHEMBL70418,CLOBAZAM,300.8,0.8623,0.8369,0.9987,0.6405,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
75,CHEMBL1480,FELODIPINE,384.3,0.8623,0.8776,0.9602,0.6357,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
76,CHEMBL1200769,TRIPELENNAMINE CITRATE,447.5,0.8613,0.8633,0.9659,0.648,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
77,CHEMBL99946,LEVOMILNACIPRAN,246.3,0.8612,0.8514,0.9988,0.6056,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN
78,CHEMBL1200959,METHDILAZINE,296.4,0.8609,0.8548,0.9907,0.6138,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
79,CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,363.9,0.8608,0.8813,0.9637,0.614,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1.Cl
80,CHEMBL245807,OXYPHENISATINE,317.3,0.8606,0.8935,0.9386,0.6386,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
81,CHEMBL449,BUTABARBITAL,212.2,0.8596,0.9617,0.8055,0.7634,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
82,CHEMBL1068,OXCARBAZEPINE,252.3,0.8588,0.8703,0.9533,0.6468,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
83,CHEMBL1200804,DICLOFENAC POTASSIUM,334.2,0.8576,0.8418,0.9991,0.6063,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
84,CHEMBL1034,DICLOFENAC SODIUM,318.1,0.8574,0.8414,0.9991,0.6061,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
85,CHEMBL659,GALANTAMINE,287.4,0.8574,0.8326,0.9982,0.6251,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
86,CHEMBL515914,AZARIBINE,371.3,0.8559,0.8878,0.9412,0.6213,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
87,CHEMBL4594301,REMIMAZOLAM BESYLATE,597.5,0.8553,0.9602,0.8101,0.7361,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1
88,CHEMBL451,CHLORDIAZEPOXIDE,299.8,0.8549,0.8382,0.9868,0.6246,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
89,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,337.8,0.8548,0.8374,0.9944,0.6102,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
