Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
78,CHEMBL1628233,FLUORESCEIN SODIUM,376.3,0.8541,0.8708,0.9316,0.6658,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]
79,CHEMBL139367,PERAMIVIR ANHYDROUS,328.4,0.8537,0.8897,0.9141,0.6611,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
80,CHEMBL1200959,METHDILAZINE,296.4,0.8531,0.8548,0.9711,0.6138,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
81,CHEMBL1113,AMOXAPINE,313.8,0.8522,0.8294,0.9939,0.6144,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
82,CHEMBL597,PHENTOLAMINE,281.4,0.8519,0.8391,0.9941,0.5932,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
83,CHEMBL14370,REBOXETINE,313.4,0.8511,0.8414,0.9868,0.5989,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1
84,CHEMBL451,CHLORDIAZEPOXIDE,299.8,0.8508,0.8382,0.9764,0.6246,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
85,CHEMBL1593906,LEVOPROPOXYPHENE NAPSYLATE,547.7,0.8508,0.8424,0.9995,0.57,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1
86,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,381.5,0.8503,0.8575,0.9523,0.632,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
87,CHEMBL1648,ISRADIPINE,371.4,0.85,0.8592,0.9736,0.5843,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
88,CHEMBL6067642,CODEINE PHOSPHATE,812.7,0.8495,0.8382,0.9995,0.5722,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O
89,CHEMBL259209,MILNACIPRAN,246.3,0.8492,0.857,0.9572,0.6179,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
90,CHEMBL1399,ANASTROZOLE,293.4,0.8491,0.8322,0.9981,0.5846,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
91,CHEMBL72,DESIPRAMINE,266.4,0.8487,0.8361,0.9899,0.5915,CNCCCN1c2ccccc2CCc2ccccc21
92,CHEMBL1464,WARFARIN,308.3,0.8486,0.8369,0.9979,0.5737,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
93,CHEMBL1208422,ROSE BENGAL FREE ACID,973.7,0.8481,0.8253,0.9942,0.6013,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12
94,CHEMBL908,CHLORPROTHIXENE,315.9,0.8479,0.8231,0.9888,0.6159,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
95,CHEMBL1201155,LOXAPINE SUCCINATE,445.9,0.8479,0.8283,0.9997,0.5831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
96,CHEMBL1004,DOXYLAMINE,270.4,0.8475,0.8379,0.9857,0.5905,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
97,CHEMBL1414320,SUXIBUZONE,438.5,0.8473,0.9015,0.9164,0.6008,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
98,CHEMBL1201765,FESOTERODINE FUMARATE,527.7,0.8472,0.8503,0.9839,0.5678,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O
99,CHEMBL2062266,DIHYDROCODEINE BITARTRATE,451.5,0.8471,0.8337,0.998,0.5719,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O
100,CHEMBL415,CLOMIPRAMINE,314.9,0.8464,0.8182,1.0,0.5959,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
