Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
59,CHEMBL518924,MAVORIXAFOR,349.5,0.8432,0.8654,0.9634,0.5586,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
60,CHEMBL503,LOVASTATIN,404.6,0.8427,0.8334,0.9983,0.5499,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
61,CHEMBL4594246,SULOPENEM ETZADROXIL,477.6,0.8426,0.8448,0.9787,0.566,CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12
62,CHEMBL1200347,ISOPROPAMIDE IODIDE,480.4,0.8421,0.8884,0.9029,0.6281,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-]
63,CHEMBL1200984,AMLODIPINE MALEATE,525.0,0.842,0.8674,0.9611,0.5532,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O
64,CHEMBL1201089,DIPHENHYDRAMINE CITRATE,447.5,0.8416,0.8491,0.9545,0.6009,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
65,CHEMBL1712842,MEPAZINE ACETATE,370.5,0.8415,0.8987,0.8701,0.6701,CC(=O)O.CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
66,CHEMBL1617,RIFAXIMIN,785.9,0.8414,0.9403,0.8287,0.6688,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
67,CHEMBL1722209,TOLTERODINE TARTRATE,475.6,0.8407,0.8322,0.9988,0.5417,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O
68,CHEMBL2028663,DABRAFENIB,519.6,0.8406,0.8292,1.0,0.5445,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
