10 31 32.29 +35 06 44.28 37999  42 1 1
10 31 33.34 +34 53 22.88 36557  48 1 1
10 31 33.96 +34 56 12.16 35169  39 1 1
10 31 35.49 +35 03 13.75 35531  54 1 1
10 31 38.79 +35 07 58.40 36491  45 1 1
10 31 39.00 +35 10 57.58 36317  39 1 1
10 31 39.57 +34 58 14.81 37024  54 1 1
10 31 39.69 +35 06 06.62 37141  48 1 1
10 31 39.97 +34 38 41.21 37243  42 1 1
10 31 40.81 +35 00 01.80 36656  57 1 1
10 31 41.78 +35 02 41.39 35849  48 1 1
10 31 44.86 +35 01 06.53 36119  51 1 1
10 31 44.88 +35 07 05.27 38304  45 1 1
10 31 47.21 +35 03 00.65 36437  48 1 1
10 31 48.08 +35 05 54.31 36671 354 1 1
10 31 49.25 +34 42 06.05 36479  48 1 1
10 31 49.27 +35 04 38.57 36916  39 1 1
10 31 50.48 +35 03 40.50 37234  42 1 1
10 31 50.84 +34 16 34.79 36690  07 1 1
10 31 52.57 +35 08 16.55 37933  45 1 1
10 31 55.04 +35 00 40.00 37135  48 1 1
10 31 56.62 +34 32 53.16 36551 321 1 1
10 31 59.29 +34 50 20.36 37852  45 1 1
10 31 59.68 +35 15 45.58 36515  42 1 1
10 32 01.62 +35 02 52.91 36221  45 1 1
10 32 05.32 +35 14 55.72 36611  39 1 1
10 32 12.85 +35 04 45.59 36239  45 1 1
10 32 23.89 +35 17 42.54 36614  45 1 1
10 32 24.14 +33 56 54.71 36524  07 1 1
10 32 35.09 +35 24 45.04 36599  39 1 1
10 32 41.10 +35 06 16.06 36910  51 1 1
10 33 00.01 +36 05 54.64 36659  07 1 1
10 33 09.63 +35 34 17.62 36543  04 1 1
10 33 24.70 +34 53 21.88 36946  45 1 1
10 33 40.33 +34 18 56.88 36406  06 1 1
10 34 03.41 +36 18 14.26 36577  12 1 1
10 34 11.25 +35 42 45.65 36728  07 1 1
10 34 22.73 +34 10 39.76 36409  10 1 1
10 34 32.49 +35 44 00.02 36752  06 1 1
10 34 37.37 +40 59 10.93 41644  09 1 1
10 35 15.64 +36 03 52.38 36612  06 1 1
10 35 21.88 +34 16 05.27 36724  10 1 1
10 35 25.64 +34 18 31.90 36510  06 1 1
10 35 26.03 +33 29 42.47 36762  04 1 1
10 35 26.12 +35 27 14.98 36622  08 1 1
10 35 28.68 +34 54 20.16 36626  04 1 1
10 35 29.69 +36 08 14.28 36504  10 1 1
10 35 30.16 +36 01 43.79 36734  08 1 1
10 35 37.23 +35 46 04.55 36633  09 1 1
10 35 38.89 +36 06 46.40 36726  10 1 1
10 35 46.94 +36 04 34.21 36498  07 1 1
10 35 49.48 +36 05 17.41 36731  09 1 1
10 35 53.86 +36 03 13.07 36576  08 1 1
10 35 56.25 +36 08 12.70 36505  07 1 1
10 36 04.84 +36 06 20.38 36699  09 1 1
10 36 06.41 +36 06 58.75 36711  06 1 1
10 36 14.54 +39 48 03.31 42159  09 1 1
10 36 26.81 +39 57 09.47 42086  09 1 1
10 36 30.99 +39 58 53.08 41137  10 1 1
10 36 32.14 +33 48 36.32 36590  06 1 1
10 36 35.30 +34 57 55.37 36469  12 1 1
10 36 44.41 +39 58 12.76 41885  07 1 1
10 36 49.16 +36 16 11.46 36650  08 1 1
10 36 55.69 +33 53 15.68 36737  07 1 1
10 37 03.54 +40 46 54.59 41591  03 1 1
10 37 07.56 +40 21 47.05 41776  04 1 1
10 37 14.55 +40 28 58.80 41586  09 1 1
10 37 22.06 +36 10 19.42 36427  10 1 1
10 37 28.66 +40 02 31.24 41532  09 1 1
10 37 41.38 +40 00 46.66 41378  06 1 1
10 37 45.03 +35 17 31.02 36489  09 1 1
10 37 56.22 +35 55 51.49 36420  07 1 1
10 38 01.64 +36 17 02.44 36658  08 1 1
10 38 08.28 +39 59 08.84 41539  42 1 1
10 38 10.33 +34 34 05.30 36604  06 1 1
10 38 11.47 +40 02 25.30 42687  27 1 1
10 38 11.52 +40 02 59.35 42744  42 1 1
10 38 15.99 +40 07 12.25 42289  45 1 1
10 38 18.61 +40 05 29.08 42001  51 1 1
10 38 22.52 +39 54 26.42 41773  42 1 1
10 38 44.60 +40 00 12.38 41755  48 1 1
10 38 50.70 +39 58 40.73 41467  45 1 1
10 39 36.84 +35 16 34.00 36469  07 1 1
10 39 43.42 +40 04 35.26 41479  42 1 1
10 39 46.98 +34 25 46.20 36650  10 1 1
10 39 50.53 +35 46 33.38 36598  07 1 1
10 40 06.84 +39 53 56.90 42561  39 1 1
10 40 25.31 +40 35 52.40 41492  07 1 1
10 40 27.22 +40 04 59.38 42469  45 1 1
10 40 28.83 +40 00 03.71 44060  51 1 1
10 40 32.92 +40 28 36.59 41326  42 1 1
10 40 33.96 +40 03 49.46 41048  51 1 1
10 40 35.98 +40 02 10.82 39893  39 1 1
10 40 43.44 +39 57 05.29 40661  48 1 1
10 40 44.50 +39 57 11.27 41404 297 1 1
10 40 45.35 +39 54 48.56 40199  48 1 1
10 40 47.01 +39 55 51.82 41548  57 1 1
10 40 53.62 +40 01 41.99 41188  45 1 1
10 41 00.42 +40 36 53.17 41681  07 1 1
10 41 04.84 +40 17 56.04 40538  42 1 1
10 41 12.63 +40 46 35.98 41586  10 1 1
10 41 14.48 +39 59 01.64 41998  15 1 1
10 41 20.49 +39 47 29.36 42972  54 1 1
10 41 24.37 +40 29 52.55 41638  08 1 1
10 41 26.58 +39 58 45.55 40448  51 1 1
10 41 38.11 +40 16 34.18 40598  48 1 1
10 41 42.43 +40 00 45.79 41506  42 1 1
10 41 49.63 +39 45 52.81 41617  45 1 1
10 42 17.50 +39 45 43.45 42385  45 1 1
10 42 19.58 +39 42 49.64 40943  36 1 1
10 42 48.06 +40 00 32.44 41671  54 1 1
10 42 50.00 +39 34 53.54 41474  07 1 1
10 43 01.86 +39 30 51.80 41542  09 1 1
10 43 12.49 +39 30 59.87 41427  11 1 1
10 43 25.84 +39 35 24.61 41348  07 1 1
10 43 35.40 +39 35 59.82 41553  08 1 1
10 43 39.98 +39 23 25.30 41193  09 1 1
10 43 47.67 +39 34 27.59 41464  08 1 1
10 43 48.48 +39 56 38.94 41496  07 1 1
10 44 21.83 +39 59 17.27 41405  02 1 1
10 44 41.50 +39 30 45.32 40897  06 1 1
10 54 30.92 +56 44 17.81 41048  02 1 1
10 54 52.93 +56 33 12.17 40910  10 1 1
10 55 29.04 +56 40 24.42 41248  45 1 1
10 55 58.33 +56 45 05.33 40985  48 1 1
10 55 58.74 +56 51 11.92 40748  42 1 1
10 56 02.14 +56 29 37.93 41212  57 1 1
10 56 13.23 +56 56 24.00 40382  39 1 1
10 56 18.23 +56 22 13.01 39848  57 1 1
10 56 35.59 +56 26 47.36 40004  45 1 1
10 56 36.41 +56 35 49.20 41188  36 1 1
10 56 44.54 +56 41 27.71 40508  51 1 1
10 56 45.22 +57 00 33.84 40193  45 1 1
10 56 48.12 +56 30 00.29 41197  42 1 1
10 56 54.88 +56 57 00.76 40685  48 1 1
10 57 02.76 +57 02 20.90 40016  33 1 1
10 57 02.79 +56 45 03.13 40787  57 1 1
10 57 11.85 +56 56 44.88 41713  42 1 1
10 57 13.17 +56 31 33.42 40490  51 1 1
10 57 13.67 +56 54 18.94 41122  48 1 1
10 57 14.09 +56 47 02.26 40706  45 1 1
10 57 37.42 +56 38 50.46 40265  54 1 1
10 57 41.31 +56 43 56.93 41131  42 1 1
10 57 47.70 +56 28 01.60 40688  42 1 1
10 58 04.73 +56 48 03.02 39800  48 1 1
10 58 08.46 +57 09 06.95 40982  48 1 1
10 58 09.03 +57 11 31.96 40784  45 1 1
10 58 12.04 +56 43 15.49 40430  54 1 1
10 58 18.25 +56 50 33.58 41671  42 1 1
10 58 23.68 +56 47 41.71 40499  54 1 1
10 58 24.19 +56 47 52.55 39303  42 1 1
10 58 25.48 +56 49 21.72 40838  45 1 1
10 58 28.28 +56 20 37.90 41800  45 1 1
10 58 29.11 +56 45 06.48 41476  42 1 1
10 58 30.06 +56 46 34.25 38820  57 1 1
10 58 32.05 +56 47 14.21 41425  51 1 1
10 58 32.54 +56 47 59.24 41185  51 1 1
10 58 36.97 +56 50 04.42 40256  51 1 1
10 58 36.97 +56 51 50.51 41455  54 1 1
10 58 41.58 +56 53 15.61 39483  54 1 1
10 58 44.85 +56 48 09.72 41737  45 1 1
10 58 46.98 +56 46 32.23 40388  54 1 1
10 58 48.47 +56 25 05.88 39312  27 1 1
10 58 49.07 +56 21 16.38 40031  45 1 1
10 58 51.01 +56 43 08.51 41659  45 1 1
10 58 52.70 +56 46 00.52 42163  54 1 1
10 58 54.95 +56 10 39.29 40073  08 1 1
10 58 59.30 +56 15 52.70 40445  27 1 1
10 59 07.55 +56 42 17.86 40937  60 1 1
10 59 27.44 +57 06 41.08 40826  48 1 1
10 59 27.98 +57 02 53.34 39549  54 1 1
10 59 28.54 +57 02 51.97 39881  36 1 1
10 59 33.98 +56 18 45.18 41494  15 1 1
10 59 34.16 +57 09 08.89 39758  48 1 1
10 59 40.74 +57 26 52.12 40963  07 1 1
10 59 50.97 +57 04 59.38 40070  39 1 1
10 59 58.50 +57 05 36.82 39821  51 1 1
10 59 58.64 +56 52 27.30 40142  36 1 1
11 00 07.86 +56 24 29.84 41455  45 1 1
11 00 41.28 +56 48 16.16 39761  30 1 1
11 00 42.25 +56 54 22.18 40073  48 1 1
11 01 08.37 +56 48 13.86 40970  54 1 1
11 01 37.05 +56 42 02.99 39836  45 1 1
11 10 18.82 +13 22 33.17 50700  08 1 1
11 11 31.78 +13 28 00.05 49514 252 1 1
11 11 42.32 +13 30 36.50 49355  48 1 1
11 11 45.73 +13 35 11.04 49634  54 1 1
11 11 46.91 +13 34 03.11 49316  42 1 1
11 11 53.14 +13 29 22.85 49837  48 1 1
11 11 57.19 +13 27 08.32 50578  42 1 1
11 11 59.46 +13 31 30.32 49747  57 1 1
11 12 00.56 +13 34 12.72 49559  51 1 1
11 12 14.26 +12 48 41.04 50402  09 1 1
11 12 15.81 +13 37 08.44 50134  48 1 1
11 12 19.62 +13 29 13.02 49097  45 1 1
11 12 21.85 +13 27 51.16 49652  45 1 1
11 12 22.52 +13 22 07.39 50950  48 1 1
11 12 27.34 +14 00 59.11 50019  09 1 1
11 12 30.47 +13 37 23.99 50644  51 1 1
11 12 31.89 +13 33 42.08 50050  48 1 1
11 12 32.15 +13 56 54.67 49577  42 1 1
11 12 33.53 +13 27 57.64 50374  51 1 1
11 12 34.50 +13 12 17.50 50011  48 1 1
11 12 35.98 +12 54 09.00 50502  08 1 1
11 12 36.20 +13 15 18.50 50368  48 1 1
11 12 46.25 +13 38 57.12 50608  45 1 1
11 12 46.88 +13 27 27.61 50689  54 1 1
11 12 54.50 +13 26 09.02 50392  54 1 1
11 12 58.46 +13 28 46.78 49610  48 1 1
11 13 01.44 +17 31 52.68 51582  45 1 1
11 13 07.78 +13 23 32.21 50323  42 1 1
11 13 11.43 +13 36 36.43 49807  42 1 1
11 13 13.24 +13 26 53.41 48671  45 1 1
11 13 14.54 +13 24 43.06 49484  48 1 1
11 13 19.13 +13 26 54.46 49268  48 1 1
11 13 20.50 +17 35 41.06 51106  60 1 1
11 13 31.46 +13 27 14.51 49679  45 1 1
11 13 31.67 +17 38 42.32 50707  42 1 1
11 13 38.89 +13 42 29.38 50593  45 1 1
11 13 46.69 +17 38 20.18 51001  42 1 1
11 13 48.50 +13 31 39.47 50851  45 1 1
11 13 53.15 +12 54 29.77 49525  14 1 1
11 13 56.78 +13 57 36.61 50329  08 1 1
11 14 07.16 +17 27 41.36 51438  54 1 1
11 14 37.03 +13 41 36.38 50200  48 1 1
11 15 01.35 +13 36 44.21 49873  10 1 1
11 15 03.06 +13 20 13.13 50620  36 1 1
11 15 08.71 +13 41 40.99 50340  07 1 1
11 19 24.00 +19 49 43.54 30902  02 1 1
11 21 12.98 +19 46 11.28 30552  42 1 1
11 21 25.41 +19 51 14.87 31184  39 1 1
11 21 27.01 +19 28 14.59 31319  42 1 1
11 21 32.48 +19 29 52.19 30998  54 1 1
11 21 36.62 +19 27 33.88 31217  33 1 1
11 21 48.19 +19 38 38.33 31487  45 1 1
11 21 58.25 +19 49 29.57 30576  39 1 1
11 22 08.19 +19 39 21.78 30219  51 1 1
11 22 13.30 +19 39 47.45 31547  45 1 1
11 22 16.14 +19 32 17.95 31112  57 1 1
11 22 17.78 +19 37 55.42 31334  42 1 1
11 22 27.22 +19 44 41.78 31043  45 1 1
11 22 36.86 +19 38 21.88 31058  42 1 1
11 22 38.27 +19 52 24.42 30309  39 1 1
11 22 42.04 +21 33 29.95 57335  54 1 1
11 22 45.20 +19 34 24.92 30537  42 1 1
11 22 52.11 +19 47 58.81 30444  45 1 1
11 22 54.33 +19 40 10.92 31220  48 1 1
11 22 54.54 +19 33 03.38 31091  45 1 1
11 22 54.89 +19 08 17.30 31283  51 1 1
11 22 56.39 +19 39 09.97 32467  48 1 1
11 22 59.40 +19 56 49.67 30426  48 1 1
11 22 59.45 +19 28 52.57 31547  39 1 1
11 22 59.62 +19 37 25.43 31922  42 1 1
11 23 00.70 +19 46 25.64 31205  45 1 1
11 23 01.63 +19 41 12.80 31358  45 1 1
11 23 05.28 +19 38 49.24 30510  54 1 1
11 23 09.85 +19 45 08.32 30702  45 1 1
11 23 13.76 +19 40 38.39 30909  42 1 1
11 23 13.85 +19 42 22.36 31319  48 1 1
11 23 17.80 +19 29 59.50 30429  42 1 1
11 23 23.46 +19 36 44.68 30630  42 1 1
11 23 24.73 +19 40 59.70 31901  42 1 1
11 23 26.09 +19 34 59.92 31154  45 1 1
11 23 27.29 +19 39 35.89 30453  45 1 1
11 23 27.81 +19 32 17.88 31925  42 1 1
11 23 28.49 +19 36 16.99 31262  42 1 1
11 23 29.82 +19 41 44.27 31040  45 1 1
11 23 31.01 +20 59 55.21 57647  51 1 1
11 23 31.73 +19 18 21.46 31169  51 1 1
11 23 32.22 +19 25 30.14 31265  15 1 1
11 23 34.78 +20 57 20.77 58560  10 1 1
11 23 36.54 +21 52 14.77 58828 291 1 1
11 23 36.81 +19 35 30.55 31568  39 1 1
11 23 37.24 +19 33 35.68 29230  39 1 1
11 23 40.56 +19 41 39.05 30258  45 1 1
11 23 40.69 +19 35 21.05 30123  54 1 1
11 23 48.05 +19 26 17.16 30513  45 1 1
11 23 48.40 +20 59 27.96 57266  33 1 1
11 23 50.35 +19 34 08.33 31685  51 1 1
11 23 58.07 +21 28 41.99 59218  51 1 1
11 23 58.76 +19 23 15.61 30588  45 1 1
11 24 02.20 +19 35 28.90 30144  39 1 1
11 24 03.80 +19 38 50.93 31043  45 1 1
11 24 12.94 +19 48 23.36 30672  39 1 1
11 24 13.27 +19 35 50.93 30873  48 1 1
11 24 22.39 +21 24 24.95 55815  48 1 1
11 24 34.54 +19 32 53.92 30621  45 1 1
11 24 36.78 +19 12 27.79 31274  15 1 1
11 24 38.29 +19 27 34.34 31202  45 1 1
11 24 41.55 +19 36 46.30 31184  42 1 1
11 24 41.70 +19 20 15.58 31418  48 1 1
11 24 50.39 +18 58 21.65 30866  03 1 1
11 24 55.26 +19 33 59.76 31547  51 1 1
11 24 55.43 +19 37 37.81 30675  45 1 1
11 25 01.73 +19 32 35.38 31070  48 1 1
11 25 02.50 +19 21 17.42 30189  48 1 1
11 25 05.17 +19 29 46.03 30570  54 1 1
11 25 08.10 +21 19 02.82 56880  48 1 1
11 25 17.61 +19 32 38.94 31511  45 1 1
11 25 21.00 +19 30 52.56 31298  51 1 1
11 25 35.58 +19 40 01.20 30940  07 1 1
11 25 38.18 +21 35 20.94 57293  45 1 1
11 26 19.44 +19 13 29.46 30874  04 1 1
11 26 32.10 +19 41 27.06 30900  03 1 1
11 27 25.70 +19 11 13.13 30885  09 1 1
11 28 51.49 +66 33 42.44 35360  48 1 1
11 29 59.74 +66 32 14.21 33897  54 1 1
11 30 06.97 +66 44 18.28 33577  15 1 1
11 30 13.56 +66 26 37.00 35067  42 1 1
11 30 27.88 +65 55 08.65 35212  05 1 1
11 30 53.27 +66 30 43.45 35241  42 1 1
11 31 03.17 +66 33 58.21 35471  36 1 1
11 31 04.53 +66 37 27.16 33865  45 1 1
11 31 04.96 +66 11 07.84 35004  54 1 1
11 31 07.85 +66 15 22.86 34563  42 1 1
11 31 10.21 +66 24 08.57 34719  51 1 2
11 31 20.59 +66 23 37.14 34284  42 1 1
11 31 35.95 +66 26 19.82 34101  39 1 1
11 31 41.15 +66 22 32.20 35456  54 1 1
11 31 45.69 +66 28 41.38 35711  42 1 1
11 31 47.34 +66 32 33.22 35935  06 1 1
11 31 57.07 +66 32 28.03 34947  42 1 1
11 32 07.05 +66 00 17.60 34896  39 1 2
11 32 08.59 +66 24 25.63 34704  45 1 2
11 32 09.65 +66 21 27.58 33628  42 1 1
11 32 15.16 +67 31 09.70 34746  07 1 1
11 32 23.55 +66 20 11.98 34002  45 1 1
11 32 31.01 +66 12 16.70 34521  42 1 1
11 32 34.00 +66 27 06.19 35813  45 1 1
11 32 35.80 +66 24 01.48 33097  42 1 1
11 32 36.70 +66 17 27.53 34152  45 1 1
11 32 41.38 +66 19 27.66 35867  39 1 1
11 32 42.00 +66 39 26.64 34215  48 1 1
11 32 42.35 +66 25 02.75 34872  45 1 2
11 32 48.77 +66 17 42.86 33841  21 1 1
11 32 53.08 +67 29 16.73 34660  08 1 1
11 33 02.52 +66 21 40.97 34638  63 1 2
11 33 05.49 +66 20 13.27 35513  48 1 1
11 33 15.94 +66 23 08.95 34362  45 1 1
11 33 17.94 +66 21 45.61 34536  48 1 1
11 33 19.15 +66 22 53.72 34122  51 1 1
11 33 20.67 +65 55 27.55 34002  12 1 1
11 33 22.13 +66 22 27.91 35393  51 1 1
11 33 24.69 +66 24 08.86 33760  42 1 1
11 33 38.41 +67 40 00.66 34653  07 1 1
11 33 44.89 +66 19 26.47 34947  48 1 1
11 33 45.11 +66 35 45.82 33598  45 1 1
11 33 46.36 +65 59 54.28 35052  39 1 1
11 33 49.27 +66 28 36.98 34023  54 1 1
11 33 50.48 +66 22 27.01 32842  48 1 1
11 33 50.61 +66 22 21.61 33933  51 1 1
11 33 56.38 +66 07 45.05 34389  45 1 1
11 34 10.86 +66 51 05.11 33523  45 1 1
11 34 17.49 +66 19 47.71 35025  51 1 1
11 34 20.82 +46 47 40.74 34739  10 1 1
11 34 20.93 +66 20 38.11 35432  45 1 1
11 34 21.91 +66 16 26.29 34998  42 1 1
11 34 32.50 +66 12 45.11 34245  48 1 1
11 34 33.99 +66 15 32.69 33706  54 1 1
11 34 51.54 +66 21 42.52 34947  39 1 1
11 35 02.18 +66 12 26.93 34407  45 1 1
11 35 02.20 +66 23 34.94 34779  39 1 2
11 35 08.92 +66 17 31.60 35969  42 1 1
11 35 11.43 +66 14 44.81 34899  45 1 2
11 35 16.39 +66 22 09.70 33535  48 1 1
11 35 16.73 +66 48 56.92 34227  45 1 1
11 35 35.93 +66 26 19.75 34401  45 1 1
11 35 37.86 +66 30 35.93 34551  24 1 1
11 35 45.37 +66 45 11.95 34608  60 1 1
11 35 48.03 +66 32 25.62 33909  39 1 1
11 35 59.46 +66 22 55.74 34515  45 1 1
11 36 33.66 +45 26 26.41 34760  09 1 1
11 36 53.12 +46 32 32.24 34741  07 1 1
11 36 56.40 +44 51 45.47 34696  04 1 1
11 37 01.00 +46 32 07.26 34516  03 1 1
11 37 02.73 +46 32 20.72 34525  07 1 1
11 37 05.85 +46 58 23.56 34641  03 1 1
11 37 07.68 +66 09 43.70 34374  30 1 1
11 37 15.72 +66 15 58.10 34074  39 1 1
11 37 29.83 +47 51 42.52 34767  07 1 1
11 37 31.01 +66 06 21.02 33661  27 1 1
11 37 33.10 +46 36 00.29 34541  10 1 1
11 38 05.29 +45 51 09.76 35506  10 1 1
11 38 15.53 +46 29 40.67 35080  06 1 1
11 38 29.26 +45 39 54.61 34925  10 1 1
11 38 34.34 +45 25 58.87 34808  07 1 1
11 38 37.41 +45 41 38.80 34788  08 1 1
11 38 51.96 +45 21 24.01 34670  08 1 1
11 39 00.21 +45 23 22.70 34834  08 1 1
11 39 00.26 +45 15 58.79 35127  09 1 1
11 39 15.22 +46 39 38.99 35604  09 1 1
11 39 15.35 +46 38 39.88 35680  12 1 1
11 39 44.26 +46 58 05.38 34351  08 1 1
11 39 44.30 +46 57 56.27 34384  04 1 1
11 39 50.40 +46 58 51.38 34227  10 1 1
11 39 58.10 +46 54 35.89 34740  08 1 1
11 40 00.89 +45 47 57.12 34879  03 1 1
11 40 03.40 +45 45 57.74 34866  10 1 1
11 40 08.57 +45 03 27.25 34699  08 1 1
11 40 09.46 +67 21 41.94 33703  18 1 1
11 40 13.30 +45 50 54.67 35109  04 1 1
11 40 23.07 +66 56 11.40 34807  04 1 1
11 40 23.07 +46 41 02.51 34340  02 1 1
11 40 26.74 +46 43 27.01 34274  07 1 1
11 40 27.75 +45 11 39.44 34649  09 1 1
11 40 31.56 +46 19 07.93 35274  10 1 1
11 40 32.34 +67 30 18.00 35450  45 1 1
11 40 34.49 +47 29 06.22 35103  07 1 1
11 40 36.46 +46 56 32.93 34743  04 1 1
11 40 37.33 +46 24 07.99 34743  33 1 1
11 40 37.56 +45 38 36.60 34634  11 1 1
11 40 40.74 +45 40 47.24 34841  13 1 1
11 40 43.31 +46 55 30.65 34692  18 1 1
11 40 44.43 +67 16 48.43 34116  45 1 1
11 40 47.91 +46 22 04.87 34431 456 1 1
11 40 55.80 +67 11 52.19 35546  45 1 1
11 41 01.22 +67 45 38.02 34197  42 1 1
11 41 05.83 +46 59 54.64 34484  10 1 1
11 41 06.82 +45 52 30.86 34228  02 1 1
11 41 09.28 +67 32 20.80 35813  42 1 1
11 41 17.90 +68 22 22.33 34762  03 1 1
11 41 21.44 +45 52 39.94 35329  11 1 1
11 41 31.06 +46 44 05.35 35501  42 1 1
11 41 32.06 +67 44 49.09 34128  45 1 1
11 41 34.36 +47 02 45.71 34995  02 1 1
11 41 39.71 +67 46 16.82 34923  48 1 1
11 41 39.81 +45 58 08.36 35227  12 1 1
11 41 42.02 +46 19 30.54 34980  45 1 1
11 41 43.00 +46 24 16.42 35085  51 1 1
11 41 43.14 +46 20 41.60 35235  48 1 1
11 41 44.02 +46 33 56.05 34263  45 1 1
11 41 47.86 +67 14 13.27 36092  48 1 1
11 41 49.01 +46 09 38.56 34914  45 1 1
11 41 52.73 +46 01 52.72 34971  45 1 1
11 41 53.01 +46 01 36.70 35163  51 1 1
11 41 53.01 +46 34 56.96 34239  57 1 1
11 41 55.76 +46 00 01.01 35669  51 1 1
11 41 57.38 +45 55 23.56 34817  12 1 1
11 42 00.91 +67 33 38.56 35399  48 1 1
11 42 02.66 +46 33 23.72 34995  42 1 1
11 42 06.97 +47 18 21.17 34773  10 1 1
11 42 09.38 +67 27 33.05 35280  45 1 1
11 42 09.55 +45 33 58.32 34452  08 1 1
11 42 10.63 +67 35 06.76 35480  45 1 1
11 42 12.04 +47 17 46.14 34787  07 1 1
11 42 20.71 +46 57 03.96 35110  04 1 1
11 42 21.29 +46 17 04.74 34095  30 1 1
11 42 25.30 +46 30 27.40 34512  48 1 1
11 42 26.98 +46 59 44.34 35313  08 1 1
11 42 29.05 +67 28 58.08 33799  42 1 1
11 42 32.24 +45 44 07.51 34241  09 1 1
11 42 35.53 +45 25 16.32 34450  06 1 1
11 42 36.16 +45 40 10.13 34426  12 1 1
11 42 36.71 +45 48 42.70 34365  10 1 1
11 42 39.58 +46 57 58.54 35576  04 1 1
11 42 40.90 +67 08 36.56 34965  42 1 1
11 42 41.23 +46 24 36.32 34557 402 1 1
11 42 45.15 +46 51 11.23 34593  51 1 1
11 42 46.46 +47 02 33.50 34504  10 1 1
11 42 48.04 +67 29 36.24 33709  45 1 1
11 42 53.44 +67 26 25.51 33912  45 1 1
11 42 56.92 +67 02 07.84 35750  57 1 1
11 42 57.73 +46 39 18.58 35166  39 1 1
11 42 58.84 +47 28 39.43 34834  08 1 1
11 43 00.55 +67 30 05.22 35889  05 1 1
11 43 02.64 +67 20 47.08 35286  45 1 1
11 43 04.09 +46 05 01.82 35058  42 1 1
11 43 13.76 +46 33 47.84 35055  39 1 1
11 43 14.82 +46 14 57.70 34965  42 1 1
11 43 17.58 +46 38 51.97 34023  48 1 1
11 43 19.03 +67 08 21.52 35864  48 1 1
11 43 27.39 +46 28 34.36 34530  45 1 1
11 43 28.77 +67 13 59.56 35169  39 1 1
11 43 31.73 +67 46 48.00 35618  48 1 1
11 43 33.09 +46 23 38.40 33978  39 1 1
11 43 33.85 +46 16 24.46 34089  42 1 1
11 43 34.70 +46 39 27.68 34107  42 1 1
11 43 34.79 +67 21 07.81 35531  30 1 1
11 43 36.59 +46 06 19.12 35049  39 1 1
11 43 38.41 +46 24 03.20 34665  48 1 1
11 43 39.60 +46 21 20.48 34737  24 1 1
11 43 40.00 +67 25 33.96 34779  42 1 1
11 43 43.88 +67 24 10.73 35016  42 1 1
11 43 43.99 +46 19 31.58 33805  42 1 1
11 43 45.70 +67 23 03.80 34878  48 1 1
11 43 55.88 +67 27 29.34 34203  45 1 1
11 43 57.69 +45 17 51.61 35090  10 1 1
11 43 59.34 +67 30 38.70 34083  39 1 1
11 43 59.95 +46 21 00.07 34290  51 1 1
11 44 05.91 +46 16 39.50 34542  63 1 1
11 44 09.45 +46 22 37.63 33972 318 1 1
11 44 09.75 +47 01 53.58 34664  03 1 1
11 44 11.06 +46 34 28.13 34365  42 1 1
11 44 16.49 +47 11 42.14 34931  10 1 1
11 44 17.54 +67 14 38.51 35148  48 1 1
11 44 18.88 +46 25 08.90 34869  48 1 1
11 44 22.91 +46 37 36.05 34260  30 1 1
11 44 25.00 +67 47 09.60 35735  45 1 1
11 44 27.58 +67 22 03.22 35054  14 1 1
11 44 29.64 +67 25 20.46 35327  51 1 1
11 44 31.09 +46 26 54.64 35211  48 1 1
11 44 34.65 +67 17 10.86 35426  18 1 1
11 44 36.80 +67 24 21.13 34818  51 1 1
11 44 44.72 +67 24 51.95 35903  51 1 1
11 44 50.13 +66 59 04.85 35513  42 1 1
11 44 57.93 +67 24 53.32 36125  51 1 1
11 44 59.48 +46 50 46.64 34443  39 1 1
11 45 07.68 +67 19 57.97 35085  45 1 1
11 45 07.87 +67 20 57.70 34614  51 1 1
11 45 09.39 +67 24 41.29 34035  42 1 1
11 45 12.91 +47 19 27.84 35058  11 1 1
11 45 19.86 +67 27 57.20 35001  48 1 1
11 45 27.64 +67 23 25.94 35708  54 1 1
11 45 31.06 +67 35 31.63 34386  45 1 1
11 45 45.82 +67 29 11.36 34665  48 1 1
11 45 47.01 +67 38 17.05 35792  57 1 1
11 45 47.61 +67 26 56.47 35220  45 1 1
11 45 47.77 +67 32 58.02 34887  51 1 1
11 45 50.63 +67 42 16.34 34008  39 1 1
11 45 55.36 +67 29 01.75 33577  39 1 1
11 45 56.02 +67 23 36.53 35471  39 1 1
11 46 06.01 +67 31 08.54 34953  42 1 1
11 46 06.21 +67 39 46.69 33859  39 1 1
11 46 07.25 +66 41 04.09 34851  02 1 1
11 46 07.65 +67 26 58.42 34653  48 1 1
11 46 20.89 +67 39 56.30 33745  48 1 1
11 46 25.30 +67 41 22.96 34071  39 1 1
11 46 29.94 +67 38 32.50 33811  45 1 1
11 46 33.74 +67 19 17.36 34128  42 1 1
11 46 39.38 +67 37 50.92 34380  42 1 1
11 46 41.30 +46 33 29.23 34651  15 1 1
11 46 42.94 +67 32 11.83 34326  36 1 1
11 46 45.05 +67 01 59.74 34698  12 1 1
11 46 56.68 +67 19 31.69 35205  51 1 1
11 47 00.32 +45 55 17.94 34536  08 1 1
11 47 00.60 +67 22 20.10 34800  36 1 1
11 47 09.01 +67 37 27.37 34914  42 1 1
11 47 15.54 +45 54 31.00 34577  07 1 1
