01 51 49.914 +01 01 13.987  72157  29 15.05 Q 0
01 51 49.975 +01 11 35.880  54852  49 07.64 Q 0
01 51 50.019 +00 33 01.634  42907  24 17.86 Q 0
01 51 50.352 +00 45 09.216  72272  25 17.47 Q 0
01 51 50.426 +01 12 53.118  25162  16 21.39 Q 0
01 51 50.702 +00 50 40.344 108868  28 13.46 Q 0
01 51 50.776 +01 04 48.036 107612  28 12.98 Q 0
01 51 50.861 +00 34 28.992  75645  38 11.80 Q 0
01 51 51.026 +01 14 04.844  23429  23 20.66 Q 0
01 51 51.451 +00 52 01.524  88804  36 10.21 Q 0
01 51 51.703 +00 33 35.604  95227  28 14.09 Q 0
01 51 52.298 +00 40 48.896  68132  29 14.21 Q 0
01 51 52.562 +00 35 48.480  68300  51 08.44 Q 0
01 51 52.923 +00 38 30.768 154221  38 08.32 Q 0
01 51 52.942 +01 13 07.680  82515  42 10.54 Q 0
01 51 52.975 +00 32 47.148  94978  39 11.40 Q 0
01 51 52.992 +00 56 25.584  68704  55 07.43 Q 1
01 51 53.186 +00 55 22.044  50631  29 12.11 Q 0
01 51 53.348 +00 55 22.728  50473  29 14.20 Q 0
01 51 53.458 +00 44 12.984 136239  52 05.94 Q 0
01 51 53.611 +01 01 49.620 107636  40 10.30 Q 0
01 51 53.611 +01 04 17.760  67706  43 10.18 Q 0
01 51 53.639 +01 07 43.651  54934  35 10.67 Q 0
01 51 53.647 +01 12 41.976  58021  25 22.43 Q 0
01 51 53.794 +01 08 22.992 103375  28 13.74 Q 0
01 51 53.849 +01 06 35.244 107595  46 07.79 Q 0
01 51 53.902 +01 14 26.592 109095  40 08.81 Q 0
01 51 53.979 +01 00 40.068 107333  53 07.11 Q 0
01 51 54.355 +01 14 18.996 107139  35 09.12 Q 0
01 51 55.933 +01 06 07.726 107053  22 18.30 Q 0
01 51 56.266 +00 48 07.488  49297  21 19.32 Q 0
01 51 56.388 +00 39 07.776 114153  46 06.78 Q 0
01 51 56.529 +01 13 19.992 109238  53 06.95 Q 0
01 51 57.096 +00 36 02.808  70041  51 07.45 Q 0
01 51 57.139 +01 06 15.012  62469  32 13.50 Q 0
01 51 57.235 +00 54 02.916 118744  43 06.90 Q 0
01 51 57.604 +00 47 24.216  57014  24 18.31 Q 0
01 51 57.874 +01 02 02.220 108103  36 09.19 Q 0
01 51 58.320 +00 52 47.316 118685  43 11.28 Q 0
01 51 58.407 +01 13 32.772 109057  41 09.91 Q 0
01 51 58.453 +00 43 46.103 140757  18 17.29 Q 0
01 51 58.514 +00 46 10.423  58432  17 15.82 Q 0
01 51 58.550 +00 37 21.360 160734  27 11.74 Q 0
01 51 58.555 +00 33 29.196 114142  48 07.77 Q 0
01 51 58.749 +01 07 36.084  70191  31 16.08 Q 0
01 51 58.908 +01 03 08.928 107982  62 04.84 ? 0
01 51 58.930 +01 08 13.848  54682  69 06.51 Q 0
01 51 59.275 +00 37 03.342  54025  60 05.21 Q 0
01 51 59.285 +00 38 08.232  82997  76 05.29 Q 0
01 51 59.304 +00 35 44.628  69856  38 13.06 Q 0
01 51 59.808 +00 33 12.755    -25  82 04.36 Q 0
01 51 59.909 +01 03 34.056 107414  30 14.51 Q 0
01 51 59.928 +01 08 02.400  54777  38 10.59 Q 0
01 52 00.509 +00 35 47.706  72404  17 15.37 Q 0
01 52 00.862 +01 12 59.969  23242  16 19.68 Q 0
01 52 00.889 +00 57 28.966  65045  38 09.64 Q 0
01 52 00.931 +00 50 48.772  65083  33 11.88 Q 0
01 52 01.018 +01 13 39.540 106855  46 07.70 Q 0
01 52 01.251 +01 04 18.804 108118  40 07.10 Q 0
01 52 01.695 +00 43 24.640  72715  18 15.21 Q 0
01 52 01.762 +00 57 45.299  67495  27 15.40 Q 1
01 52 01.762 +01 04 25.896 108249  49 08.24 Q 0
01 52 02.558 +00 38 59.161  50636  17 14.51 Q 0
01 52 02.558 +00 48 44.514 125839  22 18.15 Q 0
01 52 02.575 +00 38 53.736  89177  32 12.25 Q 0
01 52 02.932 +00 48 27.248  56983  26 16.69 Q 0
01 52 03.065 +00 51 31.932  65273  28 19.30 Q 0
01 52 03.400 +00 56 42.335  72287  17 19.96 Q 0
01 52 03.403 +01 08 22.560 104179  55 07.96 Q 0
01 52 04.041 +00 53 04.722  70404  25 18.38 Q 0
01 52 04.075 +00 57 07.704  72199  32 14.73 Q 0
01 52 04.211 +00 50 47.288  70294  18 15.31 Q 0
01 52 04.259 +00 51 17.874  65280  18 13.75 Q 0
01 52 04.265 +00 51 44.496  65023  33 15.39 Q 0
01 52 04.367 +00 57 08.791  72047  34 12.12 Q 0
01 52 04.713 +00 53 49.920 122983  72 04.98 ? 0
