muse_id model virial_velocity virial_velocity_err log_Mdisk log_Mdisk_err log_Mgas log_Mgas_err
1060 baryons_only 158.71691422248733 78.05531680523886 9.570883775746879 0.2486592844726406 9.916370081889042 0.11276438971621129
1064 baryons_only 158.92620003661276 80.61189182796063 10.477674686045358 0.03812218003779345 10.162001684228171 0.1160827136813432
1065 baryons_only 146.35255323051678 80.46728065088048 8.966098136725591 0.05962627691107848 9.700413982464791 0.11489013883829818
1068 baryons_only 161.40755984025583 80.60923692242146 9.330121224629043 0.0470074507516499 9.717121537579057 0.11156707122498194
1076 baryons_only 160.17746579474453 82.92179954257416 10.371746468802677 0.045247667077152186 10.014150452223568 0.11715296318102891
1081 baryons_only 158.3353114405526 81.78961427929444 9.81469455751856 0.1772739958515968 9.719997585260163 0.11533721109614938
1082 baryons_only 153.5770452494798 80.9836930531677 9.913570264505092 0.046742130559206695 10.075622403320478 0.11377870392106133
1086 baryons_only 161.16642602663728 75.73130045384914 8.818790580096866 0.2152722880542847 9.911748150585687 0.10287313809917886
1089 baryons_only 158.07888462982808 82.86601338953928 9.909641699518794 0.024236200358032905 9.971431830344901 0.11413118283049437
1091 baryons_only 157.3206578667147 79.85687937185946 9.891930268267423 0.06725191421761771 10.054818802775552 0.10986400567658591
1097 baryons_only 162.5704719755008 81.82993486508434 10.18221949052231 0.0512781094218761 10.033989010643152 0.11570648164649049
1101 baryons_only 155.50968312042204 81.72107104243568 10.04149722607427 0.024263919814046145 10.065416544233921 0.1153420364343873
1119 baryons_only 167.48128898587646 78.76953986162248 8.976350660138708 0.15810558156353388 9.810218154956253 0.1153272749184734
1127 baryons_only 153.91004344652822 80.33527535251902 10.35104205280795 0.037509751181143094 10.14906871404075 0.11558882333986234
1129 baryons_only 159.58696635607973 82.4997903472238 9.758733978220315 0.05648836171947519 9.970522280763255 0.11175297338676607
1130 baryons_only 167.0359639496081 78.3807751949006 9.56616424537636 0.10377454943025839 9.746998774290681 0.11427891133440254
1131 baryons_only 160.64299174580464 81.5620402438261 9.403583617377777 0.024960737645972786 9.747144039663397 0.11581518206311356
1137 baryons_only 159.30952553309683 83.55938169578637 10.193156307492785 0.015500286412653917 10.063451849074882 0.11746798940703203
1153 baryons_only 152.6910373720287 81.58594054036051 10.524376515760997 0.017405890479145737 10.104286366265042 0.11542418062644824
1160 baryons_only 159.61139980855916 83.67687372967501 9.343576786425091 0.08472168499253198 9.572997133548151 0.11146392285448689
1165 baryons_only 145.0210855327708 79.48381954951726 9.029938304965876 0.2433824312630435 9.781896481920912 0.10811140151675944
1191 baryons_only 157.56929816569772 81.97212929374241 10.112622982803117 0.066792444370426 9.9047887597882 0.11495548352732907
1198 baryons_only 151.68715178525696 77.96012969199579 8.569122529972237 0.06903550432217917 9.54454568780651 0.1108966954949344
1201 baryons_only 162.53925330558286 81.42555580877442 9.32732540690914 0.07670369926384805 9.863104793404442 0.11495197821210812
1203 baryons_only 166.70319401678915 83.73711024415839 9.72206827010701 0.09138385066166331 9.805564118595587 0.11101683178128577
1214 baryons_only 150.32282628768982 73.76954528197614 9.33380593872229 0.40476890217200223 9.969387758731202 0.10805280261992217
1232 baryons_only 160.39175047222557 80.11920211951825 9.36031075538256 0.05762392966451785 9.946536206606607 0.11265577406486706
