birth,death,persistence
8.549631118774414,8.624356269836426,0.07472515106201172
8.197999000549316,8.429020881652832,0.23102188110351562
7.291172981262207,7.855042934417725,0.5638699531555176
7.019260406494141,7.542696952819824,0.5234365463256836
5.551737308502197,5.883328914642334,0.3315916061401367
5.487889289855957,6.040076732635498,0.552187442779541
5.358299255371094,6.256412029266357,0.8981127738952637
5.210297107696533,5.234872817993164,0.02457571029663086
5.141450881958008,5.679400444030762,0.5379495620727539
5.117166042327881,5.842443466186523,0.7252774238586426
5.107975482940674,5.439669609069824,0.3316941261291504
5.092431545257568,5.27975606918335,0.18732452392578125
5.052831649780273,5.707204341888428,0.6543726921081543
5.029288291931152,5.246547698974609,0.21725940704345703
4.9648261070251465,5.5902862548828125,0.625460147857666
4.937735080718994,4.944685459136963,0.00695037841796875
4.90071439743042,5.576240539550781,0.6755261421203613
4.881577968597412,5.093474388122559,0.21189641952514648
4.878243923187256,4.9921064376831055,0.11386251449584961
4.8753767013549805,5.199355602264404,0.32397890090942383
4.829784870147705,5.720486164093018,0.8907012939453125
4.748665809631348,5.465959072113037,0.7172932624816895
4.701079845428467,6.110533714294434,1.4094538688659668
4.692824363708496,5.055358409881592,0.3625340461730957
4.54940128326416,5.423583030700684,0.8741817474365234
4.5398406982421875,6.2028727531433105,1.663032054901123
4.465407371520996,5.010620594024658,0.5452132225036621
4.4229736328125,6.024498462677002,1.601524829864502
4.3985514640808105,6.032532215118408,1.6339807510375977
4.360802173614502,5.4589385986328125,1.0981364250183105
4.302945613861084,5.78863000869751,1.4856843948364258
4.244168281555176,5.273759365081787,1.0295910835266113
4.116701126098633,8.76393985748291,4.647238731384277
