birth,death,persistence
12.049850463867188,14.132522583007812,2.082672119140625
10.645419120788574,10.771602630615234,0.12618350982666016
9.402759552001953,9.95432186126709,0.5515623092651367
8.670539855957031,8.836999893188477,0.1664600372314453
8.478273391723633,8.649059295654297,0.17078590393066406
8.464588165283203,9.242730140686035,0.778141975402832
8.418294906616211,9.99368667602539,1.5753917694091797
8.416465759277344,8.782115936279297,0.3656501770019531
8.384891510009766,8.773686408996582,0.3887948989868164
8.223036766052246,8.632896423339844,0.40985965728759766
8.050981521606445,8.932842254638672,0.8818607330322266
7.948078155517578,8.416993141174316,0.4689149856567383
7.8497419357299805,8.73675537109375,0.8870134353637695
7.806885719299316,8.414210319519043,0.6073246002197266
7.61828088760376,8.759895324707031,1.1416144371032715
7.503650665283203,8.867401123046875,1.3637504577636719
7.3331451416015625,7.840195178985596,0.5070500373840332
7.156087398529053,8.879149436950684,1.7230620384216309
7.133744239807129,7.636756896972656,0.5030126571655273
7.063300609588623,7.512479305267334,0.44917869567871094
7.026012420654297,8.24521255493164,1.2192001342773438
7.023565769195557,7.941896438598633,0.9183306694030762
6.9546098709106445,7.7183098793029785,0.763700008392334
6.9129157066345215,7.626174449920654,0.7132587432861328
6.890781402587891,7.336892604827881,0.44611120223999023
6.852624893188477,7.494791030883789,0.6421661376953125
6.835288047790527,7.6800689697265625,0.8447809219360352
6.834902286529541,7.907003402709961,1.07210111618042
6.807506561279297,7.4114251136779785,0.6039185523986816
6.807375431060791,7.002703666687012,0.1953282356262207
6.76008939743042,8.62525749206543,1.8651680946350098
6.6806769371032715,6.8108110427856445,0.13013410568237305
6.670656681060791,7.43557071685791,0.7649140357971191
6.657238960266113,8.11227035522461,1.455031394958496
6.654813766479492,7.901193618774414,1.2463798522949219
6.611665725708008,6.853450775146484,0.24178504943847656
6.599430561065674,8.968040466308594,2.36860990524292
6.593930721282959,8.292374610900879,1.69844388961792
6.481250286102295,7.574075698852539,1.0928254127502441
6.439458847045898,7.068319797515869,0.6288609504699707
6.387767791748047,6.507712364196777,0.11994457244873047
6.308436393737793,7.913264274597168,1.604827880859375
6.300914287567139,7.069819927215576,0.7689056396484375
6.176084041595459,8.234789848327637,2.0587058067321777
6.018454551696777,7.817445755004883,1.7989912033081055
5.951048851013184,7.817322731018066,1.8662738800048828
5.941495418548584,6.269534111022949,0.32803869247436523
5.941482067108154,7.5508294105529785,1.6093473434448242
5.87381649017334,8.511873245239258,2.638056755065918
5.840043544769287,7.383405685424805,1.5433621406555176
5.779364109039307,5.848183631896973,0.06881952285766602
5.766635894775391,6.773393154144287,1.0067572593688965
5.745323181152344,5.940376281738281,0.1950531005859375
5.715576171875,6.878507137298584,1.162930965423584
5.705079078674316,6.6460280418396,0.9409489631652832
5.688724517822266,6.673468112945557,0.984743595123291
5.688718795776367,5.7777581214904785,0.08903932571411133
5.687841892242432,8.937601089477539,3.2497591972351074
5.679232597351074,5.679620265960693,0.0003876686096191406
5.64021110534668,5.690239906311035,0.05002880096435547
5.635210037231445,9.106415748596191,3.471205711364746
5.6323652267456055,5.685171127319336,0.05280590057373047
5.628650665283203,5.809279918670654,0.18062925338745117
