birth,death,persistence
0.0,3.7082693576812744,3.7082693576812744
0.0,3.7231674194335938,3.7231674194335938
0.0,3.724344491958618,3.724344491958618
0.0,3.732980728149414,3.732980728149414
0.0,3.738389253616333,3.738389253616333
0.0,3.7385947704315186,3.7385947704315186
0.0,3.738607883453369,3.738607883453369
0.0,3.7399444580078125,3.7399444580078125
0.0,3.7424893379211426,3.7424893379211426
0.0,3.745410680770874,3.745410680770874
0.0,3.748331069946289,3.748331069946289
0.0,3.7495532035827637,3.7495532035827637
0.0,3.750300407409668,3.750300407409668
0.0,3.7503538131713867,3.7503538131713867
0.0,3.750417947769165,3.750417947769165
0.0,3.751250982284546,3.751250982284546
0.0,3.751950740814209,3.751950740814209
0.0,3.7521042823791504,3.7521042823791504
0.0,3.7523481845855713,3.7523481845855713
0.0,3.7533321380615234,3.7533321380615234
0.0,3.754502058029175,3.754502058029175
0.0,3.754765272140503,3.754765272140503
0.0,3.7548818588256836,3.7548818588256836
0.0,3.7552008628845215,3.7552008628845215
0.0,3.756460189819336,3.756460189819336
0.0,3.756793975830078,3.756793975830078
0.0,3.756941556930542,3.756941556930542
0.0,3.7573282718658447,3.7573282718658447
0.0,3.758030891418457,3.758030891418457
0.0,3.7582385540008545,3.7582385540008545
0.0,3.758777618408203,3.758777618408203
0.0,3.7592124938964844,3.7592124938964844
0.0,3.7602431774139404,3.7602431774139404
0.0,3.7603747844696045,3.7603747844696045
0.0,3.761143684387207,3.761143684387207
0.0,3.762631893157959,3.762631893157959
0.0,3.7637152671813965,3.7637152671813965
0.0,3.763871192932129,3.763871192932129
0.0,3.7642266750335693,3.7642266750335693
0.0,3.764425277709961,3.764425277709961
0.0,3.7645602226257324,3.7645602226257324
0.0,3.76472806930542,3.76472806930542
0.0,3.7648003101348877,3.7648003101348877
0.0,3.7674105167388916,3.7674105167388916
0.0,3.7674248218536377,3.7674248218536377
0.0,3.767436981201172,3.767436981201172
0.0,3.767744302749634,3.767744302749634
0.0,3.7682337760925293,3.7682337760925293
0.0,3.7683639526367188,3.7683639526367188
0.0,3.768815279006958,3.768815279006958
0.0,3.768831491470337,3.768831491470337
0.0,3.769042491912842,3.769042491912842
0.0,3.7693655490875244,3.7693655490875244
0.0,3.769514322280884,3.769514322280884
0.0,3.7698397636413574,3.7698397636413574
0.0,3.7698659896850586,3.7698659896850586
0.0,3.769998073577881,3.769998073577881
0.0,3.7700467109680176,3.7700467109680176
0.0,3.770164728164673,3.770164728164673
0.0,3.7708117961883545,3.7708117961883545
0.0,3.7710702419281006,3.7710702419281006
0.0,3.771278142929077,3.771278142929077
0.0,3.7715282440185547,3.7715282440185547
0.0,3.771702289581299,3.771702289581299
0.0,3.7722513675689697,3.7722513675689697
0.0,3.7724545001983643,3.7724545001983643
0.0,3.772782564163208,3.772782564163208
0.0,3.773068904876709,3.773068904876709
0.0,3.7732772827148438,3.7732772827148438
0.0,3.7736222743988037,3.7736222743988037
0.0,3.773651599884033,3.773651599884033
0.0,3.7742137908935547,3.7742137908935547
0.0,3.77425217628479,3.77425217628479
0.0,3.774559736251831,3.774559736251831
0.0,3.7745909690856934,3.7745909690856934
0.0,3.774735689163208,3.774735689163208
0.0,3.774888277053833,3.774888277053833
0.0,3.7749974727630615,3.7749974727630615
0.0,3.7751853466033936,3.7751853466033936
0.0,3.7753117084503174,3.7753117084503174
0.0,3.775526762008667,3.775526762008667
0.0,3.775784730911255,3.775784730911255
0.0,3.775801420211792,3.775801420211792
0.0,3.776026964187622,3.776026964187622
0.0,3.7762444019317627,3.7762444019317627
0.0,3.776292085647583,3.776292085647583
0.0,3.7767741680145264,3.7767741680145264
0.0,3.7772085666656494,3.7772085666656494
0.0,3.7778141498565674,3.7778141498565674
0.0,3.7785544395446777,3.7785544395446777
0.0,3.7785940170288086,3.7785940170288086
0.0,3.778660535812378,3.778660535812378
0.0,3.779172420501709,3.779172420501709
0.0,3.7793474197387695,3.7793474197387695
0.0,3.7795631885528564,3.7795631885528564
0.0,3.7798497676849365,3.7798497676849365
0.0,3.779853582382202,3.779853582382202
0.0,3.7798807621002197,3.7798807621002197
0.0,3.779980182647705,3.779980182647705
0.0,3.7800447940826416,3.7800447940826416
0.0,3.7801499366760254,3.7801499366760254
0.0,3.780350923538208,3.780350923538208
0.0,3.7808120250701904,3.7808120250701904
0.0,3.7808339595794678,3.7808339595794678
0.0,3.781041145324707,3.781041145324707
0.0,3.781155824661255,3.781155824661255
0.0,3.7813496589660645,3.7813496589660645
0.0,3.781494617462158,3.781494617462158
0.0,3.781670331954956,3.781670331954956
0.0,3.7817904949188232,3.7817904949188232
0.0,3.78191876411438,3.78191876411438
0.0,3.781986951828003,3.781986951828003
0.0,3.7820122241973877,3.7820122241973877
0.0,3.7821476459503174,3.7821476459503174
0.0,3.7821762561798096,3.7821762561798096
0.0,3.78218674659729,3.78218674659729
0.0,3.7822604179382324,3.7822604179382324
0.0,3.7824788093566895,3.7824788093566895
0.0,3.78249192237854,3.78249192237854
