birth,death,persistence
0.0,0.010246951133012772,0.010246951133012772
0.0,0.013000000268220901,0.013000000268220901
0.0,0.015427248552441597,0.015427248552441597
0.0,0.01584297977387905,0.01584297977387905
0.0,0.01926136016845703,0.01926136016845703
0.0,0.04161730408668518,0.04161730408668518
0.0,3.744163751602173,3.744163751602173
0.0,3.7445168495178223,3.7445168495178223
0.0,3.7550048828125,3.7550048828125
0.0,3.756783962249756,3.756783962249756
0.0,3.7693819999694824,3.7693819999694824
0.0,3.770829677581787,3.770829677581787
0.0,3.7742457389831543,3.7742457389831543
0.0,3.7757811546325684,3.7757811546325684
0.0,3.7766520977020264,3.7766520977020264
0.0,3.7793619632720947,3.7793619632720947
0.0,3.780122995376587,3.780122995376587
0.0,3.7804620265960693,3.7804620265960693
0.0,3.7808539867401123,3.7808539867401123
0.0,3.7824249267578125,3.7824249267578125
0.0,3.782510995864868,3.782510995864868
0.0,3.7825725078582764,3.7825725078582764
0.0,3.7846007347106934,3.7846007347106934
0.0,3.786383628845215,3.786383628845215
0.0,3.7865049839019775,3.7865049839019775
0.0,3.7865240573883057,3.7865240573883057
0.0,3.786609172821045,3.786609172821045
0.0,3.7868268489837646,3.7868268489837646
0.0,3.7875280380249023,3.7875280380249023
0.0,3.7878904342651367,3.7878904342651367
0.0,3.7884843349456787,3.7884843349456787
0.0,3.7893073558807373,3.7893073558807373
0.0,3.790497303009033,3.790497303009033
0.0,3.7919116020202637,3.7919116020202637
0.0,3.7933244705200195,3.7933244705200195
0.0,3.794595956802368,3.794595956802368
0.0,3.7946863174438477,3.7946863174438477
0.0,3.7948057651519775,3.7948057651519775
0.0,3.7963736057281494,3.7963736057281494
0.0,3.797001600265503,3.797001600265503
0.0,3.797489881515503,3.797489881515503
0.0,3.797633647918701,3.797633647918701
0.0,3.7977616786956787,3.7977616786956787
0.0,3.799459218978882,3.799459218978882
0.0,3.799525022506714,3.799525022506714
0.0,3.799675464630127,3.799675464630127
0.0,3.8006234169006348,3.8006234169006348
0.0,3.800645351409912,3.800645351409912
0.0,3.801948308944702,3.801948308944702
0.0,3.8024730682373047,3.8024730682373047
0.0,3.8027474880218506,3.8027474880218506
0.0,3.8028035163879395,3.8028035163879395
0.0,3.8028547763824463,3.8028547763824463
0.0,3.803431749343872,3.803431749343872
0.0,3.803611993789673,3.803611993789673
0.0,3.804072856903076,3.804072856903076
0.0,3.8062620162963867,3.8062620162963867
0.0,3.806365966796875,3.806365966796875
0.0,3.806396245956421,3.806396245956421
0.0,3.808692455291748,3.808692455291748
0.0,3.808871269226074,3.808871269226074
0.0,3.808913469314575,3.808913469314575
0.0,3.8093514442443848,3.8093514442443848
0.0,3.809494733810425,3.809494733810425
0.0,3.8098154067993164,3.8098154067993164
0.0,3.8103439807891846,3.8103439807891846
0.0,3.8103814125061035,3.8103814125061035
0.0,3.810709238052368,3.810709238052368
0.0,3.8118958473205566,3.8118958473205566
0.0,3.81227707862854,3.81227707862854
0.0,3.8125860691070557,3.8125860691070557
0.0,3.813053846359253,3.813053846359253
0.0,3.8137500286102295,3.8137500286102295
0.0,3.8145017623901367,3.8145017623901367
0.0,3.8156356811523438,3.8156356811523438
0.0,3.8164477348327637,3.8164477348327637
0.0,3.8170881271362305,3.8170881271362305
0.0,3.817631244659424,3.817631244659424
0.0,3.818070888519287,3.818070888519287
0.0,3.821091651916504,3.821091651916504
0.0,3.8211042881011963,3.8211042881011963
0.0,3.8213024139404297,3.8213024139404297
0.0,3.8214378356933594,3.8214378356933594
0.0,3.8216967582702637,3.8216967582702637
0.0,3.8231558799743652,3.8231558799743652
0.0,3.8233320713043213,3.8233320713043213
0.0,3.823364496231079,3.823364496231079
0.0,3.8243210315704346,3.8243210315704346
0.0,3.825507640838623,3.825507640838623
0.0,3.826427698135376,3.826427698135376
0.0,3.8266937732696533,3.8266937732696533
0.0,3.826777935028076,3.826777935028076
0.0,3.826881170272827,3.826881170272827
0.0,3.8281216621398926,3.8281216621398926
0.0,3.8292670249938965,3.8292670249938965
0.0,3.8301520347595215,3.8301520347595215
0.0,3.83031964302063,3.83031964302063
0.0,3.83128023147583,3.83128023147583
0.0,3.8334972858428955,3.8334972858428955
0.0,3.8347320556640625,3.8347320556640625
0.0,3.835954427719116,3.835954427719116
0.0,3.8375957012176514,3.8375957012176514
0.0,3.837998628616333,3.837998628616333
0.0,3.838428020477295,3.838428020477295
0.0,3.838700771331787,3.838700771331787
0.0,3.83990740776062,3.83990740776062
0.0,3.8405323028564453,3.8405323028564453
0.0,3.844374656677246,3.844374656677246
0.0,3.8456757068634033,3.8456757068634033
0.0,3.8461666107177734,3.8461666107177734
0.0,3.8470654487609863,3.8470654487609863
0.0,3.8479087352752686,3.8479087352752686
0.0,3.848846673965454,3.848846673965454
0.0,3.8489325046539307,3.8489325046539307
0.0,3.849950075149536,3.849950075149536
0.0,3.8503146171569824,3.8503146171569824
0.0,3.8590543270111084,3.8590543270111084
0.0,3.8627893924713135,3.8627893924713135
0.0,3.8636527061462402,3.8636527061462402
0.0,3.8647947311401367,3.8647947311401367
0.0,3.865126371383667,3.865126371383667
0.0,3.8789796829223633,3.8789796829223633
0.0,3.8839709758758545,3.8839709758758545
0.0,4.2967047691345215,4.2967047691345215
0.0,inf,inf
