birth,death,persistence
0.0,3.7866265773773193,3.7866265773773193
0.0,3.7873620986938477,3.7873620986938477
0.0,3.798466205596924,3.798466205596924
0.0,3.8003337383270264,3.8003337383270264
0.0,3.801293134689331,3.801293134689331
0.0,3.8060462474823,3.8060462474823
0.0,3.8096511363983154,3.8096511363983154
0.0,3.8101487159729004,3.8101487159729004
0.0,3.8115038871765137,3.8115038871765137
0.0,3.8117589950561523,3.8117589950561523
0.0,3.8126935958862305,3.8126935958862305
0.0,3.8134775161743164,3.8134775161743164
0.0,3.8150346279144287,3.8150346279144287
0.0,3.818470001220703,3.818470001220703
0.0,3.8185412883758545,3.8185412883758545
0.0,3.818716287612915,3.818716287612915
0.0,3.8194336891174316,3.8194336891174316
0.0,3.820284366607666,3.820284366607666
0.0,3.820486307144165,3.820486307144165
0.0,3.8206140995025635,3.8206140995025635
0.0,3.821087598800659,3.821087598800659
0.0,3.8213837146759033,3.8213837146759033
0.0,3.821643352508545,3.821643352508545
0.0,3.8227667808532715,3.8227667808532715
0.0,3.822807550430298,3.822807550430298
0.0,3.82384991645813,3.82384991645813
0.0,3.825350284576416,3.825350284576416
0.0,3.8257739543914795,3.8257739543914795
0.0,3.8268702030181885,3.8268702030181885
0.0,3.8318982124328613,3.8318982124328613
0.0,3.831909418106079,3.831909418106079
0.0,3.8372836112976074,3.8372836112976074
0.0,3.8394813537597656,3.8394813537597656
0.0,3.839592456817627,3.839592456817627
0.0,3.844693422317505,3.844693422317505
0.0,inf,inf
